Protein,Protein_quant,ProteinName
O00268,5888208.285486447, 
O00273,17464394.355022825, 
O00291,11641086.43592901, 
O00299,128005134.23282845, 
O00303,58103068.01121583, 
O00308,377150.4552370304, 
O00329,2341803.8132464383, 
O00330,12586293.370818388, 
O00339,14696706.12850245, 
O00391,18809571.350243974, 
O00399,2787098.298883989, 
O00400,532805.8049040958, 
O00401,5916196.458550263, 
O00408,1548311.7417962058, 
O00410,11795898.270706624, 
O00411,6857159.706520968, 
O00418,2893273.379950723, 
O00422,8348510.7902090745, 
O00423,7968596.821154084, 
O00425,1099153.289752012, 
O00429,29717059.404507816, 
O00442,11289578.127074461, 
O00443,2827779.876904025, 
O00458,519720.20932515385, 
O00459,8819132.89095622, 
O00461,23313969.55231654, 
O00462,7141748.8356828345, 
O00468,21022367.545137763, 
O00469,5150346.45624543, 
O00470,5490995.175165825, 
O00471,4897154.406602746, 
O00478,2269389.7865355844, 
O00479,1508440.3808542753, 
O00487,36208985.39296518, 
O00488,873068.2357849444, 
O00499,28926281.106812123, 
O00505,3719686.1793385968, 
O00515,9433554.908068828, 
O00522,211202.04151458334, 
O00533,8181927.682167642, 
O00534,16363026.956562545, 
O00541,2054623.4622198907, 
O00559,1567579.5581942287, 
O00560,1365466.8499872368, 
O00562,4095671.172284523, 
O00566,12663701.869194234, 
O00567,42286180.71987214, 
O00571,90418590.65838717, 
O00584,8186734.745493404, 
O00592,1319122.9331886887, 
O00602,1700385.7632801603, 
O00623,1447228.4857883477, 
O00625,5062042.02701628, 
O00629,14166201.04672517, 
O00635,5208516.603629764, 
O00712,10110213.285260689, 
O00743,4847916.855172732, 
O00748,7690248.235063405, 
O00750,3589700.1552537046, 
O00754,24068984.861718714, 
O00762,709435.0535197145, 
O00763,11781995.034766018, 
O00764,56835855.995137945, 
O14497,507097733.5457068, 
O14498,12861243.515244128, 
O14525,3572788.4205399994, 
O14526,390492.2227717243, 
O14530,878011.1459928709, 
O14531,147238142.24587554, 
O14545,1775604.989210688, 
O14558,278609264.3631141, 
O14561,3969398.5691025145, 
O14562,5185762.160810047, 
O14576,5236385.138176949, 
O14579,49177360.76377405, 
O14594,3649220.2413568767, 
O14613,1083366.165851161, 
O14617,27588206.17257132, 
O14618,19976686.11375563, 
O14638,3310391.9331352473, 
O14639,6410229.323763428, 
O14646,3743374.480420324, 
O14647,10982789.816598216, 
O14653,5885713.234386834, 
O14656,6197137.883993973, 
O14657,12542475.854221053, 
O14662,8728911.517799823, 
O14672,5888507.107331164, 
O14681,722176.0934660275, 
O14683,1526262.469191412, 
O14684,1099858.018480195, 
O14686,7606511.663017237, 
O14713,298531.47114402876, 
O14727,12493151.648181137, 
O14730,714844.0763995307, 
O14732,2049430.919786878, 
O14733,5196155.336454824, 
O14734,777051.6175247761, 
O14735,3891750.7489520875, 
O14737,26766608.713919286, 
O14744,19220292.405814156, 
O14745,55759637.39337841, 
O14756,1551315.3510959279, 
O14757,2097538.3584438516, 
O14764,3519146.492518682, 
O14770,6025525.741252374, 
O14772,1906336.175764544, 
O14773,106887545.67058207, 
O14775,173514.8237766749, 
O14776,22564267.89021245, 
O14777,2809230.88818167, 
O14786,25330754.528405618, 
O14787,236682.21952007696, 
O14791,2951659.3587113144, 
O14795,210858.84931626776, 
O14802,4324351.163018616, 
O14807,1518945.252036676, 
O14810,1187435.0860836871, 
O14815,3617958.398397253, 
O14818,67315879.95654729, 
O14827,187292.36530123765, 
O14828,17471945.80947439, 
O14832,2460529.5275979904, 
O14841,17066441.173205636, 
O14867,2456506.0366016985, 
O14874,9417387.106954265, 
O14879,9518733.286432717, 
O14907,18610934.04386222, 
O14908,11087967.521944888, 
O14910,8299117.580676774, 
O14920,3971592.2874173876, 
O14924,926504.0767841585, 
O14929,5693955.262203309, 
O14933,21222249.441874385, 
O14936,20293620.635961648, 
O14939,5984017.436340231, 
O14949,5411297.29073757, 
O14950,211827519.89010012, 
O14957,857440.6856273749, 
O14958,1258276.2641656606, 
O14964,22026253.813106358, 
O14966,18047336.997604564, 
O14972,2332655.247073127, 
O14974,61333569.780961074, 
O14975,2102400.8914125273, 
O14976,12310847.921316639, 
O14979,79679810.07023358, 
O14980,29593661.821851388, 
O14981,3849425.670212697, 
O14983,5366381.471954629, 
O14994,2352622.6900727856, 
O15013,551194.7406712387, 
O15014,1651316.7419783918, 
O15020,5531434.608264444, 
O15021,2842533.098069246, 
O15027,14925711.38332833, 
O15031,18365199.374799907, 
O15037,870329.5958103758, 
O15040,1083966.4664017174, 
O15042,24704592.809047565, 
O15047,2396485.239937283, 
O15056,481136.514464494, 
O15061,19866628.62638935, 
O15066,9060950.944033375, 
O15067,15244419.762279663, 
O15068,991274.4534058161, 
O15075,7702647.079267485, 
O15078,2707402.1631417247, 
O15083,2721312.642478165, 
O15084,4340367.23630769, 
O15085,8533913.975190554, 
O15111,6089792.321892818, 
O15116,4520618.075733349, 
O15117,14081365.017244106, 
O15118,1306420.9621786517, 
O15120,4122969.1002866183, 
O15126,10857120.752099141, 
O15127,16116985.017656347, 
O15143,109801136.84192502, 
O15144,132673162.21860984, 
O15145,174940579.7183889, 
O15155,1581372.1426966311, 
O15160,9721239.016857317, 
O15162,756340.1562325747, 
O15164,2406115.0497760363, 
O15169,361426.0506520068, 
O15173,60333264.96125543, 
O15195,188428184.2237724, 
O15211,3945402.035635235, 
O15212,18380706.540792704, 
O15213,4790525.293939271, 
O15217,1768590.8312791036, 
O15228,28248993.114120256, 
O15229,800410.1881290989, 
O15230,76256727.84620403, 
O15231,2774569.4579944615, 
O15234,4967192.822185654, 
O15240,474360.19732650253, 
O15247,15299575.467999734, 
O15254,3804666.03223339, 
O15258,7028660.481117382, 
O15260,39194210.41067085, 
O15264,10952409.74408864, 
O15269,6129861.83487721, 
O15270,3364786.960137305, 
O15294,7690500.660946657, 
O15296,1241865.2990488764, 
O15305,39933958.31705575, 
O15327,1125501.3990752108, 
O15347,3453665.797425218, 
O15355,14917310.84696521, 
O15357,6887256.667920461, 
O15371,41634392.70062536, 
O15372,22919318.53027413, 
O15379,1264754.7626221236, 
O15382,10464750.465008505, 
O15392,480200.7368607398, 
O15397,5811472.331658166, 
O15400,51940272.25343762, 
O15417,4027731.141973949, 
O15438,8581413.881261325, 
O15439,4277651.681348472, 
O15446,900720.0564776429, 
O15460,14031828.133059014, 
O15484,2901677.142309527, 
O15498,90932404.21853314, 
O15504,1031717.0369848692, 
O15511,106000500.20955735, 
O15514,4183357.8568996387, 
O15516,73114676.08009326, 
O15530,445898.7425522261, 
O15533,126186265.239405, 
O15540,17298750.51103842, 
O15541,2781016.3489043303, 
O15550,15976613.079215337, 
O15551,3307669.0411636066, 
O15554,1255181.080256792, 
O43143,39548735.954857826, 
O43148,12123175.462288952, 
O43149,2631925.008162589, 
O43155,4536377.028899893, 
O43157,12739146.736671815, 
O43159,5585413.248131426, 
O43166,3494321.9813705543, 
O43169,12018748.674847445, 
O43172,6258552.265644209, 
O43175,49741963.86847403, 
O43181,24103623.17293688, 
O43182,546187.5988061016, 
O43187,905562.815459209, 
O43189,1630266.264294714, 
O43236,4288550.257219472, 
O43237,22040857.07467857, 
O43242,29627660.353535507, 
O43251,5680842.361347472, 
O43252,9425497.737645565, 
O43264,11071271.902080074, 
O43272,4169043.2041919664, 
O43278,3250637.6401892803, 
O43290,10172887.512691068, 
O43293,20035065.13851177, 
O43294,38849583.907575555, 
O43295,8641269.867913932, 
O43299,898230.6632202503, 
O43301,25603849.51852089, 
O43310,3587920.104856941, 
O43314,8827337.422212968, 
O43324,9759166.283998549, 
O43325,10534669.308266722, 
O43347,6658441.789800896, 
O43374,1717175.038464046, 
O43390,146659939.40610462, 
O43395,26081903.218902253, 
O43396,32186009.779297978, 
O43399,38417594.55483142, 
O43402,7660198.212167194, 
O43424,639592.4228305586, 
O43426,2812989.288487236, 
O43427,3119600.6469933363, 
O43432,6228466.351475549, 
O43439,610843.4152271849, 
O43447,7496072.208950343, 
O43464,10261744.004800234, 
O43488,81665352.9572544, 
O43490,3031891.712788418, 
O43491,90469990.25516891, 
O43497,6348066.183569287, 
O43504,10314208.218072249, 
O43505,1035353.3756388762, 
O43516,28147110.01726052, 
O43520,5609776.099895075, 
O43521,342123.3783702214, 
O43556,1408453.6766518743, 
O43566,1673763.521986287, 
O43583,1310075.4944455456, 
O43586,4077996.5193658965, 
O43592,12567146.738803715, 
O43598,33732362.542168334, 
O43615,3581625.798347642, 
O43617,18214207.311949395, 
O43633,22990801.304680973, 
O43660,7540031.087862008, 
O43665,10527785.753669422, 
O43670,13942844.960732123, 
O43674,29752838.15662065, 
O43677,2224152.9922263217, 
O43678,26052273.111829907, 
O43681,15665558.129271306, 
O43683,1339960.3593318001, 
O43684,32088383.889071103, 
O43704,2637767.332759587, 
O43707,495466932.0782774, 
O43708,2755816.055358807, 
O43709,10799515.530294182, 
O43716,2596441.492435626, 
O43719,5209826.902770261, 
O43734,1028045.7986181068, 
O43741,1550490.1371199312, 
O43747,10637871.369382251, 
O43752,8374623.162089533, 
O43759,6951279.494410725, 
O43760,4623562.559611001, 
O43761,4114004.4279291825, 
O43765,4835141.572710335, 
O43768,12733862.188136548, 
O43772,1595111.2764916022, 
O43776,36026192.780982524, 
O43790,8202256.136808024, 
O43795,50430691.35502264, 
O43809,27074833.881053496, 
O43813,19338511.74490949, 
O43815,11801506.19161972, 
O43818,14558271.013758231, 
O43819,11623062.586017156, 
O43823,2477455.447036281, 
O43824,9709306.515774459, 
O43826,988134.3927160054, 
O43837,18108240.47647773, 
O43847,42616980.24911927, 
O43852,99224516.45182012, 
O43865,34479994.31321661, 
O43866,2330639.5977648017, 
O43895,5233000.998083922, 
O43903,849175.8908763493, 
O43909,3613768.109078228, 
O43920,1042567.9182153795, 
O43924,8566114.914036905, 
O43933,109923811.23369502, 
O60216,11203800.260669924, 
O60218,4266151.896469314, 
O60220,4724407.511469671, 
O60229,2483346.370593639, 
O60231,7685989.264822433, 
O60232,6094173.442721784, 
O60234,64138281.323114246, 
O60237,4014805.1184680434, 
O60238,930886.908771731, 
O60240,178329360.9287352, 
O60241,2470816.2578635393, 
O60242,3890536.52866973, 
O60243,386644.89071090386, 
O60244,1843037.9971864964, 
O60248,1683404.806239796, 
O60256,81705723.31173609, 
O60264,24906773.462642297, 
O60268,3947568.7983674817, 
O60271,31245121.190060575, 
O60282,3202128.8786321767, 
O60285,4759367.513999279, 
O60287,17434835.544937264, 
O60291,451191.0140329477, 
O60292,28932492.089548487, 
O60293,1143943.8664875545, 
O60306,4919138.063499249, 
O60307,18919005.918112237, 
O60313,12860764.113553528, 
O60315,2450701.2626109994, 
O60318,3440770.7727270825, 
O60331,1344750.3308586094, 
O60333,5602113.5166295245, 
O60336,1219265.6667956896, 
O60341,4404313.089018227, 
O60343,6451743.668899008, 
O60346,1571754.321212889, 
O60427,1133244.7929178786, 
O60437,202822033.2516018, 
O60443,2232214.9039200894, 
O60447,2909615.3973256852, 
O60449,1563679.7787335715, 
O60462,2449348.5021482226, 
O60476,3197655.5023900187, 
O60477,10475494.294790644, 
O60486,2738573.449294446, 
O60488,78829323.63429238, 
O60493,95262672.98423658, 
O60496,9086098.288689727, 
O60499,6461181.747689243, 
O60502,18218251.786424372, 
O60504,19365325.71180419, 
O60506,102284866.8134512, 
O60507,816407.3081435254, 
O60508,38095037.5375543, 
O60513,1581986.2735464682, 
O60518,1506583.8337965484, 
O60524,25364782.59437221, 
O60547,23561584.15001676, 
O60551,1311234.1305357097, 
O60563,5911906.94685203, 
O60566,2768604.920273833, 
O60568,22675264.048733395, 
O60573,3513412.3821629602, 
O60583,2977480.164896132, 
O60610,76525542.58482127, 
O60613,6595278.919263659, 
O60641,1170063.147366034, 
O60645,10970249.360669367, 
O60656,1384295.355904759, 
O60658,1109127.0261469886, 
O60662,3542141.251664437, 
O60664,95814757.31333725, 
O60675,9860462.477212194, 
O60678,105396746.00170632, 
O60684,12631576.94470056, 
O60687,5010968.018211717, 
O60701,53917291.58782774, 
O60711,10545432.890810963, 
O60716,16959714.157157738, 
O60732,468062.77823874523, 
O60733,1013329.2886129328, 
O60749,75542814.23451935, 
O60762,18527810.06440159, 
O60763,48137262.07971112, 
O60765,1670004.6625132079, 
O60783,920130.7537745242, 
O60784,32833420.63646837, 
O60825,3572146.1946687726, 
O60826,12515935.389242256, 
O60831,18874504.246171053, 
O60832,30553515.66593342, 
O60841,12241667.691143857, 
O60844,3965003.2896922636, 
O60858,3012713.676898285, 
O60861,7232633.059757747, 
O60869,23477024.974417243, 
O60870,1580066.3996012085, 
O60879,5431188.67836979, 
O60884,11394343.537907407, 
O60885,53010087.55485721, 
O60888,36928855.7705765, 
O60890,9964265.255054392, 
O60925,33230872.303794216, 
O60934,12621269.564524543, 
O60941,2148606.613911343, 
O60942,4244977.267731516, 
O75027,977834.209549837, 
O75037,3843506.056970826, 
O75044,4081251.9551845235, 
O75052,6344192.736372476, 
O75061,4367191.159844452, 
O75064,4578084.723553935, 
O75081,1410291.1485225693, 
O75083,170863219.09514785, 
O75093,4728601.080538975, 
O75094,2132743.8612403017, 
O75110,3495627.5153901833, 
O75112,3102277.2539528124, 
O75116,24212873.716985524, 
O75122,7276948.018640138, 
O75127,4850249.08632132, 
O75128,10984153.646114402, 
O75131,39227847.518326774, 
O75144,653189.3861993023, 
O75145,14843473.728086105, 
O75146,167773455.52361166, 
O75150,3640477.8933951007, 
O75151,2008085.0421660542, 
O75152,10959465.460925732, 
O75153,6532363.749785438, 
O75155,3025732.931551176, 
O75164,6396302.761084587, 
O75165,23281624.696125224, 
O75167,13107599.275087234, 
O75170,5938139.143847815, 
O75175,6162365.478436931, 
O75179,3997605.9781806013, 
O75182,2662297.027704799, 
O75190,2789891.3118292233, 
O75208,4159806.312404194, 
O75223,14040716.497803899, 
O75251,4978618.436556356, 
O75298,476238.1050437426, 
O75306,13563270.691747332, 
O75312,10779910.508171095, 
O75319,1366058.0884770863, 
O75323,18688675.02761576, 
O75326,489514.5885400129, 
O75330,5919345.106279844, 
O75334,3652326.717112628, 
O75335,1084803.4829171773, 
O75339,28488780.99624682, 
O75340,25458393.209405415, 
O75347,34007025.88227557, 
O75348,32993592.229682833, 
O75351,29328503.184296988, 
O75356,13693796.23861897, 
O75362,457188.3631621511, 
O75365,1497311.184366816, 
O75366,48407396.87725243, 
O75367,123886564.98410523, 
O75368,73016256.13978963, 
O75369,85924959.3180098, 
O75376,2712513.402541374, 
O75380,12954033.801573433, 
O75381,961254.6580964858, 
O75382,14698363.588633114, 
O75385,966663.1653602084, 
O75386,1547599.5769315897, 
O75390,100408937.2513465, 
O75396,123025677.8158049, 
O75400,14283757.501452873, 
O75410,17859936.49110127, 
O75419,9220667.944299953, 
O75420,1026577.254110916, 
O75427,5591408.657815408, 
O75431,233311.21860224367, 
O75436,16251140.303362232, 
O75438,12328767.55689896, 
O75439,10047329.9449636, 
O75448,271523.2642851978, 
O75449,1532748.3555609833, 
O75452,2676549.271709718, 
O75467,10998341.305585222, 
O75473,288185.7572052015, 
O75475,12132451.03550822, 
O75477,11620002.379045434, 
O75486,69028865.47709288, 
O75487,6458612.096955327, 
O75489,27407547.150261167, 
O75494,24240616.63477274, 
O75503,5723946.363952299, 
O75506,10047940.486282494, 
O75521,1731953.6514817055, 
O75525,4672360.315196803, 
O75526,609003.8435850885, 
O75528,2648527.2582648145, 
O75529,3206016.428512455, 
O75530,3406250.07269759, 
O75531,46435036.66336499, 
O75533,49195463.68141833, 
O75534,23339865.75759883, 
O75558,8071614.81023338, 
O75563,1145962.081932385, 
O75569,10418577.320028745, 
O75582,282605.5910921684, 
O75586,826418.3591897937, 
O75592,26633265.741394557, 
O75594,1065428.9518131178, 
O75608,13229398.52862079, 
O75610,540045.7868487308, 
O75616,10894378.497409398, 
O75628,288171.3073084221, 
O75629,7451398.949329903, 
O75631,1935514.2905581577, 
O75635,774823.1474944534, 
O75636,3895141.633684312, 
O75643,28276759.33205122, 
O75663,7402390.095508751, 
O75674,1764762.5285621118, 
O75676,13926448.113204168, 
O75683,930741.192719692, 
O75688,9381711.873166082, 
O75689,2559981.860596012, 
O75691,17667769.725232746, 
O75694,7613474.026913511, 
O75695,7343827.948724477, 
O75715,85100713.03269409, 
O75717,5528126.11242599, 
O75718,31042301.633700278, 
O75746,11667561.418323476, 
O75781,41826758.24216026, 
O75787,946843.437938808, 
O75791,4636432.5188933145, 
O75792,4829151.682696717, 
O75794,647086.5884193444, 
O75817,1704386.1453878905, 
O75821,31186473.49393733, 
O75822,13319389.689350016, 
O75828,19034947.391681254, 
O75832,13685705.1253392, 
O75843,1846416.645852807, 
O75844,6580367.376913924, 
O75865,291542.52625192894, 
O75874,94642728.3569683, 
O75880,13478866.025874497, 
O75881,3020684.612075864, 
O75882,1564262.5832030177, 
O75884,5019096.047800714, 
O75886,8992208.713637954, 
O75891,14519322.34867963, 
O75896,1465267.6092826682, 
O75899,1766701.8556435674, 
O75909,5759408.0111931795, 
O75911,725130.651600646, 
O75912,226811.47625120144, 
O75915,56575157.66895628, 
O75923,7772097.90489421, 
O75934,18156318.796616144, 
O75935,18708470.981576987, 
O75936,12387986.6842905, 
O75937,19871555.262217384, 
O75943,61361.49684686642, 
O75947,50053048.413742125, 
O75954,1283223.382644263, 
O75955,36290977.04067689, 
O75962,2448440.726078614, 
O75964,4668708.249604211, 
O75970,1190143.8499309255, 
O75976,6932776.92108628, 
O75995,6594963.295920756, 
O76003,24695439.4423833, 
O76011,48057389.788234584, 
O76013,2965999.020703986, 
O76015,6751122.187754199, 
O76021,6079851.948840424, 
O76024,14275424.50153091, 
O76027,2093296.4274134522, 
O76031,2286258.781153264, 
O76038,2491363.3756660204, 
O76039,1538139.0271405452, 
O76054,4681316.699221886, 
O76070,7327747.480278335, 
O76071,9599323.826562157, 
O76074,4854340.311778635, 
O76094,23397086.921178386, 
O94760,40946844.78212459, 
O94776,16346853.707524188, 
O94779,4214440.223454652, 
O94782,4725872.558080759, 
O94788,4836416.048521043, 
O94804,16074550.633441228, 
O94806,933405.233222795, 
O94808,2417039.902858548, 
O94811,1028394.3862792362, 
O94822,5404237.816082155, 
O94823,3904880.9345335527, 
O94826,11930103.570885813, 
O94827,2144303.4870640836, 
O94829,3283281.6536114775, 
O94830,3026980.00035078, 
O94832,47274093.14474288, 
O94851,1367743.3705974808, 
O94855,33831571.172609165, 
O94856,9300385.430916423, 
O94868,1426510.5050740996, 
O94874,53976785.53063537, 
O94875,9966371.888651349, 
O94876,2852183.954674744, 
O94880,2415993.438984788, 
O94885,1006801.4820493474, 
O94886,25563515.14890632, 
O94888,7240175.575678956, 
O94898,318439.1840754766, 
O94901,8161384.844387776, 
O94903,23979593.390692197, 
O94905,13298507.516639233, 
O94906,16447309.16034476, 
O94910,3569324.448491372, 
O94911,3172776.1181379184, 
O94913,1163107.8177207056, 
O94915,7045775.984452419, 
O94919,15892054.577699263, 
O94923,17286269.603629753, 
O94925,5052850.697256318, 
O94929,257743.57702788257, 
O94953,772588.8384206158, 
O94955,355230.81467351265, 
O94956,241354.02909130038, 
O94966,6704205.24680579, 
O94973,37900027.59471435, 
O94979,83758557.28694074, 
O94985,2790941.355692077, 
O94992,808902.1075828309, 
O95049,163154.0050328299, 
O95059,280069.7749223119, 
O95071,5720258.434706166, 
O95081,1263159.5427995152, 
O95084,1512644.6327820085, 
O95104,2416676.8113527945, 
O95139,4157367.6707284665, 
O95140,6955385.428915404, 
O95154,2437926.819968283, 
O95155,3791852.0866848715, 
O95159,5716027.496283327, 
O95163,5704280.977873614, 
O95168,20233385.022481944, 
O95169,2601679.023999588, 
O95171,2242019.1445136047, 
O95178,1410760.3568082966, 
O95182,6624675.372081337, 
O95183,4306427.827965494, 
O95197,2359215.778726816, 
O95202,10477142.510496942, 
O95210,3986132.6735280324, 
O95218,8513816.30177084, 
O95219,13701989.631235747, 
O95232,7620663.3174196435, 
O95236,3085389.6633425127, 
O95238,1559807.5281489354, 
O95239,17419342.474510413, 
O95248,17106792.852831893, 
O95249,10602133.485764619, 
O95251,1268980.5754755756, 
O95260,2155011.9126265054, 
O95271,1859147.3626808503, 
O95292,6640741.006788964, 
O95294,4693603.34596928, 
O95295,5600599.945624228, 
O95297,4036116.359251526, 
O95298,13550779.282818098, 
O95299,14714353.898873037, 
O95302,19692196.60054424, 
O95319,20696281.44649691, 
O95336,68114851.75244977, 
O95340,15263107.76298809, 
O95347,11427150.007840518, 
O95352,10049241.349676315, 
O95359,756887.076353925, 
O95361,1603512.3161993893, 
O95365,973875.1138016671, 
O95372,17258201.396515246, 
O95373,43904166.597999334, 
O95376,1349283.908699743, 
O95379,3481328.6273622313, 
O95382,1913845.6727260111, 
O95394,40904945.9512145, 
O95396,6057540.669156477, 
O95400,14249013.037672034, 
O95415,1037720.072597168, 
O95425,19353164.207068443, 
O95428,5240288.532226285, 
O95433,15910096.765448118, 
O95453,1281447.939814026, 
O95456,4433725.019385871, 
O95460,94983.62165575047, 
O95466,29330750.977938693, 
O95470,7257267.538711383, 
O95477,4295332.204612002, 
O95478,1573822.6380648075, 
O95479,37613216.6516206, 
O95486,23391476.765206296, 
O95487,6027033.669012589, 
O95490,1039173.2661937153, 
O95497,50224280.75313644, 
O95498,1401907.9406599146, 
O95503,3143393.6153409993, 
O95528,751500.8681003707, 
O95551,1226814.4410131918, 
O95562,3172094.782127647, 
O95571,21647012.090208735, 
O95573,10091223.3300599, 
O95602,4462098.792994866, 
O95613,3459644.8706928478, 
O95619,2668787.9684509253, 
O95628,39793207.338056326, 
O95630,3064863.055313466, 
O95639,1567888.060045699, 
O95644,626311.5195294967, 
O95670,9000130.694635801, 
O95671,8837410.784042325, 
O95674,5640494.388692395, 
O95684,1669790.0020025964, 
O95696,569195.8720410079, 
O95707,2348921.754421758, 
O95714,6693405.038140979, 
O95716,2416543.299272175, 
O95721,10606452.854443759, 
O95741,8094472.873257916, 
O95747,26291990.390293144, 
O95757,5996779.034427074, 
O95758,8906277.684171697, 
O95759,900608.4208642743, 
O95777,16568500.904734984, 
O95782,55741851.04915977, 
O95785,17749549.620925043, 
O95786,11323310.151489718, 
O95789,7748771.096219536, 
O95793,11776409.741697412, 
O95801,31078436.422612518, 
O95810,17916167.31202436, 
O95816,13614320.142416138, 
O95817,21518500.73981519, 
O95819,21163106.467795484, 
O95822,1332839.0783850297, 
O95825,406274.6559335372, 
O95831,30172839.300000634, 
O95834,25395267.317502476, 
O95835,1682817.4652234132, 
O95847,1386693.3239508274, 
O95848,3555613.8639614205, 
O95861,9429669.291680496, 
O95865,110899642.09787773, 
O95867,638728.729439056, 
O95870,11705708.233021475, 
O95881,26631877.776313424, 
O95886,442031.40331332444, 
O95897,608990.9110761678, 
O95900,952572.0279079342, 
O95954,2389804.576599489, 
O95967,30784241.853156585, 
O95970,1614602.3376508842, 
O95980,1757844.2634807327, 
O95983,95346759.72530387, 
O95985,3073395.7204905804, 
O95989,1600843.5276802666, 
O95994,55665557.479715675, 
