Protein,Protein_quant,ProteinName
O15254,4320876.68264498, 
O15258,49164566.044288374, 
O15260,130563919.94414914, 
O15264,29540766.21208069, 
O15269,24647043.275607258, 
O15270,1363772.3707364749, 
O15273,1059064.3690818904, 
O15294,24301472.82074664, 
O15296,6304264.535852263, 
O15305,39154542.140347265, 
O15321,7430197.830018861, 
O15327,9222517.140944077, 
O15347,27798644.327961, 
O15355,22588730.199790895, 
O15357,28604033.951721832, 
O15371,64120284.03431265, 
O15372,39569988.07517582, 
O15379,4303428.638788121, 
O15381,2165040.3217945225, 
O15382,22339633.17585992, 
O15394,17220612.768042866, 
O15397,20539068.305769198, 
O15400,82751609.80395578, 
O15417,8120779.026504949, 
O15427,5294245.254076206, 
O15438,3228369.8344182894, 
O15439,15987425.85674127, 
O15446,3720324.9934331933, 
O15460,54877048.32215813, 
O15479,2202020.0767267398, 
O15484,43882608.32324508, 
O15498,313248410.92024326, 
O15504,39550127.43473442, 
O15511,127962949.76630753, 
O15514,3674001.4315176625, 
O15516,2244545172.337898, 
O15530,3825461.0391479945, 
O15533,62518071.03062744, 
O15550,5373291.390458951, 
O15551,4416416.908356946, 
O43143,100596885.8349764, 
O43148,4857500.839117462, 
O43149,114610785.98458189, 
O43150,4192781.594976104, 
O43155,10950678.086305453, 
O43157,980921.7293394044, 
O43159,7214316.15179228, 
O43166,5356645.857132928, 
O43169,37866358.63923376, 
O43172,31341546.971875478, 
O43174,3009297.7644518227, 
O43175,111952462.39800574, 
O43181,18999273.232236087, 
O43182,1927570.394062091, 
O43187,682834162.3889731, 
O43189,25896041.024515837, 
O43236,20654747.882753875, 
O43237,86839946.64434774, 
O43242,75774303.07058476, 
O43251,42359793.79625276, 
O43252,32795955.875339694, 
O43264,11370271.230620842, 
O43272,12145249.449828044, 
O43278,7993955.922758769, 
O43281,9347667.47231962, 
O43283,10734419.10785739, 
O43290,31520054.40966351, 
O43291,4508111.758041013, 
O43292,39378315.55870463, 
O43293,19076530.18820068, 
O43294,47592645.8604366, 
O43295,26903517.970572323, 
O43300,2828389.550674004, 
O43301,143452564.88586584, 
O43303,28262393.900164533, 
O43306,6589721.477414979, 
O43307,7777173.439745224, 
O43310,6058832.694319122, 
O43314,9972759.625789631, 
O43318,10521353.575831903, 
O43324,30108840.588265628, 
O43325,10789401.454183351, 
O43347,3706364.5082548945, 
O43353,20512250.572238754, 
O43374,18326097.796578784, 
O43390,410289574.2224512, 
O43395,10238094.174499985, 
O43396,115554738.32097754, 
O43399,147954129.22602916, 
O43402,14350635.389726942, 
O43405,11616505.118854474, 
O43414,9240026.457994983, 
O43422,37008502.46979951, 
O43424,3493749.473624508, 
O43426,15814957.53317032, 
O43427,31051005.74535332, 
O43432,12200241.465966498, 
O43447,35884500.2921584, 
O43448,4845365.963364574, 
O43463,2733042.53771787, 
O43464,27722935.012716886, 
O43482,2097079.2558811102, 
O43488,304845724.8097854, 
O43490,1923968.7963491231, 
O43491,134200846.3752999, 
O43493,4024950.2012986364, 
O43504,28382402.12009031, 
O43505,9416220.812127898, 
O43516,22562278.407251634, 
O43520,5708102.566854778, 
O43521,2602044.5037062047, 
O43526,2278660.1217194037, 
O43548,983262.7565250568, 
O43556,8305625.807386704, 
O43566,1634195.150192322, 
O43570,14617515.785133332, 
O43581,1365206.5523571798, 
O43583,11835143.227736196, 
O43586,10473831.627252903, 
O43592,16946598.825949546, 
O43598,96017793.93667838, 
O43615,17275896.130572077, 
O43617,27234104.01165197, 
O43633,23216452.131996714, 
O43639,10256086.25808243, 
O43660,652496149.7140049, 
O43663,1238973.2035845106, 
O43665,12425009.89453368, 
O43670,53840459.12272017, 
O43674,9403170.730344053, 
O43677,10352741.64727752, 
O43678,22831113.06321214, 
O43679,1863355.3158863266, 
O43681,85540209.85812527, 
O43683,11602795.957686057, 
O43684,125643048.45024025, 
O43704,6688510.352273587, 
O43707,1624139385.2616913, 
O43708,6426079.729314456, 
O43716,4609660.115058827, 
O43719,38188902.937992215, 
O43731,1020826.4301148108, 
O43734,3122580.2710693437, 
O43741,8672678.687682277, 
O43747,30717412.996431448, 
O43752,7798463.410498711, 
O43759,11445430.187897867, 
O43760,4916056.621831614, 
O43765,93642790.52727273, 
O43768,17842904.898466118, 
O43772,6040445.281817347, 
O43776,86375245.90400884, 
O43790,23164771.90450499, 
O43795,64248400.22764747, 
O43809,116282105.03206903, 
O43813,75297177.61515936, 
O43815,22207611.249232955, 
O43818,11026276.741188856, 
O43819,5889318.9811467035, 
O43822,1666204.0803417943, 
O43823,3704290.7020986686, 
O43824,10980672.927038303, 
O43826,4178845.8590452406, 
O43837,40577075.02663066, 
O43847,139127382.96341908, 
O43852,433957583.9684825, 
O43854,2416581.9545351295, 
O43861,3394770.755554599, 
O43865,87633309.27753562, 
O43866,15470084.811370878, 
O43896,7330161.939772848, 
O43903,834539.4241480097, 
O43909,2025026.9000635976, 
O43913,3664739.493204057, 
O43914,2667807.6562626394, 
O43920,12616988.756299159, 
O43924,35183677.59782821, 
O43933,266760886.16927692, 
O60216,47250122.972416885, 
O60218,13637364.966641515, 
O60220,28184361.372014105, 
O60229,558776.8308683117, 
O60231,56169853.90299201, 
O60232,7305348.242695145, 
O60234,39400625.158663936, 
O60237,28081616.082536068, 
O60238,31190731.392015673, 
O60240,867964.8279367536, 
O60241,22698227.741481397, 
O60242,4923470.385225366, 
O60243,25717376.65946577, 
O60244,10793676.061597576, 
O60245,3155327.1071356763, 
O60248,3676892.248192576, 
O60256,39766958.22939758, 
O60260,1989637.0620659245, 
O60262,7681682.203382368, 
O60264,57505188.29757033, 
O60269,6656409.2243082505, 
O60271,30150906.359769396, 
O60282,12823408.510406122, 
O60285,15159339.992586225, 
O60292,4374929.741566448, 
O60293,8648894.345644832, 
O60306,26217199.537530806, 
O60307,5555550.998675567, 
O60313,52962655.731984794, 
O60315,5906451.9320881115, 
O60318,315817.9019325677, 
O60331,38144580.878853194, 
O60333,6908658.610767036, 
O60336,4314030.405694889, 
O60341,39725409.49492208, 
O60343,15132306.6073347, 
O60346,4256300.944189505, 
O60359,1635959.4791233405, 
O60427,6754199.260259102, 
O60437,47851263.358827926, 
O60443,18381354.689072378, 
O60447,5359743.454434751, 
O60449,12810346.447477229, 
O60462,11761339.224537458, 
O60476,11929664.75471565, 
O60477,2313504.1757572796, 
O60486,15567061.352745205, 
O60488,14119835.19760241, 
O60493,163861644.83916372, 
O60496,28003478.530542154, 
O60499,9586967.196218312, 
O60502,12841556.450828046, 
O60503,4001792.808978196, 
O60504,174802335.4836892, 
O60506,349561785.11186516, 
O60507,9535213.424504992, 
O60508,15548330.517623952, 
O60518,8927670.986866808, 
O60524,17908632.542908873, 
O60547,34569248.12529391, 
O60551,11013761.584191069, 
O60563,2702156.6347524943, 
O60566,3967971.1467032675, 
O60568,55050800.381667376, 
O60573,20513502.601575326, 
O60583,1925240.6374024549, 
O60610,47314960.312461875, 
O60613,20696458.918417964, 
O60635,1560584.3797797828, 
O60641,6178882.9501596065, 
O60645,28548365.471086353, 
O60662,8763966.05502768, 
O60664,121747066.89547431, 
O60675,2718114.5697258837, 
O60678,163616341.6757299, 
O60684,13451285.91740614, 
O60687,20426009.983121254, 
O60701,102231525.84382084, 
O60706,1511125.9367941932, 
O60711,8425177.566230534, 
O60716,121790317.27417795, 
O60725,2923601.546900888, 
O60733,2187368.434188265, 
O60749,126066194.5933336, 
O60760,6119098.134177849, 
O60762,36203667.2166658, 
O60763,122088852.99588156, 
O60765,97324609.90718383, 
O60774,4078073.4482205287, 
O60783,15352856.891769094, 
O60784,49888502.47858099, 
O60825,10158946.24551349, 
O60826,13798034.416969351, 
O60828,2058572.5385101978, 
O60831,72969114.3760416, 
O60832,47695937.71991657, 
O60841,56321690.23832005, 
O60844,4979542.702318179, 
O60861,24614409.03768756, 
O60869,20545001.056051448, 
O60879,19537550.764268763, 
O60884,42140620.67734502, 
O60885,31456903.80326587, 
O60888,74718313.50237939, 
O60890,41391256.74008226, 
O60902,23135092.1564937, 
O60925,42891603.96860114, 
O60934,13706739.981791861, 
O60936,1417352.5247478716, 
O60939,1248851.0541356918, 
O60941,14395283.440822877, 
O60942,3247841.871734081, 
O75027,10845110.626605865, 
O75037,20104437.512005646, 
O75038,19035247.326279752, 
O75044,10871625.975160532, 
O75051,9109151.80094285, 
O75052,15898975.239483913, 
O75054,360845.89116640016, 
O75061,7142280.452150339, 
O75064,20327679.46087255, 
O75072,2115595.0398588446, 
O75077,16524296.00815528, 
O75081,8322611.549067713, 
O75083,325414799.80140114, 
O75084,13691154.099453239, 
O75096,6212759.543398003, 
O75110,20357932.22084922, 
O75112,9186720.268778052, 
O75113,40042995.18083525, 
O75116,35576421.733629555, 
O75122,36776242.81959636, 
O75127,19192922.08135206, 
O75129,1601213.246018426, 
O75131,123386958.61348525, 
O75140,964028.6933018235, 
O75144,2073041.3690043192, 
O75145,51900689.29292227, 
O75146,151520130.90124866, 
O75147,21477976.540386427, 
O75150,18112376.020444624, 
O75151,47540072.37227498, 
O75152,10028663.576292487, 
O75153,23136962.587968376, 
O75154,52109748.79107913, 
O75155,1142012.8721229592, 
O75164,8267980.309930028, 
O75165,58844377.68269615, 
O75167,3092647.7410152173, 
O75170,11298010.728316847, 
O75173,573903.4266683728, 
O75175,52148772.96775192, 
O75179,1935291.2132118735, 
O75182,9069126.984130073, 
O75190,18240573.103809662, 
O75191,22857703.13928851, 
O75208,14864412.66439193, 
O75223,11543909.11467364, 
O75251,33306514.754754003, 
O75298,7604041.843582799, 
O75306,42939685.80013601, 
O75312,27589033.447676614, 
O75319,3267700.646210896, 
O75323,63526310.16338608, 
O75326,1613260.6189510776, 
O75334,2523336.751746669, 
O75335,2092019.8082348339, 
O75339,6790579.947428565, 
O75340,190476821.8966317, 
O75347,85462660.75108624, 
O75348,59684904.388600215, 
O75351,86865763.54269254, 
O75352,1392978.6550574445, 
O75354,3199124.520848639, 
O75356,7641763.79519761, 
O75362,2652339.901629898, 
O75363,2451653.7275834475, 
O75365,1167228.9650279153, 
O75366,11742458.727286631, 
O75367,680647808.1846126, 
O75368,238507556.02222198, 
O75369,546347010.0910083, 
O75376,19802124.776950445, 
O75379,8723823.103066439, 
O75380,5032594.302765397, 
O75381,1369276.882937834, 
O75382,39266451.39253548, 
O75385,16012047.518281491, 
O75386,3287197.0918165413, 
O75390,184150499.3516039, 
O75396,294306607.3922778, 
O75400,43495815.25106949, 
O75410,73247455.65092193, 
O75419,18563154.191414535, 
O75420,3364050.851871277, 
O75427,7497892.992945937, 
O75431,16463903.154799882, 
O75436,100185046.02360618, 
O75438,23395120.870234247, 
O75439,42349524.06245382, 
O75446,10335623.73482587, 
O75449,9152966.927026907, 
O75452,10342712.530500904, 
O75460,5178139.010364815, 
O75462,4051270.375637223, 
O75467,46273174.072998844, 
O75473,3751858.0074827564, 
O75475,44881543.39327484, 
O75477,15791901.395510465, 
O75478,746207.3050792211, 
O75487,40445949.922439165, 
O75489,93111568.73079564, 
O75494,70837246.95864794, 
O75503,11005440.384707045, 
O75506,18425789.453549154, 
O75509,11598974.77219007, 
O75521,29002927.580213573, 
O75525,15492303.923184618, 
O75526,2672366.1734447517, 
O75528,6152415.9423627425, 
O75529,6874534.35173317, 
O75530,73574488.87314987, 
O75531,158271210.4226129, 
O75533,86023286.63227151, 
O75534,39524455.10787796, 
O75554,3555073.663255574, 
O75563,1213286.3944367513, 
O75569,43373495.13871747, 
O75570,2937875.495174938, 
O75581,1917306.1760992073, 
O75582,13039229.216390485, 
O75586,2014755.203645981, 
O75592,20875532.396944825, 
O75607,8258086.66680115, 
O75608,27263479.686769776, 
O75610,15163716.204230636, 
O75616,8250356.838922519, 
O75631,4550349.309132894, 
O75636,13974913.463208431, 
O75643,87775394.60288256, 
O75663,15454166.352509284, 
O75674,8386703.238296307, 
O75676,20305222.530946407, 
O75683,8111762.725088054, 
O75688,21180477.955323286, 
O75689,3749753.231808864, 
O75691,15729278.303660333, 
O75694,53315282.596522465, 
O75695,17486593.848541223, 
O75715,261525198.51363593, 
O75717,1087572.7857642663, 
O75718,85395145.10048552, 
O75746,48268430.63113316, 
O75747,17852894.58334684, 
O75771,1099056.2036208964, 
O75781,81991632.4016744, 
O75787,7222226.561871149, 
O75791,8338565.864678652, 
O75792,9970633.991420228, 
O75794,11285597.352958336, 
O75808,12103484.839981398, 
O75815,2647164.1420098175, 
O75818,3323478.780802293, 
O75821,94069575.22433707, 
O75822,26848756.84005535, 
O75828,51149524.425974384, 
O75832,39900854.88351007, 
O75843,19720550.18203399, 
O75844,9884033.150683206, 
O75845,3733447.543156603, 
O75865,1054938.3485481779, 
O75874,247816630.181992, 
O75879,1947933.278824356, 
O75880,23026353.530398786, 
O75881,4825560.43559504, 
O75882,10662731.607589887, 
O75884,17925186.644352727, 
O75886,10587538.182449037, 
O75891,130772900.98792504, 
O75899,7400534.711029376, 
O75907,1746171.9059289666, 
O75909,12255571.21074358, 
O75915,44856218.21506972, 
O75923,32482340.292268135, 
O75934,33843314.82226956, 
O75935,36036205.35288307, 
O75936,6047633.511881766, 
O75937,40270760.43695566, 
O75940,656861.9677667393, 
O75943,1502144.6860366403, 
O75947,147628605.12447613, 
O75953,1245988.7264156416, 
O75954,11195441.519318517, 
O75955,34937801.16004431, 
O75962,14764697.543994687, 
O75964,13105845.2123789, 
O75970,31768136.900310468, 
O75971,3082121.813567306, 
O75976,6723107.789125239, 
O76003,37891074.1036425, 
O76011,17944504.496388808, 
O76015,3897268.885431188, 
O76021,32075533.17596022, 
O76024,31275922.824544333, 
O76027,12251210.971763087, 
O76031,14700327.63021055, 
O76039,3401647.2750764005, 
O76041,34379002.550315455, 
O76054,9929829.303237021, 
O76061,2943807.4405381912, 
O76071,12900632.128403902, 
O76074,34003227.36360233, 
O76094,37977933.821004026, 
O76095,2719940.9043777385, 
O77932,3416612.8380640205, 
O94759,97763928.51251362, 
O94760,132995041.49636982, 
O94762,8948583.676990084, 
O94763,3780394.3531129663, 
O94766,13971506.06925919, 
O94769,19393321.3181409, 
O94776,54301833.27967024, 
O94779,13241307.79401826, 
O94782,4479827.770007942, 
O94788,337343556.0203452, 
O94804,15340935.60030525, 
O94808,9506077.048463227, 
O94811,14452845.145134987, 
O94819,33386440.42974544, 
O94822,14448901.00772947, 
O94823,9759590.116139138, 
O94826,63415210.86475269, 
O94827,7407379.377419264, 
O94829,9844504.895278765, 
O94830,1907113.9213169948, 
O94832,67551837.47866726, 
O94851,4027779.6914463127, 
O94855,62024029.16899807, 
O94856,15379520.70186584, 
O94868,7875959.848090947, 
O94874,65564276.04082398, 
O94875,18915637.89136911, 
O94876,1633850.3354455153, 
O94880,8246511.340483193, 
O94885,2388491.3746101265, 
O94886,109815493.98384966, 
O94887,7007363.000458608, 
O94888,13838704.770091971, 
O94898,6075315.644551938, 
O94901,22505013.36701966, 
O94903,48746160.95849621, 
O94905,68466704.2114119, 
O94906,50508917.509088814, 
O94910,10303613.347074935, 
O94913,7340996.302819675, 
O94915,16910712.63859269, 
O94919,42823072.45051121, 
O94923,2535924.7500766115, 
O94925,11002477.445747355, 
O94929,21064552.71037395, 
O94953,4695751.986944904, 
O94955,1260162.750711922, 
O94956,2338268.2137893196, 
O94964,1893687.2505814056, 
O94966,21446204.568248868, 
O94967,11334816.848450623, 
O94972,22153367.561837904, 
O94973,94033822.38883574, 
O94979,164561943.04764062, 
O94985,5229046.788158669, 
O94991,2259633.6237615636, 
O94992,10901951.027039547, 
O95025,416825256.884157, 
O95059,3792928.7460614135, 
O95071,28496514.559614606, 
O95081,5193398.8411290785, 
O95084,6519814.15549089, 
O95104,12724131.329061136, 
O95139,25151562.98493851, 
O95140,36738436.39711594, 
O95154,82758784.78938006, 
O95155,28699450.652946237, 
O95159,5644273.881110801, 
O95163,16312135.135027386, 
O95168,57124657.168845564, 
O95169,26486094.263703514, 
O95171,6931900.790645434, 
O95178,2463033.161708591, 
O95182,9504274.465496005, 
O95183,9524920.706659704, 
O95197,30421955.453493036, 
O95198,4755009.188799003, 
O95202,41646205.28361578, 
O95210,5812309.40711429, 
O95218,17412633.973031726, 
O95219,40439593.39934784, 
O95232,26998627.70069048, 
O95236,10187172.69297562, 
O95238,3284021.8507645656, 
O95239,11622453.40077948, 
O95243,4847916.855172732, 
O95248,20162716.413847018, 
O95249,3917057.411181237, 
O95251,8765257.46156161, 
O95255,5563060.915073039, 
O95263,3495987.09448359, 
O95271,23172657.89720296, 
O95292,40694803.71693214, 
O95294,20307973.49967213, 
O95295,30513314.358971406, 
O95297,11208254.98226516, 
O95298,16254723.294698378, 
O95299,41927162.056752056, 
O95302,51688553.29451533, 
O95319,19487567.555876244, 
O95336,221763815.65289748, 
O95340,17420578.51848431, 
O95342,38079839.24867053, 
O95347,51456398.759430155, 
O95352,21221709.989035424, 
O95359,4678864.248268688, 
O95363,11813843.702140873, 
