Protein,Protein_quant,ProteinName
A8TX70,8197310.570855519, 
A9UHW6,1680389.267688114, 
B0I1T2,19782116.95838419, 
B2RTY4,9397963.06819021, 
B4DXR9,4037135.204842426, 
B7ZAP0,878553.7099669832, 
B7ZAQ6,14309358.79868444, 
B9A064,13008598.19517581, 
C4AMC7,18089232.8167242, 
C9J069,6967823.4082341, 
C9JJH3,63829597.85790291, 
C9JLR9,2657756.8789664577, 
C9JLW8,10796008.873478401, 
C9JTQ0,2170247.4538752707, 
DECOY_Q00978,3556352.6228371486,
DECOY_Q13761,1171839.2148146792,
DECOY_Q8IYA6,7184651.715914413,
DECOY_Q9H6R4,6495874.895211233,
DECOY_Q9NQ94,3692445.4414244075,
E9PAV3,146352375.38018787, 
E9PRG8,11785850.950164143, 
L0R6Q1,8845311.341597443, 
L0R819,3351203.000711797, 
L0R8F8,2133744.696679693, 
O00115,23387517.690278105, 
O00116,21646712.850425065, 
O00124,1451779.404270975, 
O00139,42460419.12081425, 
O00142,30429296.966537803, 
O00148,37726677.7023075, 
O00151,211389042.41447502, 
O00154,29569227.128254898, 
O00159,164528947.23018432, 
O00160,27075496.267007343, 
O00161,31481608.082875483, 
O00165,5032821.831824465, 
O00170,46341812.07731671, 
O00178,14300905.02227246, 
O00180,2192388.009965435, 
O00182,27499318.471188933, 
O00186,35932323.18270004, 
O00189,1073966.7592571976, 
O00192,2435153.4231650596, 
O00194,25805898.824793555, 
O00203,49741252.82966454, 
O00213,4257538.081385535, 
O00214,8194762.570027491, 
O00217,2920584.058399113, 
O00221,1822610.886537774, 
O00231,48556719.97433179, 
O00232,49053126.70100288, 
O00233,34842575.96658014, 
O00244,4682923.943286915, 
O00264,128245563.53801532, 
O00267,26155070.927694447, 
O00268,4144597.9838875807, 
O00273,10763970.130472425, 
O00291,35294042.87754405, 
O00292,6205713.606444973, 
O00299,347271924.79806674, 
O00303,69726710.53846982, 
O00308,10120600.059408281, 
O00311,3695008.196720277, 
O00327,1328713.684351447, 
O00329,1578962.6848124259, 
O00330,40915771.26422374, 
O00338,61763072.33921026, 
O00339,24245033.777866405, 
O00391,136164585.7827399, 
O00400,2993164.8192867436, 
O00401,25784500.13438129, 
O00410,51665073.56139262, 
O00411,1305578.8971192453, 
O00418,8552785.716941502, 
O00422,2526641.1623590523, 
O00423,3795044.089393191, 
O00425,2720082.954430959, 
O00429,66880724.63450052, 
O00442,19993904.56161268, 
O00443,6775771.542829873, 
O00445,1184908.131729865, 
O00458,8240633.4718703, 
O00459,10174156.38798838, 
O00461,38067795.2880766, 
O00462,3304888.2046115356, 
O00468,71084630.28986466, 
O00469,12352212.869411409, 
O00470,4971178.294427632, 
O00471,15636397.465383466, 
O00478,10643008.804069068, 
O00483,4874905.800027532, 
O00487,69040880.65289372, 
O00499,3021356.7553936387, 
O00505,11332421.817431115, 
O00506,6775177.33296776, 
O00515,149973414.37321427, 
O00519,249888.0752316732, 
O00522,2990693.7534032073, 
O00533,630900.8519509407, 
O00534,108976489.56843913, 
O00541,5649371.1604191745, 
O00560,13325694.828344822, 
O00562,4393907.134319855, 
O00566,6381176.851852441, 
O00567,64961880.782953426, 
O00571,115105472.44567718, 
O00584,76946921.8169806, 
O00592,960894.7126213167, 
O00602,1122912.7331959757, 
O00625,9642886.391637137, 
O00629,32931115.803332105, 
O00635,7919214.985663875, 
O00712,6964571.814392487, 
O00743,9187122.551924363, 
O00748,14829710.07567725, 
O00750,6095658.223399693, 
O00754,51878362.250008, 
O00757,25310935.19962618, 
O00762,1756292.6389034505, 
O00763,6817324.031806113, 
O00764,109483141.77824217, 
O14497,22244652.38461638, 
O14498,139938249.37915504, 
O14525,1516119.1642332245, 
O14526,1674388.203490908, 
O14530,2966537.314416717, 
O14531,249846841.71964395, 
O14544,5319457.441438457, 
O14558,132805625.01354146, 
O14559,12860689.707516598, 
O14561,16336673.890790727, 
O14562,11217571.209846338, 
O14576,30896191.40051849, 
O14578,7748891.520156699, 
O14579,128886010.4512619, 
O14593,856687.4788542128, 
O14594,7506801.213732971, 
O14613,2158869.714388168, 
O14617,40519022.071311004, 
O14618,26471927.368862756, 
O14639,19808779.348050155, 
O14640,2919031.75577421, 
O14646,5011168.264470199, 
O14647,2382862.4734688485, 
O14653,5836304.102396529, 
O14656,14900166.858322402, 
O14657,5027165.150116064, 
O14662,8424236.374637075, 
O14672,46286041.94179642, 
O14682,383364.16688125534, 
O14683,11596161.610337617, 
O14684,13106882.146183452, 
O14686,4366226.983689649, 
O14727,6585294.600252241, 
O14730,1481748.306510643, 
O14732,18544536.181140494, 
O14733,1742382.812264391, 
O14734,1548894.602874078, 
O14735,31543912.019547947, 
O14737,39057873.785936296, 
O14744,25490312.194399003, 
O14745,58402890.55308278, 
O14757,13498537.659473125, 
O14764,7186904.967551515, 
O14772,12380811.84534617, 
O14773,159185569.69740874, 
O14775,3508464.4575177436, 
O14776,28821422.33481767, 
O14777,6451582.103348976, 
O14786,25149625.59246731, 
O14787,6605013.186572201, 
O14791,14127224.230558489, 
O14795,3488759.2895565154, 
O14807,1498703.3326511895, 
O14818,108898151.36342953, 
O14827,6514972.041316075, 
O14828,27776195.50716337, 
O14829,2853958.790691832, 
O14841,21502193.43021146, 
O14867,4152771.261310563, 
O14874,22055927.423393406, 
O14879,15791225.767807307, 
O14880,18109484.151146967, 
O14896,15147911.346486151, 
O14907,72484193.5040769, 
O14908,23961895.186084013, 
O14910,21948907.265252627, 
O14920,12466426.34839358, 
O14929,21435180.200118728, 
O14933,4847696.011704711, 
O14936,58776188.38747769, 
O14939,1273181.959089226, 
O14949,74521329.21702975, 
O14950,836197628.9400461, 
O14958,3885620.6009631227, 
O14964,35842268.84020827, 
O14966,14096447.8630441, 
O14972,9987336.352237202, 
O14974,114521169.04413101, 
O14975,2225310.9576119203, 
O14976,94050099.45968944, 
O14979,85746601.62749442, 
O14980,62909744.80532469, 
O14981,8329687.519387895, 
O14983,13424415.003176136, 
O14986,377410.4745135504, 
O14994,5375401.085229165, 
O15013,15118641.370980293, 
O15014,1309825.517234609, 
O15018,10366653.343367696, 
O15020,35132365.84871118, 
O15021,4953539.255309226, 
O15027,33461006.708772644, 
O15031,40536322.40503958, 
O15037,1695750.6713110227, 
O15040,12043171.940435007, 
O15041,1277329.5277879948, 
O15042,29421030.51803553, 
O15049,2680799.3643981493, 
O15056,33248495.64364777, 
O15061,42314836.640917554, 
O15066,729877834.1538761, 
O15067,43376163.36409964, 
O15069,3468148.9578874, 
O15075,5608237.709267495, 
O15084,5369129.075768202, 
O15085,11462375.988323452, 
O15111,8400271.891499002, 
O15116,21846431.534160778, 
O15117,408809.5852452458, 
O15118,9945719.341272019, 
O15120,20201902.187279906, 
O15121,4142392.2963050376, 
O15126,11492167.260331362, 
O15127,26270937.131382942, 
O15143,160686584.41613626, 
O15144,315634895.9032796, 
O15145,539111043.4943123, 
O15160,30538156.513410434, 
O15162,10251838.456723522, 
O15164,7622609.842846647, 
O15169,2445506.66059144, 
O15173,70629931.97223763, 
O15195,4967376497.586822, 
O15211,9793843.544299258, 
O15212,41224428.59939037, 
O15213,6494147.287234056, 
O15226,9866145.94021557, 
O15228,6269990.653001523, 
O15230,116273266.53998384, 
O15231,23614611.262990724, 
O15232,17831282.871019356, 
O15234,7682007.027255835, 
O15239,8637057.133466173, 
O15240,1363421.1753153396, 
O15247,14838101.245506497, 
O15254,2434817.222498305, 
O15258,23245494.864881415, 
O15260,71955354.40034217, 
O15264,24939229.787936617, 
O15269,28133188.365684062, 
O15270,1605860.3983556856, 
O15294,23694648.679345652, 
O15296,2839048.6382286246, 
O15297,158039969.31354228, 
O15305,49441013.31277855, 
O15327,7293761.057177362, 
O15344,2647293.312929242, 
O15347,15164017.534952328, 
O15355,20900291.573147576, 
O15357,6569157.168447375, 
O15371,46856686.55744139, 
O15372,26479189.02020007, 
O15379,8350917.883174527, 
O15382,24876688.434454627, 
O15393,3953389.874422622, 
O15397,8765097.863848815, 
O15400,80604164.68000059, 
O15417,4287469.978594804, 
O15427,9599252.555519162, 
O15438,15091797.453446563, 
O15439,12409471.826102184, 
O15446,1235826.2643538262, 
O15460,18458635.676540878, 
O15484,34072310.9099272, 
O15498,38286995.41190721, 
O15511,132292609.31849468, 
O15514,6630861.52604039, 
O15516,159215769.70824012, 
O15523,6893311.534218345, 
O15530,3666436.0583056225, 
O15533,81387480.4695921, 
O15550,104304176.0507316, 
O15551,3794014.543332268, 
O43143,62911101.191615075, 
O43148,4700312.822080582, 
O43149,13049094.558798311, 
O43150,7146730.910405733, 
O43155,472038.4961046919, 
O43157,1645345.5830039415, 
O43159,4383965.482757544, 
O43169,139057466.4513346, 
O43172,17498959.409090802, 
O43174,924946.7987327424, 
O43175,70814945.89866768, 
O43181,22270909.55481543, 
O43182,4711031.548229486, 
O43189,7409960.957812041, 
O43194,2716729.4386848984, 
O43236,17927598.8732077, 
O43237,31368108.57057178, 
O43242,53616553.85489351, 
O43251,12944070.892074287, 
O43252,20005234.57752224, 
O43264,6197910.901047104, 
O43272,16070766.33610225, 
O43278,3268903.7765256236, 
O43290,53728944.305679694, 
O43291,8557665.7916357, 
O43292,11672918.707217077, 
O43293,6443941.4966789745, 
O43294,114923753.01379468, 
O43295,17895313.325703155, 
O43301,35452888.80952732, 
O43303,1789202.2271942284, 
O43304,2775399.4356943555, 
O43310,5057693.34359725, 
O43314,6011508.5021115085, 
O43318,3387785.761853156, 
O43324,35008731.13422158, 
O43325,7996275.326644046, 
O43347,5941851.585668772, 
O43353,944393.4669686109, 
O43374,1048562.7684115194, 
O43390,272380501.4107856, 
O43395,5398280.439552404, 
O43396,75992215.15241595, 
O43399,109721147.30073702, 
O43402,32843828.624805238, 
O43405,9007942.742249552, 
O43414,8589206.04655859, 
O43422,762781.8008843842, 
O43426,8814439.758373106, 
O43427,13737381.265823286, 
O43432,7671798.960065844, 
O43439,2218573.112621777, 
O43447,29540566.47626723, 
O43448,1769672.9821074926, 
O43463,1505232.3182931978, 
O43464,21923338.91651916, 
O43488,125804334.44686674, 
O43490,22130974.0414228, 
O43491,115031618.3529439, 
O43493,3949325.0035748947, 
O43497,3196726.8810412316, 
O43504,12500369.756241797, 
O43505,4105195.499353073, 
O43516,467671.1223208078, 
O43520,10896682.649751663, 
O43521,1144693.9590392408, 
O43526,6081743.515367632, 
O43548,1379474.332076991, 
O43556,5837485.985103024, 
O43566,3063545.629488952, 
O43570,3951859.931763477, 
O43583,12295234.78144414, 
O43586,916008.1224842388, 
O43592,24468246.505521264, 
O43598,67974092.35895267, 
O43615,12266779.7449308, 
O43617,32912921.62080855, 
O43633,29184037.801903836, 
O43639,7484890.568696789, 
O43660,12035749.654818736, 
O43665,25856006.169446, 
O43670,15613420.94871522, 
O43674,14035711.068607219, 
O43677,7870501.361155884, 
O43678,10946579.40643815, 
O43681,67742766.81470059, 
O43683,1490476.106749805, 
O43684,66696333.6707976, 
O43692,2522932.6350187706, 
O43704,8054551.633492007, 
O43707,1687043097.0268798, 
O43708,6466353.640006428, 
O43719,38018964.11528952, 
O43731,659585.581264563, 
O43734,2025824.7839398857, 
O43741,8594379.5813846, 
O43747,51432670.46395976, 
O43752,7494583.63829607, 
O43759,1262178.7948272673, 
O43760,9243586.929179257, 
O43765,28965103.245083995, 
O43768,24420795.360079464, 
O43772,13305129.382342607, 
O43776,85067026.28135504, 
O43790,12525281.809452308, 
O43795,47374990.65831998, 
O43809,66925118.93746356, 
O43813,61747647.75016256, 
O43815,19681753.1685568, 
O43818,10318717.176603489, 
O43819,10836358.05312976, 
O43823,2025593.8523017261, 
O43824,2834127.5758147356, 
O43826,4863764.538134307, 
O43837,138027464.53767768, 
O43847,22741120.40647197, 
O43852,172253488.32774884, 
O43854,3325605.473401279, 
O43865,115422309.76671943, 
O43866,11188622.26935353, 
O43896,7732329.081344338, 
O43903,5819368.7721864935, 
O43909,1178373.3087460722, 
O43920,11419126.775078434, 
O43924,16077915.257036507, 
O43929,5472069.654457191, 
O43933,18574611.92176789, 
O60216,30753006.722567536, 
O60218,47453104.74844834, 
O60220,23361347.75826173, 
O60229,5719794.6035539955, 
O60231,37911467.23514553, 
O60232,20428209.39613042, 
O60234,29376346.36490534, 
O60237,1029086.844182195, 
O60238,13945797.46011449, 
O60240,868883.985625191, 
O60241,27974868.513678633, 
O60242,11237700.119036034, 
O60244,3325667.424224444, 
O60245,2341881.3620769093, 
O60248,2466751.231230694, 
O60256,26214364.452955052, 
O60260,2401303.786149122, 
O60262,7949698.596122403, 
O60264,34282671.29257035, 
O60271,49454743.329674244, 
O60281,6031812.083806574, 
O60282,8704443.243728189, 
O60285,4014153.3376208907, 
O60287,3858236.7488933313, 
O60292,68562834.73186068, 
O60299,4817625.328815538, 
O60303,261445.99848067109, 
O60306,14233750.507243171, 
O60307,1156055.1437878758, 
O60313,47237507.03204004, 
O60318,618564.8561913023, 
O60331,4029137.964474245, 
O60333,5513792.644044885, 
O60336,4916228.411599341, 
O60341,13506641.332592735, 
O60343,14703792.51121346, 
O60346,3053721.143221223, 
O60359,8857035.004646724, 
O60427,691714.7716613485, 
O60437,115251668.44134295, 
O60443,16511472.075961446, 
O60447,8144206.582948625, 
O60449,17325187.516322065, 
O60462,23787814.502494965, 
O60476,10600224.504976721, 
O60477,3747409.4908057405, 
O60486,1823174.0333830405, 
O60488,22479095.441638697, 
O60493,81986753.59456514, 
O60496,20909877.461555928, 
O60499,5068658.090739771, 
O60502,10720049.802436765, 
O60504,112183758.94979835, 
O60506,156977963.35020193, 
O60508,34515312.63892504, 
O60513,4649570.134674557, 
O60524,42507472.64273043, 
O60547,79698159.52392927, 
O60551,4459887.711082013, 
O60563,5409665.625802917, 
O60565,9955949.925109336, 
O60568,74200926.75393185, 
O60573,2200302.730607741, 
O60583,938272.6224816844, 
O60602,17066430.837290276, 
O60610,96715642.89549524, 
O60613,16141744.069155155, 
O60641,9073855.91921545, 
O60645,20157840.925089218, 
O60664,176674285.50946745, 
O60678,150354294.4374051, 
O60684,19171253.858590122, 
O60687,88442345.7733341, 
O60701,89264259.718091, 
O60704,4702690.063197182, 
O60706,3869580.2126174797, 
O60711,15244528.230782593, 
O60716,112384215.19726937, 
O60725,2764898.1171633666, 
O60749,69359379.21567884, 
O60760,9186222.55483989, 
O60762,35868350.54530105, 
O60763,290639439.7879894, 
O60765,45983345.52057648, 
O60783,3404134.582765321, 
O60784,23492551.04478336, 
O60825,31975672.73275132, 
O60826,21067344.57046671, 
O60828,3188207.4539493215, 
O60831,2777288.681274409, 
O60832,36375980.810807645, 
O60841,32797996.00708951, 
O60844,8938717.413595738, 
O60861,8634528.3018489, 
O60869,18372953.510112938, 
O60870,3005011.1575244255, 
O60879,15769535.49998175, 
O60884,24737728.688415278, 
O60885,7283854.297670703, 
O60888,37077405.31288994, 
O60890,42224531.75018298, 
O60902,6167469.179712772, 
O60906,741191.187187335, 
O60925,56808201.25745612, 
O60934,12531207.247399352, 
O60936,2467640.245727207, 
O60939,1606826.5995980403, 
O60941,5328035.249698869, 
O60942,18431465.108528428, 
O75027,7988998.44778112, 
O75037,537876362.319052, 
O75038,803124.8876815883, 
O75044,9456773.253213353, 
O75051,12724369.931391414, 
O75052,21153317.773205683, 
O75061,2071371.4844865345, 
O75063,2629842.9183071237, 
O75064,2053462.0206429467, 
O75069,2938079.8061345015, 
O75077,6125487.686442456, 
O75081,3990669.350893683, 
O75083,294691354.793253, 
O75084,1063267.1375566414, 
O75094,148466697.5591192, 
O75096,5686886.307718381, 
O75110,15743863.835480485, 
O75112,8495535.468236927, 
O75116,36322130.0236346, 
O75122,17854373.758772597, 
O75127,18163986.968792245, 
O75128,2029109.5792906047, 
O75131,83809419.24550313, 
O75143,3262820.2061459185, 
O75144,5435526.982342344, 
O75145,17915274.71562402, 
O75146,179086164.27093047, 
O75147,1073369.0983681278, 
O75150,25273918.79469936, 
O75151,16021248.206544148, 
O75152,18665078.044856988, 
O75153,12209639.895616435, 
O75164,16540836.22557654, 
O75165,47466488.98990744, 
O75167,3930790.0037339986, 
O75170,17955975.86683881, 
O75173,1345984.439178594, 
O75175,15342521.19838941, 
O75182,3717351.70077513, 
O75190,11557256.81019014, 
O75191,18194604.906459235, 
O75208,9549744.959620403, 
O75223,30960569.115216427, 
O75251,31690036.938373588, 
O75298,4032344.408293634, 
O75306,57074867.41950499, 
O75312,16658612.040181194, 
O75319,4033949.7883869093, 
O75323,84049700.39388597, 
O75334,19993920.513538696, 
O75335,2181557.108077253, 
O75339,9532836.25632296, 
O75340,138327750.0810404, 
O75347,67373239.79915068, 
O75348,61468210.25639563, 
O75351,60165201.14414813, 
O75354,867766.2811552305, 
O75356,8237154.49069672, 
O75362,2744446.5940205157, 
O75363,9323934.026987694, 
O75365,715209.6657878777, 
O75366,42723122.88636986, 
O75367,468987220.9864344, 
O75368,129190776.53627145, 
O75369,553436698.9116378, 
O75376,9880950.476311874, 
O75379,3227860.6892480412, 
O75380,3516806.378494532, 
O75382,16526813.84509283, 
O75385,2487003.725124453, 
O75386,7464048.483478732, 
O75387,2250006.196378205, 
O75390,185327005.8836166, 
O75391,3196035.5519744097, 
O75396,214032124.93960142, 
O75400,41268263.450052276, 
O75410,29899417.84377238, 
O75414,4763900.791154583, 
O75419,16986548.14374637, 
O75420,67599167.9962825, 
O75431,20803572.736703392, 
O75436,145050929.41494358, 
O75438,47426545.9080075, 
O75439,17844810.3643462, 
O75446,1023775.8806602011, 
O75449,10236297.274233744, 
O75452,6060657.712465769, 
O75467,28691921.752448168, 
O75473,3581145.1213102955, 
O75475,24957952.47980827, 
O75477,29197153.532029428, 
O75478,12256048.691224031, 
O75486,70552238.6389277, 
O75487,11889503.142063355, 
O75489,98349388.16556229, 
O75494,41146069.29902842, 
O75503,10229522.245941449, 
O75506,31552300.603660084, 
O75521,13214699.38461094, 
O75525,29224869.301965676, 
O75528,9805882.623354277, 
O75529,11227392.077109043, 
O75530,10801063.929868838, 
O75531,122433086.66447823, 
O75533,73903523.94170731, 
O75534,26279299.49457313, 
O75558,1069200.4626377784, 
O75563,3951077.264457969, 
O75569,23427166.333499547, 
O75570,5173797.888812293, 
O75582,1267805.4249337623, 
O75586,959462.424767915, 
O75592,11872039.311371913, 
O75607,691760.0585768097, 
O75608,45290213.70540425, 
O75610,5084797.866938125, 
O75616,15874974.648567528, 
O75636,3131400.3001483004, 
O75643,50700562.53502031, 
O75663,10598453.877474282, 
O75674,13658772.066248126, 
O75676,24158919.270505607, 
O75683,968011.7759830632, 
O75688,15741420.340915658, 
O75689,8297158.614416409, 
O75691,9616326.764729712, 
O75694,22907009.963466834, 
O75695,25450353.388319734, 
O75715,51545658.232431, 
O75717,19331914.10294679, 
O75718,17048482.264784455, 
O75746,49161285.557978824, 
O75747,31109825.579231896, 
O75764,1877593.4117878235, 
O75771,1813637.2841973412, 
O75781,102705261.52061395, 
O75787,10030583.836335706, 
O75791,5180082.263095782, 
O75792,16657313.889426019, 
O75794,5770485.488822426, 
O75821,71094421.57389376, 
O75822,30047663.147176623, 
O75828,52295158.533341646, 
O75830,2087159.0924243755, 
O75832,24956977.350084726, 
O75843,19653845.389919817, 
O75844,9529089.902169703, 
O75864,2080522.3175677052, 
O75874,254155422.61764652, 
O75880,18868415.103196077, 
O75881,2305107.0240627737, 
O75882,6275296.540366999, 
O75884,32038537.979926776, 
O75886,6484523.208166808, 
O75888,20321461.48544347, 
O75891,94745235.29683577, 
O75896,1595778.3188784998, 
O75899,11263293.627336148, 
O75900,8644636.22880812, 
O75907,6542600.521481746, 
O75909,5563818.438345818, 
O75911,17999862.38962976, 
O75915,66339862.20768237, 
O75923,20989731.1256329, 
O75934,25469084.644607194, 
O75935,27437571.302785926, 
O75936,2140320.1404516553, 
O75937,12745246.57257969, 
O75940,1809732.4194336669, 
O75943,583048.6297432673, 
O75947,90841646.85154314, 
O75954,4126173.244816888, 
O75955,51078309.77602834, 
O75962,19956333.77093564, 
O75964,15371425.560519852, 
O75970,45860991.63938682, 
O75976,15945824.58171168, 
O76003,22271738.174526148, 
O76011,22209391.002513863, 
O76015,140822761.5870033, 
O76021,10892218.456694078, 
O76024,10529884.55344452, 
O76027,8670033.23299485, 
O76031,1664773.0282149725, 
O76038,21487335.357434608, 
O76041,154966647.3433634, 
O76054,20320919.327614862, 
O76061,4684961.390791329, 
O76062,5437381.1309012845, 
O76071,2928192.370604145, 
O76074,6425116.101293553, 
O76094,24264320.453877598, 
O77932,1869629.6981178445, 
O94759,89543463.60114928, 
O94760,112093827.800685, 
O94761,3116842.3853282747, 
O94762,11243865.160833674, 
O94766,2506457.805689521, 
O94769,25790815.462470934, 
O94776,42680079.56481184, 
O94788,10911350.60060461, 
O94804,18324500.97870111, 
O94808,1657463.4572875171, 
O94811,2081138.415261024, 
O94812,294159.63075671875, 
O94819,26729189.913091145, 
O94822,5237743.716614569, 
O94823,5869513.8125237785, 
O94826,102389377.48224582, 
O94829,396894.0294783071, 
O94830,5622958.4236569265, 
O94832,108561779.17029494, 
O94850,257209463.5330456, 
O94851,8420799.43841992, 
O94855,43822949.19323433, 
O94856,22589018.907117527, 
O94868,3902225.444136235, 
O94874,49139770.80084298, 
O94875,86064790.38342434, 
O94876,3507400.908504456, 
O94880,6966181.751012756, 
O94885,26964994.951996066, 
O94886,353851526.4630849, 
O94887,7772345.69346247, 
O94888,8563297.419534687, 
O94898,4395815.384547726, 
O94901,39593144.07197601, 
O94903,44293188.16886074, 
O94905,76407893.0383461, 
O94906,25643079.98358841, 
O94910,8319574.9454467865, 
O94913,4632543.354595171, 
O94915,17782807.09144637, 
O94919,51344416.46013069, 
O94923,1445784.590429885, 
O94925,44489437.65305794, 
O94929,34106739.42518971, 
O94953,24556797.08585, 
O94956,2292586.2187835057, 
O94966,12799373.658746814, 
O94967,981108.62580891, 
O94972,24373088.377554163, 
O94973,56251352.791788146, 
O94979,153235269.0399598, 
O94985,10067212.374618636, 
O94992,7446997.683823803, 
O95025,278248212.00166035, 
O95049,21401139.21248082, 
O95059,2872340.472353494, 
O95071,16546582.373931129, 
O95081,6042550.4995039925, 
O95084,4774903.81969872, 
O95104,6477810.294684449, 
O95139,7444542.146172384, 
O95140,14033701.122578941, 
O95154,80305583.14921114, 
O95155,17874288.67235453, 
O95159,9111302.80853848, 
O95163,8750071.152187869, 
O95168,50465239.62488422, 
O95169,20058218.7560303, 
O95171,3712070.0791322263, 
O95178,3004414.8309712177, 
O95182,7687403.692742014, 
O95197,22511736.944175243, 
O95198,5678634.589173999, 
O95202,139502130.98177838, 
O95210,16130807.630224643, 
O95218,4885442.072011131, 
O95219,34205353.61657383, 
O95229,1196550.133411884, 
O95232,12253153.960637037, 
O95236,3870915.0375000606, 
O95239,21099698.679155745, 
O95243,1995508.5614230242, 
O95248,869771019.6762347, 
O95249,11356060.860064723, 
O95251,8290058.9830354825, 
O95255,3275490.8731515156, 
O95292,38323987.078538194, 
O95294,13948563.633013025, 
O95295,13313940.84488196, 
O95297,15586062.587964065, 
O95298,18931125.480726093, 
O95299,35045214.20557719, 
O95302,45966434.480618805, 
O95319,23682405.08212749, 
O95336,109221558.91474472, 
O95340,33925859.47130604, 
O95342,19203134.27868838, 
O95347,84823584.39309537, 
O95352,21220452.46284121, 
O95359,5461221.022945467, 
O95361,14418472.736881878, 
O95363,10580742.144295596, 
O95365,2344927.901918247, 
O95372,30688752.01147262, 
O95373,27590036.263517193, 
O95376,1662754.5109130384, 
O95391,2874029.054333855, 
O95394,28141642.83380881, 
O95396,6482465.064687829, 
O95400,12454896.53042024, 
O95409,1969120.0284418818, 
O95415,5733133.2599771535, 
O95425,35392750.69903255, 
O95428,1929109.2671472167, 
O95433,31237270.203183927, 
O95453,4453819.113768502, 
O95456,30117696.10618639, 
O95460,1497290.8063763478, 
O95466,14034248.488806695, 
O95470,25101914.141307965, 
O95477,6306279.927819899, 
O95478,2853481.6354515236, 
O95479,67158489.38848968, 
O95486,13582910.676339757, 
O95487,13845664.593922358, 
O95490,2270889.484267491, 
O95497,306891313.7498221, 
O95544,1028968.2024057937, 
O95562,7515028.68908343, 
O95571,166772673.8997323, 
O95573,23174557.52530913, 
O95602,27741345.68115527, 
O95613,8426388.945184486, 
O95619,11951557.407577945, 
O95630,7601032.147430536, 
O95639,6977006.913860781, 
O95644,4055833.2716893544, 
O95670,20249934.324584447, 
