Protein,Protein_quant,ProteinName
O14983,409366.0611499556, 
O14994,1246107.740542757, 
O15013,1957283.0612487814, 
O15014,1782578.3344186977, 
O15020,159816172.13668987, 
O15021,1137273.3409860213, 
O15027,22735854.2443258, 
O15031,8329784.026527211, 
O15037,2714179.646200753, 
O15040,410525.5988675918, 
O15042,113665954.51630574, 
O15047,987353.9353551305, 
O15056,9087162.756399225, 
O15061,324080872.800667, 
O15066,10594589.947507177, 
O15067,39436249.52385558, 
O15068,1526209.7147758598, 
O15075,1124059.6342922894, 
O15083,3155786.6950866645, 
O15084,4475455.071374642, 
O15085,5374195.489469429, 
O15091,1683636.8678024628, 
O15111,3094867.669885623, 
O15116,4543615.455889359, 
O15117,2983190.81824336, 
O15118,3966802.6464446457, 
O15120,907275.3825392169, 
O15126,29538353.362057667, 
O15127,6782199.598081017, 
O15143,169527977.93327603, 
O15144,140915110.30809665, 
O15145,146392202.2549718, 
O15155,4354769.537893592, 
O15160,43998164.910392225, 
O15162,236176.6381925585, 
O15164,7818744.001100602, 
O15169,305839.80918166065, 
O15173,40724705.44221917, 
O15195,13661128.619285777, 
O15205,19573041.8325983, 
O15211,718994.4329289446, 
O15212,60940409.78004806, 
O15213,5119283.519720321, 
O15226,20525927.870836332, 
O15228,8660077.198319102, 
O15229,1931943.2868662295, 
O15230,129776075.44736066, 
O15231,16665756.665191405, 
O15234,6217218.812633447, 
O15240,375882.4620028089, 
O15247,861430.2829346925, 
O15254,407095.06458757893, 
O15258,5661302.96738003, 
O15260,16473666.261719542, 
O15264,25300749.16651252, 
O15269,12571800.826820323, 
O15270,1537910.3833082106, 
O15294,11791355.03335632, 
O15296,1321115.757825187, 
O15305,59389611.91123596, 
O15327,2765898.9425082514, 
O15347,66781686.477558956, 
O15355,103179520.40470314, 
O15357,9235423.694082785, 
O15371,72183750.50274287, 
O15372,52695748.43297587, 
O15379,1422476.333962815, 
O15381,3510488.631093703, 
O15382,10031245.125028523, 
O15397,5583622.883556303, 
O15400,68069137.73771262, 
O15417,2445808.0944136605, 
O15431,929515.8637787676, 
O15438,3277593.088679688, 
O15439,363749.696751104, 
O15446,781849.0010690454, 
O15460,7490477.215775571, 
O15484,1577415.6043865606, 
O15498,346546491.15953696, 
O15511,95699844.31439489, 
O15514,14262340.646315644, 
O15516,43713917.57252377, 
O15533,25925892.593051262, 
O15541,11867634.364333026, 
O15550,33735651.46391504, 
O15551,23403802.821326535, 
O43143,65152764.862528846, 
O43148,10819244.26899061, 
O43149,1100925.3368904926, 
O43159,2322285.7177015557, 
O43169,37978507.55147323, 
O43172,23783396.153388873, 
O43175,100796215.71450914, 
O43181,72008681.54426964, 
O43182,3037477.3232719796, 
O43189,1555317.3428056873, 
O43236,5636244.61310302, 
O43237,45820485.06327612, 
O43242,103579566.61676262, 
O43251,8490745.966614768, 
O43252,18385388.467063412, 
O43264,4821193.388363751, 
O43272,2965009.5535391867, 
O43278,9812175.844490377, 
O43290,15276558.26921809, 
O43291,5364084.972829925, 
O43293,13180900.995708482, 
O43294,93955759.7895747, 
O43295,15465628.866953481, 
O43299,498856.12303662003, 
O43301,5004095.196084283, 
O43314,4055756.0046390016, 
O43318,5936799.986666155, 
O43324,14304615.669115767, 
O43347,9451862.433051731, 
O43390,294150448.3529065, 
O43395,44116842.09376975, 
O43396,80074631.2593343, 
O43399,74572116.02973805, 
O43402,11664812.435143836, 
O43414,7303460.574954023, 
O43422,4310324.775280723, 
O43424,8924985.960174967, 
O43426,2750820.800867269, 
O43427,14308964.93979594, 
O43432,11302204.132166822, 
O43439,698429.3130177105, 
O43447,26321153.217029683, 
O43464,163622093.0347535, 
O43488,101810458.29693761, 
O43490,3821033.917899964, 
O43491,122379564.4117496, 
O43493,5541857.565682185, 
O43497,6160556.586169579, 
O43504,10319561.07061165, 
O43516,13309115.263026707, 
O43520,8658217.567661969, 
O43566,457477.60683361965, 
O43567,2654246.028801404, 
O43570,822654.450790887, 
O43572,1033787.2401370937, 
O43583,23905281.543629568, 
O43592,8637719.074996663, 
O43598,18383751.062502872, 
O43615,12456778.22429382, 
O43617,18557647.5931364, 
O43633,69685704.9182956, 
O43660,14086339.056024956, 
O43663,8351653.685995001, 
O43665,13027213.016606705, 
O43670,69163650.78808026, 
O43674,11881976.418692714, 
O43676,6165977.098731327, 
O43677,1063739.8995859101, 
O43678,45099784.27879298, 
O43681,34795318.7718282, 
O43683,660544.8766558198, 
O43684,95037658.31934063, 
O43704,1865161.6404454713, 
O43707,2026200131.4452288, 
O43708,852626.1756669466, 
O43709,18988269.70818453, 
O43715,2860482.0882610623, 
O43716,5552794.131263202, 
O43719,13716242.225618454, 
O43734,10263008.492302483, 
O43747,1222806.6551651917, 
O43752,10961647.403416617, 
O43759,7102291.575834868, 
O43761,10192772.0460547, 
O43765,40186802.21907842, 
O43768,96896073.86980757, 
O43772,2854544.0887445477, 
O43776,47373754.92402041, 
O43790,3749346.500781015, 
O43795,40029271.9398213, 
O43805,2069226.8102377749, 
O43809,51974971.70994527, 
O43813,41781552.96774271, 
O43815,12031644.147455202, 
O43818,25047592.35271399, 
O43819,5820813.607858592, 
O43822,8974647.163078306, 
O43823,21762382.71829927, 
O43824,7543921.186780712, 
O43826,8603960.802204162, 
O43837,38196221.875888936, 
O43847,16472087.403318029, 
O43852,169235517.6511108, 
O43865,52652201.5805754, 
O43895,594054.6964042812, 
O43896,5725132.052786956, 
O43903,2162612.7116563693, 
O43909,2220985.2177075394, 
O43920,3308202.144813505, 
O43924,13542352.889761593, 
O43929,1920728.1372246528, 
O43933,3370263.124899767, 
O60216,17645479.27580908, 
O60218,11948087.529845532, 
O60220,8738804.86669619, 
O60229,4076346.1431321437, 
O60231,5930771.044106322, 
O60232,15457015.2425274, 
O60234,81187668.91189916, 
O60237,57328001.805355385, 
O60238,394899.0806875669, 
O60242,2277341.047439896, 
O60245,2411596.5106981336, 
O60256,26166276.252572294, 
O60264,36235762.30063292, 
O60271,21834293.39673853, 
O60282,6942051.868914504, 
O60285,582497.6242083377, 
O60287,39396404.35228443, 
O60293,5093537.848300541, 
O60306,3178872.2088343445, 
O60307,510509.4168533055, 
O60313,25344443.742499962, 
O60333,10828708.592479948, 
O60336,2613794.935609998, 
O60341,7235493.2201877395, 
O60343,9566148.018793026, 
O60346,352997.0608708107, 
O60427,1736121.3298773135, 
O60437,1394198930.2958486, 
O60443,2060386.6270720304, 
O60447,12843953.135461312, 
O60449,1709417.838781944, 
O60462,5805020.109431345, 
O60477,22716697.369539313, 
O60486,3464437.7984037977, 
O60488,16908811.41842154, 
O60493,120897479.44430801, 
O60496,3043429.1953662364, 
O60499,4157699.7793117277, 
O60502,20487860.646307703, 
O60504,20991316.73738863, 
O60506,198683327.99070764, 
O60508,10914700.705365876, 
O60513,6329221.003220332, 
O60524,12884999.773640875, 
O60547,108425636.66896205, 
O60551,4095813.694080499, 
O60563,1716953.2565571957, 
O60565,30275796.51088915, 
O60566,3227069.1905101445, 
O60568,34459277.872132264, 
O60610,23257568.87978647, 
O60637,6643551.304771663, 
O60641,6499643.930423344, 
O60645,13917294.039903365, 
O60656,2482909.406593917, 
O60664,134432585.40726897, 
O60678,9175668.073201075, 
O60684,22430500.24082587, 
O60687,1837171.4145861133, 
O60701,176426570.8185774, 
O60711,9797095.87402096, 
O60716,93442433.21817431, 
O60733,1531839.2434205662, 
O60749,81077937.06143945, 
O60762,18725223.20159867, 
O60763,95267569.42155266, 
O60784,39062248.62733543, 
O60825,20734005.22675749, 
O60826,9446357.559164897, 
O60828,28331744.952943902, 
O60831,5262054.315354383, 
O60832,42896503.68460138, 
O60841,32758769.41492419, 
O60858,9719871.799099267, 
O60861,7052085.576420678, 
O60869,150862284.62603033, 
O60870,1083114.9241680969, 
O60879,11084813.59676363, 
O60884,29721398.77551426, 
O60885,55112399.3342087, 
O60888,32129580.386703607, 
O60890,2080267.4765450985, 
O60925,47844441.12095154, 
O60934,12487151.130693682, 
O60942,4901723.784438623, 
O75027,5032054.419262158, 
O75037,23508587.13253471, 
O75052,2179382.7344819596, 
O75064,10477091.62268908, 
O75077,3049597.089052283, 
O75081,2204373.185392217, 
O75083,571303905.1617138, 
O75094,13398496.4866668, 
O75096,170876.91110517384, 
O75110,4835083.164585317, 
O75112,27699273.793189917, 
O75116,39242756.811117485, 
O75122,11070492.899906486, 
O75127,1287622.6026809658, 
O75128,10403606.28050407, 
O75131,64665428.47600463, 
O75144,1672729.2526592677, 
O75145,5331649.411918076, 
O75146,137110998.97403565, 
O75150,14310806.007083585, 
O75152,19304137.28710653, 
O75153,11226035.249130629, 
O75155,1054335.648731574, 
O75164,972025.6852934404, 
O75165,21352844.439820644, 
O75167,25649498.57460904, 
O75170,18471234.773857027, 
O75175,50287505.674346305, 
O75179,8335008.520949216, 
O75182,1441208.320504824, 
O75190,3225977.2520781, 
O75191,6947348.935330993, 
O75208,6157130.191728981, 
O75223,69910483.87696117, 
O75251,5706684.52554876, 
O75306,53202186.44021204, 
O75312,29607326.900274288, 
O75319,847804.084540378, 
O75323,10732855.689027106, 
O75330,1200452.7620201255, 
O75334,1051626.480326025, 
O75339,337634172.8224863, 
O75340,45796080.19203108, 
O75347,197706636.32190883, 
O75348,63816331.44625878, 
O75351,46439004.73895772, 
O75356,2806734.39151698, 
O75362,3035781.0870854026, 
O75363,5027390.562044997, 
O75365,615030.809729767, 
O75366,14478750.407513322, 
O75367,311702168.2153789, 
O75368,215001788.73553696, 
O75369,963919360.8630147, 
O75376,6695751.748900446, 
O75380,22637807.594122462, 
O75381,7047503.996281465, 
O75382,6986897.109008554, 
O75385,426493.14002135344, 
O75386,2002867.5018072433, 
O75390,175145923.55238402, 
O75391,2939222.7683091387, 
O75396,100655062.1302048, 
O75400,61727335.654408045, 
O75410,18746450.8310289, 
O75419,1436229.237923623, 
O75420,1539315.7819016268, 
O75427,615931.4287952152, 
O75431,5556821.201094292, 
O75436,58292737.3910248, 
O75438,45806078.79123437, 
O75439,10757753.677261826, 
O75448,2440336.7119656503, 
O75449,9956020.505151093, 
O75452,6011083.479236828, 
O75473,632873.2628753296, 
O75475,13131029.64119345, 
O75477,14239141.119085893, 
O75487,6464070.86212792, 
O75489,68067318.63771553, 
O75494,42542031.967586376, 
O75503,3489491.920589419, 
O75506,20060705.475763865, 
O75521,5541288.9227899145, 
O75525,7161264.912754458, 
O75528,1905993.9609310143, 
O75529,5705240.270933686, 
O75530,2557495.477579916, 
O75531,125526605.68685126, 
O75533,79029960.76629207, 
O75534,76049193.53488588, 
O75558,6991700.860850156, 
O75563,1094251.5852505344, 
O75569,17981284.70957551, 
O75586,1650706.155015764, 
O75592,4281535.870105465, 
O75594,5883281.639018431, 
O75607,471812.5525490746, 
O75608,49801617.926913574, 
O75616,12118196.404473014, 
O75629,9075777.09534413, 
O75643,49667891.76926162, 
O75663,28987657.92710933, 
O75676,6293179.610360214, 
O75683,24278121.355989303, 
O75688,32136202.82802289, 
O75689,175376.55300470468, 
O75691,12085324.540626548, 
O75694,21467033.845302172, 
O75695,23076330.178838134, 
O75715,19095231.783000544, 
O75717,32215845.382821903, 
O75718,6641987.114975585, 
O75746,6722009.275120011, 
O75747,69880756.70328407, 
O75764,4777163.482153862, 
O75781,11454963.338082116, 
O75787,2753684.136915071, 
O75791,2984076.4518395434, 
O75792,8978300.778067509, 
O75794,4580652.294106765, 
O75817,3472125.4993977617, 
O75821,112263233.08333682, 
O75822,75971688.51358499, 
O75828,22430542.859668586, 
O75830,907297.5940436276, 
O75832,44795723.382861264, 
O75844,31317624.29451797, 
O75864,3279345.265432045, 
O75874,268836890.7545179, 
O75880,12313771.163827002, 
O75881,698222.8130914617, 
O75884,3784962.7959219273, 
O75886,15342503.777757091, 
O75891,7791903.605787715, 
O75899,1594834.6206493666, 
O75909,2623157.481434969, 
O75911,4787856.516144498, 
O75915,39970694.36240903, 
O75923,24090759.325753335, 
O75934,32860235.126843944, 
O75935,20466930.309699323, 
O75936,3473971.3814703375, 
O75937,45359383.948665135, 
O75940,9453616.560486054, 
O75943,1045936.7767119673, 
O75947,105619021.37538458, 
O75955,62688574.345288604, 
O75962,2252992.097441196, 
O75964,14972967.826943288, 
O75970,2508103.2474412117, 
O75971,9733054.823465558, 
O75976,15177100.642582536, 
O75995,35084087.21919857, 
O76003,79560237.62150814, 
O76011,53620219.271354884, 
O76015,60199480.67845134, 
O76021,34328276.6282752, 
O76024,11861057.19755979, 
O76027,11767444.524061872, 
O76031,17606592.341532808, 
O76038,1916952.664345704, 
O76054,7509789.949363328, 
O76070,125391312.09272754, 
O76071,4101985.2912245775, 
O76074,21686558.616767272, 
O76094,45057855.07137479, 
O94760,100506525.54695389, 
O94763,2944776.842531444, 
O94776,28998324.22184822, 
O94782,1197609.6174183055, 
O94788,5807173.868144141, 
O94804,13333738.209257485, 
O94811,22610666.877885506, 
O94819,4397953.563765849, 
O94822,3568366.5605905056, 
O94823,108754350.2381254, 
O94826,59598961.28146045, 
O94829,2703560.6789411665, 
O94832,65691424.34622855, 
O94842,11659418.184431281, 
O94851,4477471.3781130435, 
O94855,12268985.206007773, 
O94856,17851835.137158245, 
O94874,45058140.72267411, 
O94875,103906261.60771509, 
O94876,15587479.400845539, 
O94880,9314811.447396154, 
O94885,3481639.9590444975, 
O94886,19278306.36305178, 
O94888,11508939.786149798, 
O94898,1901101.3612836262, 
O94901,18673688.064153112, 
O94903,55486149.66889106, 
O94905,22333079.53802732, 
O94906,22110259.45874328, 
O94910,1442264.0693931242, 
O94913,12933779.257003747, 
O94915,4223036.519612318, 
O94919,33389029.456097968, 
O94923,6231019.900753947, 
O94925,21773452.32144147, 
O94955,1636634.1683015998, 
O94956,180084.3313029195, 
O94966,31809976.7946059, 
O94967,1226972.5962830535, 
O94973,12080633.36646534, 
O94979,81328697.62560084, 
O94985,976422.0723481156, 
O94988,417663.92708613153, 
O94991,5254809.599418773, 
O94992,15135020.942154204, 
O95049,5749161.562936875, 
O95059,1137612.0036756361, 
O95071,8947998.2474902, 
O95081,811138.5362252091, 
O95084,2821404.482283621, 
O95104,8739292.920514286, 
O95139,24713008.9047862, 
O95140,7182709.63169356, 
O95154,108674322.35359205, 
O95155,8393047.4945607, 
O95159,12583423.908628324, 
O95163,5891789.310130542, 
O95168,6324122.71945847, 
O95169,33161704.96722711, 
O95178,3698036.28374675, 
O95182,50329354.77701581, 
O95196,4280737.287871565, 
O95197,12403365.587425675, 
O95202,32586946.143401764, 
O95210,8208694.179455409, 
O95218,29108071.714246657, 
O95219,22601361.92851148, 
O95232,5513666.391223278, 
O95235,2119660.6001577103, 
O95239,31284987.56722085, 
O95248,580670518.3779325, 
O95249,10193446.50951973, 
O95251,4736692.951102646, 
O95255,12593901.960650899, 
O95271,7548623.345146119, 
O95292,70853070.20222232, 
O95294,10387850.508260712, 
O95295,5917664.977050449, 
O95297,5512026.153434544, 
O95298,29015310.307440504, 
O95299,48582241.31863472, 
O95302,26112968.655932993, 
O95319,12239073.3843969, 
O95336,79359626.34351341, 
O95340,13301540.782199675, 
O95342,3544447.116644881, 
O95347,14765549.360867333, 
O95352,6618708.464457311, 
O95359,15931090.022569425, 
O95361,1254192.7439798412, 
O95365,3241332.0377556565, 
O95372,19254443.13752228, 
O95373,84256755.08237818, 
O95379,16939728.8293338, 
O95391,1162090.5627267014, 
O95394,49344911.14311898, 
O95396,6417636.347506112, 
O95400,30901464.273838848, 
O95425,35267382.467705645, 
O95427,2811180.723184197, 
O95433,62502003.91405536, 
O95453,8619415.61654162, 
O95456,12631391.889220202, 
O95466,20449810.51737365, 
O95470,14525377.197423786, 
O95477,8702916.73845648, 
O95478,18675905.395113356, 
O95479,26428862.11624119, 
O95486,14940645.852178793, 
O95487,7425955.204071851, 
O95490,4942102.565108992, 
O95497,34961226.390180685, 
O95544,11696882.764875058, 
O95551,6734399.44253674, 
O95562,4952862.746467247, 
O95571,22020295.347411714, 
O95573,18014984.432236847, 
O95602,6954807.596511364, 
O95613,11382037.921454508, 
O95619,10770061.906438796, 
O95622,1642874.225160031, 
O95628,44346946.533783756, 
O95630,15322234.783970311, 
O95644,1443772.1087365532, 
O95670,4186138.4228087165, 
O95672,1994044.357891374, 
O95674,9393535.728601515, 
O95684,12517876.837720037, 
O95696,732036.3598558987, 
O95707,9628110.336376294, 
O95714,7679159.853453732, 
O95716,10033677.024835348, 
O95721,39724099.56943453, 
O95741,2882857.721861178, 
O95747,67095575.657782696, 
O95749,9213116.077686345, 
O95757,33484958.22607339, 
O95758,30159074.578553073, 
O95759,7973551.695096341, 
O95777,9608708.47469633, 
O95782,39749687.51752913, 
O95785,14562779.315976012, 
O95786,8935097.701431263, 
O95793,35477919.95043913, 
O95801,8715365.53860345, 
O95810,31137048.778482154, 
O95816,97534871.20482945, 
O95817,59718114.17614077, 
O95819,17709321.916518275, 
O95825,3386812.921138012, 
O95831,93677434.87256378, 
O95834,52861252.06096247, 
O95847,572800.9017091494, 
O95861,36563410.22563545, 
O95865,52893043.83249996, 
O95867,582903.9637125666, 
O95881,56267825.85953195, 
O95886,736147.2623327685, 
O95897,2298332.2743265764, 
O95926,4825527.253829114, 
O95954,1858390.4231524467, 
O95970,458148.96643861587, 
O95983,56936948.14276324, 
O95985,6408526.050557158, 
O95989,1034606.3986872633, 
O95994,3200815015.276379, 
O95999,5111711.536004063, 
O96000,16907867.0077689, 
O96005,25649683.828171637, 
O96007,1529551.707324851, 
O96008,31656969.715853523, 
O96009,3668301.4086277355, 
O96013,17607544.931158066, 
O96017,1678168.5720001075, 
O96019,60378714.34047416, 
O96028,2404728.473484563, 
O96033,2475945.2715502074, 
P00167,34527529.9110928, 
P00325,35417588.349143945, 
P00326,4530116.55117763, 
P00338,935981558.4120253, 
P00352,171839611.62265804, 
P00367,106186456.96146424, 
P00387,111083561.4801608, 
P00390,58680953.04140925, 
P00403,33322329.50281903, 
P00439,4921043.795296398, 
P00441,200964133.36104178, 
P00450,75083484.36642864, 
P00480,75624754.95396364, 
P00491,74750954.91114467, 
P00492,86975773.00326602, 
P00505,118556184.13839592, 
P00519,2268818.7697535977, 
P00533,13921500.039918648, 
P00558,1032572018.4687703, 
P00568,87143393.83609495, 
P00734,24510945.38074269, 
P00736,10957192.116306107, 
P00738,251251901.56164405, 
P00740,3755361.605462645, 
P00742,5423684.858931312, 
P00746,4462729.182293859, 
P00747,26993218.055772938, 
P00748,2133257.8683742704, 
P00751,59275885.37687963, 
P00813,9385073.011448393, 
P00915,28449034.21322842, 
P00918,37448035.72320454, 
P00966,67616192.39636725, 
P00995,13711303.35017581, 
P01008,76349998.20253345, 
P01009,549791975.6098106, 
P01011,70059723.62635195, 
P01019,20998884.789335735, 
P01023,96207019.84593482, 
P01024,103604232.80149145, 
P01031,1949707.9322032912, 
P01033,2434616.1737997774, 
P01034,56965800.74275934, 
P01037,1135759.9877544458, 
P01040,15972414.143455513, 
P01042,32616569.80780968, 
P01100,553631.1603149873, 
P01111,4875720.725308364, 
P01112,1096781.6722554562, 
P01116,35126188.4125301, 
P01130,8813890.653740527, 
P01213,4078323.0902734767, 
P01266,15649701.02725951, 
P01275,10250636.877047563, 
P01591,13065730.792346353, 
P01597,1097816.6989639585, 
P01619,38225901.06909188, 
P01624,13717847.085134612, 
P01701,11608949.537209984, 
P01730,2184912.0354709025, 
P01780,60089983.43319983, 
P01833,260882330.14260685, 
P01834,420724136.735128, 
P01857,279747628.8930546, 
P01859,84436471.81147233, 
P01871,118906065.42351876, 
P01876,203943010.70706952, 
P01889,22059934.119533878, 
P01903,149335574.89070868, 
P01909,551554.2085182398, 
P01911,11526419.379447397, 
P01920,3695857.2139193346, 
P02042,132026420.11288676, 
P02100,14154659.92260441, 
P02144,337708.5450281421, 
P02452,338655917.7110282, 
P02458,5158816.269277514, 
P02461,76537775.04080856, 
P02462,16923021.638901252, 
P02511,374145358.8887043, 
P02533,46908142.0939145, 
P02538,3682620.061709317, 
P02545,940853530.9311028, 
P02549,7058214.0494435895, 
P02647,344557551.2949017, 
P02649,76635320.57371816, 
P02652,138617940.4417787, 
P02654,380439.2960234014, 
P02656,7485702.317999875, 
P02671,172606876.89934954, 
P02675,154690416.33066732, 
P02679,116303019.30333939, 
P02686,21471421.97389567, 
P02730,11741710.119723318, 
P02741,3086564.217403818, 
P02743,221677092.99531993, 
P02745,20715615.016561758, 
P02746,29457625.896087795, 
