Protein,Protein_quant,ProteinName
O00217,30672555.245836392, 
O00231,41265037.78181803, 
O00232,45066271.88958283, 
O00233,25796723.353718676, 
O00244,6611008.461767432, 
O00257,4085014.3799368236, 
O00264,111004258.58624706, 
O00267,24337434.647952754, 
O00273,25280233.855132185, 
O00287,2317583.4921399336, 
O00291,8895446.293006757, 
O00299,194006798.0079289, 
O00303,99319567.10888116, 
O00308,27052598.687680673, 
O00327,740637.0224161203, 
O00330,25378534.464703064, 
O00338,1142648.5351585636, 
O00339,24369486.734086946, 
O00391,15883726.56778076, 
O00399,1886112.9128996064, 
O00400,13980702.143636739, 
O00401,19143648.319927204, 
O00410,49329960.77096057, 
O00411,2313703.4480930655, 
O00418,5859986.942563989, 
O00422,8187072.682191035, 
O00423,7505588.651802782, 
O00429,32129346.70373545, 
O00442,20667490.85823995, 
O00443,5451640.09863276, 
O00458,4921116.294084769, 
O00459,4796358.311566502, 
O00461,12569539.273774374, 
O00462,3564859.556547479, 
O00463,3858289.760868816, 
O00468,44582989.373121336, 
O00469,4280131.791773787, 
O00470,16539814.756671984, 
O00471,14406210.480664829, 
O00478,660193.3910238273, 
O00479,3161644.507899272, 
O00483,65055683.10839675, 
O00487,83386617.42377934, 
O00499,8345466.537777558, 
O00505,4298142.9634067975, 
O00515,34329261.90884736, 
O00519,6117968.366565118, 
O00522,1869775.6690809713, 
O00533,3345176.9761851495, 
O00534,31278796.865461383, 
O00541,24039701.392479606, 
O00560,3954540.5913722455, 
O00562,3904747.9010729613, 
O00566,8710072.397153703, 
O00567,82985314.35852239, 
O00571,177517460.19140866, 
O00584,20202332.94921006, 
O00592,5823823.025096064, 
O00602,1986512.9339741531, 
O00625,6851167.383625229, 
O00629,31804040.08523523, 
O00635,2401528.2861765428, 
O00712,8830743.863110028, 
O00743,8115190.875786874, 
O00748,7250576.019706057, 
O00750,1989805.1215123255, 
O00754,40018243.449115954, 
O00757,21982526.7910139, 
O00762,1406294.484391672, 
O00763,6703563.343915159, 
O00764,100737331.95751533, 
O14497,123132588.9696249, 
O14498,11228338.90248736, 
O14525,1144821.2059874658, 
O14526,8009311.166207923, 
O14530,628801.2132004421, 
O14531,110725165.57508157, 
O14544,2013638.643085498, 
O14545,2638885.3161313017, 
O14548,11814126.740903702, 
O14558,65469512.72740689, 
O14561,26706994.366226416, 
O14562,16582700.082230004, 
O14578,4263435.2452145945, 
O14579,90485649.34906319, 
O14594,2214116.4701470663, 
O14613,7957867.780664829, 
O14617,44567948.70912607, 
O14618,23927462.891475104, 
O14639,16052612.783054903, 
O14640,2194251.685788747, 
O14641,4427625.442966343, 
O14646,6723023.471596742, 
O14647,7966850.826390653, 
O14653,23040033.20995053, 
O14656,7940709.718396365, 
O14657,4800906.68700896, 
O14662,7553417.2671024855, 
O14672,24065301.583368227, 
O14678,4837736.677753223, 
O14681,10959018.891174734, 
O14682,919142.0456210753, 
O14683,4267791.200561763, 
O14684,2423950.779320641, 
O14686,27843663.277727574, 
O14727,5786289.000772256, 
O14730,1208266.1014093591, 
O14732,263746033.21284103, 
O14733,3773403.036783072, 
O14734,1372135.6274726458, 
O14735,29879434.846001696, 
O14737,45415283.936252326, 
O14744,36368961.69073745, 
O14745,56205816.517153144, 
O14756,3349386.7186652357, 
O14764,9095130.009115065, 
O14772,4365827.956672434, 
O14773,170637091.5201287, 
O14775,928000.3076424814, 
O14776,25813314.03629792, 
O14777,10449230.476543754, 
O14786,7805744.317861848, 
O14787,4494521.52822194, 
O14791,5274931.56508393, 
O14795,2975584.316479468, 
O14802,3170494.936788263, 
O14807,10080021.948151698, 
O14818,103004088.79747483, 
O14827,2003184.8579782199, 
O14828,42496431.84910845, 
O14829,10845483.480030306, 
O14832,2069388.3492051135, 
O14841,29615865.519673124, 
O14867,2377750.364178353, 
O14874,49841168.94208445, 
O14879,15619066.799451292, 
O14896,17062523.162738133, 
O14907,12659324.28698101, 
O14908,11157319.252658451, 
O14910,20172701.463894308, 
O14917,2012870.6970456708, 
O14920,12056304.854293646, 
O14929,15841491.754938448, 
O14933,6904808.645914072, 
O14936,77601559.93047373, 
O14939,3768718.837521487, 
O14949,75823133.22061402, 
O14950,503859793.7744703, 
O14958,3319891.941379027, 
O14964,37697208.157999195, 
O14966,7265474.274539629, 
O14972,9536911.044807922, 
O14974,35948438.57398502, 
O14975,3422987.984407273, 
O14976,17588981.053911906, 
O14979,113517243.67021185, 
O14980,51846609.30344397, 
O14981,12606371.09342965, 
O14983,3683672.7209107256, 
O14986,889641.7768057828, 
O14994,6136188.314019324, 
O15013,3848743.6761622583, 
O15018,614077.8797551902, 
O15020,31462959.22470804, 
O15021,4872407.976034494, 
O15027,66363700.296773195, 
O15031,38441972.41258367, 
O15037,7937143.017310087, 
O15040,28286161.33566444, 
O15041,1042009.4072444069, 
O15042,31192155.396969974, 
O15056,38041442.55439853, 
O15061,16006755.226431074, 
O15063,2268466.9290065262, 
O15066,7027337.429004014, 
O15067,34310761.51553381, 
O15068,2064709.5185512442, 
O15069,1135956.7260943274, 
O15075,4757857.662716011, 
O15084,10272398.502625847, 
O15085,4749136.5001060385, 
O15091,3033994.2604989535, 
O15111,6928407.35090441, 
O15116,18034468.832180753, 
O15117,5678781.202147287, 
O15118,5213694.955580301, 
O15119,1261369.9479483773, 
O15120,50674611.260153025, 
O15126,3906457.943663208, 
O15127,47151647.154519364, 
O15143,70982087.13531858, 
O15144,124048646.06328873, 
O15145,198125398.4041237, 
O15155,6224424.484249268, 
O15156,5850453.409067315, 
O15160,20887675.68819064, 
O15162,6320978.902367704, 
O15164,10417896.341406403, 
O15169,1947228.6310682679, 
O15173,91827352.82327834, 
O15195,637272010.8605446, 
O15211,3284915.3323714593, 
O15212,29101450.88684128, 
O15213,4950059.941467087, 
O15217,6467225.557202488, 
O15226,2311563.065140521, 
O15228,7665552.8689411, 
O15229,1402415.6814145623, 
O15230,83976080.86237806, 
O15231,37511620.86847469, 
O15234,3462917.2113830205, 
O15239,14961974.83457879, 
O15240,6082381.489789273, 
O15247,11657332.988083962, 
O15254,748727.5885247132, 
O15258,20248442.357132204, 
O15259,7342199.282739678, 
O15260,118775728.72337939, 
O15264,43437403.181163356, 
O15269,20631056.759546697, 
O15270,1859283.724247682, 
O15294,20571932.76067996, 
O15296,5826833.403597946, 
O15297,38833455.131071135, 
O15305,87318600.09181172, 
O15321,18755910.99637117, 
O15347,18389583.726580232, 
O15355,16074192.170599934, 
O15357,4063142.786922044, 
O15371,66088575.434161276, 
O15372,51495073.36129482, 
O15379,1230549.4976818012, 
O15381,23382109.94077999, 
O15382,175077299.01780733, 
O15397,15743300.90200277, 
O15400,54866680.453578055, 
O15417,2886155.676751692, 
O15427,4784912.313728593, 
O15438,5560983.111726509, 
O15439,11821042.388851188, 
O15446,4078993.9580385955, 
O15460,10976613.969634287, 
O15484,13864623.828176912, 
O15498,81109863.46027818, 
O15511,131790070.28677668, 
O15514,3270409.922364187, 
O15516,45189030.455128826, 
O15525,1412625.7179348827, 
O15530,1738138.9740546667, 
O15533,41328159.93870403, 
O15540,58043629.61565937, 
O15541,4633831.177783463, 
O15550,2814320.182078432, 
O15551,16271009.71319035, 
O43143,85013715.30784975, 
O43148,2481497.3712471942, 
O43149,9913811.164615398, 
O43155,2645394.6863526907, 
O43164,645444.7432595382, 
O43166,2099611.543933303, 
O43169,37459771.44298035, 
O43172,13672394.21066189, 
O43175,635383291.1989238, 
O43181,40749605.26370581, 
O43182,2495840.596851241, 
O43189,2819072.283013701, 
O43194,2121933.603100331, 
O43236,12927778.87406144, 
O43237,39242405.93420853, 
O43242,60939560.68421265, 
O43251,10229783.20458146, 
O43252,27462910.209197942, 
O43264,5495509.992327585, 
O43272,16238639.629329124, 
O43278,788522.5547242045, 
O43283,9907151.796720644, 
O43290,63398431.43649529, 
O43291,939019.6639867654, 
O43292,9279265.48128992, 
O43293,4951861.053623424, 
O43294,20741870.7230818, 
O43295,18125187.54349566, 
O43299,3343592.308319042, 
O43301,50468725.25729795, 
O43306,1325321.6990993558, 
O43310,850355.7177964692, 
O43314,7446685.956429526, 
O43318,3292315.992223928, 
O43324,49694100.931485124, 
O43325,6068016.972231309, 
O43347,4040540.03300039, 
O43353,1766448.194230288, 
O43374,16343742.500574198, 
O43390,333090960.3918973, 
O43395,16150748.47949146, 
O43396,63273108.8930438, 
O43399,78609845.87182051, 
O43402,33300533.509747744, 
O43405,5353754.528624423, 
O43414,3588840.5521174097, 
O43422,10205684.697993675, 
O43424,2164372.337027566, 
O43426,11909880.549176827, 
O43427,3294633.6846828377, 
O43432,13147781.136527123, 
O43447,17725564.34243647, 
O43463,1328382.3099559064, 
O43464,13564009.820886863, 
O43482,1708082.1180246503, 
O43488,184122360.98595557, 
O43490,3723655.896297316, 
O43491,52152253.547116034, 
O43493,9133546.105613016, 
O43497,2697974.7450227914, 
O43504,8538256.117455428, 
O43505,5447368.694921142, 
O43520,12101822.610811792, 
O43521,375350.2102317859, 
O43526,9834670.548706938, 
O43548,2575626.2509608297, 
O43570,21709431.230556067, 
O43581,2207950.075898518, 
O43583,18059081.526801396, 
O43586,870280.6194781802, 
O43592,22283450.35922987, 
O43598,167647410.58554858, 
O43615,9316471.384852272, 
O43617,30768565.459620647, 
O43633,33876735.09731694, 
O43639,9159839.377004458, 
O43660,64532268.773360565, 
O43663,543199.6768481164, 
O43665,8472853.714201713, 
O43670,28306683.968271732, 
O43674,23565869.525968738, 
O43676,19733863.756407317, 
O43677,3020232.713877891, 
O43678,46110378.84596741, 
O43681,47957279.13451832, 
O43683,8003091.184094673, 
O43684,63038068.36720766, 
O43704,14961026.726386068, 
O43707,450225719.23290944, 
O43708,7154195.3172736885, 
O43709,1431023.1387075114, 
O43715,2483116.7937926124, 
O43716,7671372.061846191, 
O43719,12141023.118079782, 
O43734,3285876.754629199, 
O43741,4535153.574904951, 
O43747,80659392.22757396, 
O43752,2839446.2291791406, 
O43759,4267097.323982153, 
O43760,45901847.97856432, 
O43761,6372094.0195718445, 
O43765,14648302.13426672, 
O43768,22839547.18686282, 
O43772,31767702.708353356, 
O43776,147212178.2756218, 
O43790,11861220.082018724, 
O43795,50543398.452738814, 
O43809,56134891.67962874, 
O43813,81902305.0265069, 
O43815,13761816.7777581, 
O43818,11182044.238233227, 
O43819,23314426.396462303, 
O43823,7895710.906377421, 
O43824,2282544.449600578, 
O43826,5680888.588052635, 
O43837,55490531.24932988, 
O43847,16179063.229743507, 
O43852,143742093.6495613, 
O43865,109350046.49644084, 
O43866,1880853.9493562991, 
O43896,4600085.288226969, 
O43903,12289871.470410243, 
O43909,2086405.6286810606, 
O43920,14252806.921748415, 
O43924,5500205.619083846, 
O43933,220971173.4401729, 
O60216,22460498.170508724, 
O60218,13214494.794672377, 
O60220,27421405.48687868, 
O60229,2886122.434617908, 
O60231,11450412.622855458, 
O60232,13243844.15441102, 
O60234,28952373.34645907, 
O60237,1362760.1635970767, 
O60238,939707.6952295357, 
O60240,2520902.7330320617, 
O60241,60060742.3516614, 
O60242,47724590.71745434, 
O60244,7278522.486803282, 
O60245,1835681.2301821953, 
O60256,24425741.91615188, 
O60260,2754025.2363855075, 
O60262,6500418.183756286, 
O60264,21888728.462705426, 
O60268,2493298.4350617, 
O60271,74304378.62902583, 
O60281,3229643.9147905414, 
O60282,7173388.603105543, 
O60285,2022590.4595721676, 
O60287,3891173.905047089, 
O60292,7334531.888186517, 
O60293,7129351.978458563, 
O60296,345938946.24946153, 
O60299,1797939.6784485606, 
O60306,11772784.908787966, 
O60307,6790089.929772283, 
O60313,33752797.93162984, 
O60318,10549706.430371735, 
O60331,5965599.82931756, 
O60333,5988390.965158042, 
O60336,1833676.1865947861, 
O60341,10921165.181475148, 
O60343,15742726.426916111, 
O60346,10466584.735444225, 
O60347,887564.6347813825, 
O60356,5191689.83988123, 
O60359,1779663.498740886, 
O60427,785750.4460231038, 
O60437,80916559.18221387, 
O60443,4666148.952333682, 
O60447,6973907.38194172, 
O60449,4606048.432352211, 
O60462,20939889.881955214, 
O60476,14041676.82574702, 
O60477,5407367.612399201, 
O60486,5050698.607866052, 
O60488,11399595.713341204, 
O60493,50106070.78503344, 
O60496,4868061.770849386, 
O60499,6120315.583501694, 
O60502,5648847.43642795, 
O60504,31732376.10177348, 
O60506,197588703.09439972, 
O60508,11931572.38136452, 
O60513,3280361.824456992, 
O60518,5803721.440617917, 
O60524,18425258.418745305, 
O60547,68212837.17610697, 
O60551,7690866.061478779, 
O60563,2543834.0932286372, 
O60566,120930.33245987038, 
O60568,14561726.998963881, 
O60573,14550757.010087078, 
O60583,3664398.127430971, 
O60610,113035531.05682808, 
O60613,11781373.532086948, 
O60635,6956410.945419377, 
O60637,3892974.707729967, 
O60645,18678626.07087417, 
O60656,2843310.580515146, 
O60658,10024636.545356728, 
O60662,7929502.816906866, 
O60664,92710563.39119396, 
O60675,7810355.004045291, 
O60678,2350414.7234505606, 
O60682,4790087.959013257, 
O60684,18872130.88579049, 
O60687,9974308.8170578, 
O60701,95754773.84703922, 
O60704,158218330.1111321, 
O60706,1170453.6015095387, 
O60711,2799356.465999336, 
O60716,101404912.5787359, 
O60725,2084156.4896751735, 
O60733,2061605.516454647, 
O60749,64952360.68997355, 
O60762,79128307.5090275, 
O60763,138685061.02401054, 
O60774,8446303.411751047, 
O60783,12150670.380261786, 
O60784,11979699.961636527, 
O60825,26268648.06780916, 
O60826,18049870.20476219, 
O60828,2401772.382671381, 
O60831,12584168.883679599, 
O60832,58004873.973331854, 
O60841,62175030.8170159, 
O60844,826501.846973545, 
O60858,5599666.778208258, 
O60861,7016516.384686857, 
O60869,56915353.53079703, 
O60879,24207348.79363775, 
O60884,37743806.169807, 
O60885,22999210.004202344, 
O60888,55481689.38268879, 
O60890,9255822.452872826, 
O60902,6199935.708201002, 
O60925,63488771.76206467, 
O60934,11156430.50592632, 
O60936,1286505.2118617557, 
O60941,1643815.7673125127, 
O60942,1567089.020780367, 
O75027,8410354.336689817, 
O75037,30392793.544203274, 
O75038,4885198.497190884, 
O75044,6711680.3453606805, 
O75051,8637520.82297754, 
O75052,6151663.752234431, 
O75061,1673296.1568709593, 
O75063,652127.1273720175, 
O75064,14585054.128411187, 
O75071,394834.4932111325, 
O75077,3438260.6434787344, 
O75081,4708993.223811212, 
O75083,126805694.05822319, 
O75096,1436818.9685482793, 
O75110,8814688.722467873, 
O75112,6093389.394309749, 
O75116,18595071.714200944, 
O75122,9661421.951632317, 
O75127,15295573.159750825, 
O75128,17973883.86269489, 
O75129,4200668.946463361, 
O75131,80189702.23614052, 
O75145,43732416.73226257, 
O75146,164790898.62000135, 
O75150,6620408.609586267, 
O75151,10560386.953621043, 
O75152,17755242.650702156, 
O75153,22126210.22867886, 
O75155,1631613.028333176, 
O75164,5257195.647261843, 
O75165,45361662.457005665, 
O75167,20471559.798632428, 
O75170,21847240.87429691, 
O75175,48215378.99793307, 
O75179,1356050.0686877808, 
O75182,4079182.6154761077, 
O75190,7373621.077186514, 
O75191,5708864.430172171, 
O75208,40078234.62796279, 
O75223,26127485.999746233, 
O75251,34519153.0128747, 
O75298,3171096.8989969767, 
O75306,60446323.26064262, 
O75312,9756278.290683905, 
O75319,2660162.52011577, 
O75323,120940808.96448608, 
O75326,2884251.0302317613, 
O75334,10270934.440716233, 
O75335,3821120.862612486, 
O75339,16070598.59678678, 
O75340,88890973.995874, 
O75347,86474092.43250495, 
O75348,53114185.89904162, 
O75351,37921964.88943426, 
O75352,816008.5253258836, 
O75354,631325.7553475817, 
O75355,762776.2909921468, 
O75356,9268432.652660022, 
O75362,5167257.2117098, 
O75363,9158923.137908507, 
O75365,3629591.427614347, 
O75366,31404483.028933402, 
O75367,335525206.5430122, 
O75368,96293715.73502842, 
O75369,211684461.1424662, 
O75376,20292814.556846358, 
O75379,3975181.7838435466, 
O75380,2092195.9808584412, 
O75381,1521775.403380136, 
O75382,12937652.758607479, 
O75385,4051264.3780300226, 
O75386,2792437.6842744714, 
O75387,11485389.201818155, 
O75390,224408533.245216, 
O75391,8426211.920271765, 
O75394,2377252.5758712357, 
O75396,238475985.97489572, 
O75400,31131851.492594693, 
O75410,20210700.422826663, 
O75419,15393412.930049516, 
O75420,5924012.946499115, 
O75427,2841871.195207473, 
O75431,19631012.090652943, 
O75436,69271193.60157102, 
O75438,37783783.18533501, 
O75439,27108764.837699004, 
O75446,4801467.853936165, 
O75449,6452628.0106149595, 
O75452,9543341.541384222, 
O75467,66113634.23493369, 
O75473,1559245.1274741108, 
O75475,33846197.25026508, 
O75477,9992856.431892402, 
O75478,671877.0364629126, 
O75486,41411027.12963673, 
O75487,7346631.535063765, 
O75489,96889111.34755549, 
O75493,37927454.37623564, 
O75494,44152576.86458102, 
O75506,21461080.09081327, 
O75521,42410897.27535923, 
O75525,2278557.7844054606, 
O75526,1517357.3527408782, 
O75528,3378122.6832041997, 
O75529,10012762.233909972, 
O75530,6194174.323667583, 
O75531,103752928.01309076, 
O75533,56294651.219717026, 
O75534,24873335.246036164, 
O75558,13626933.620149814, 
O75563,1425344.4372217816, 
O75569,16820223.544759866, 
O75570,7706727.204942953, 
O75581,1789590.7204681553, 
O75582,765691.8687406203, 
O75586,4158179.435936527, 
O75592,15756954.512810592, 
O75600,10787908.254506791, 
O75607,6904011.7725300845, 
O75608,35272179.660718635, 
O75610,3533834.5538830003, 
O75616,1604766.5490806117, 
O75628,5397405.30180437, 
O75636,16608655.912503675, 
O75643,38673406.1529675, 
O75648,1668039.7239024246, 
O75663,8381415.328565858, 
O75665,13102282.110111447, 
O75674,13476188.33806547, 
O75676,7693573.798746729, 
O75683,831001.8361263976, 
O75688,11133155.282457473, 
O75689,8182677.886291581, 
O75691,12240455.870393783, 
O75694,23987515.68130077, 
O75695,6466953.919892878, 
O75715,12845258.752394905, 
O75717,1804918.292761834, 
O75718,6535650.528418081, 
O75746,29917288.654977392, 
O75747,15762948.363460988, 
O75764,23316071.067459155, 
O75781,17153675.40730191, 
O75787,2328972.671138937, 
O75791,7105448.871612929, 
O75792,6977632.52132411, 
O75794,883363.158050876, 
O75808,3099141.987535446, 
O75817,9370872.87660569, 
O75818,1318951.1820842617, 
O75821,89353508.15053962, 
O75822,66722258.04642613, 
O75828,4185493.616793873, 
O75830,58280304.87454593, 
O75832,26917720.586048696, 
O75843,9819115.532766989, 
O75844,24031392.710268427, 
O75874,208098873.18592906, 
O75879,1763094.3103901562, 
O75880,24681681.608890496, 
O75881,12564009.251466434, 
O75882,29935652.04292632, 
O75884,27475513.82050818, 
O75886,4971732.450152302, 
O75888,5094579.674399705, 
O75891,288476893.91991735, 
O75896,604180.7021511548, 
O75899,2144831.5346640097, 
O75900,7608404.304070418, 
O75909,7823726.070893316, 
O75911,7141777.360867854, 
O75915,66145679.96803505, 
O75923,11728425.28651445, 
O75934,24902411.26213334, 
O75935,75544405.23878932, 
O75936,5163452.945675435, 
O75937,26003591.81271127, 
O75940,532409.2824858661, 
O75947,110139731.74263474, 
O75955,40106287.28444288, 
O75962,26795191.560390472, 
O75964,29605428.070386834, 
O75970,70572771.60959668, 
O75976,14933709.057283089, 
O76003,24753169.840204887, 
O76011,15762124.18721944, 
O76015,160149202.96806076, 
O76021,14593793.883467251, 
O76024,10613762.884328265, 
O76027,11135625.845244126, 
O76031,14972844.698877435, 
O76038,26453060.88851264, 
O76039,7982756.404090441, 
O76041,57721717.50767255, 
O76054,9839741.008180555, 
O76061,1670028.7325443777, 
O76062,8487305.839654505, 
O76070,3450192.4243143694, 
O76071,2107505.6320322584, 
O76074,8321462.395326047, 
O76076,3312891.403949462, 
O76094,107657432.43708327, 
O76095,12520111.380268645, 
O94759,282927470.4383084, 
O94760,141669813.1826542, 
O94761,1770418.8083292001, 
O94762,9451922.361136168, 
O94763,5716595.417529513, 
O94766,2035926.9072416234, 
O94769,4441740.31840032, 
O94776,32646845.291186705, 
O94779,2493655.3481165315, 
O94788,12424783.265811065, 
O94804,6985015.475134155, 
O94808,716468.5742745161, 
O94811,2926443.6681689, 
O94812,397264.7513863058, 
O94819,23725347.18726303, 
O94822,6514597.427763545, 
O94823,1687656.108660592, 
O94826,44926485.73472887, 
O94827,520179.7535836493, 
O94829,1866484.746200527, 
O94830,4052059.2747390624, 
O94832,63626490.02437784, 
O94850,474112317.4177135, 
O94851,5069939.293782754, 
O94855,90094736.84717244, 
O94856,13459686.57159004, 
O94868,603467.9827348181, 
O94874,170457275.35311264, 
O94875,106777845.39171354, 
O94876,8273444.20659608, 
O94885,3181789.211656089, 
O94886,100897058.11035429, 
O94887,91926867.61821368, 
O94888,13102279.803533684, 
O94898,1018172.279222453, 
O94901,14389720.68663535, 
O94903,95591426.8246448, 
O94905,66838426.819042, 
O94906,24613384.06513173, 
O94910,5272139.579683939, 
O94911,10581143.236380083, 
O94913,659615.8151270495, 
O94915,6229275.616784551, 
O94919,24324289.933404654, 
O94923,1398022.020461887, 
O94925,69506788.70957276, 
O94929,35591238.364194125, 
O94953,866119.5713033739, 
O94964,1178537.9840668763, 
O94966,10013928.163916674, 
O94967,754960.8963847136, 
O94972,13276665.916247305, 
O94973,40742502.80001505, 
O94979,164854329.18736038, 
O94985,6669113.881647833, 
O94991,1726261.7831572925, 
O94992,8591935.740365487, 
O95025,134761050.38492802, 
O95049,11701764.622552646, 
O95059,2015209.103735463, 
O95071,11140460.338987062, 
O95081,549150.0434798267, 
O95084,1481288.7992064592, 
O95104,3762278.4897378907, 
O95139,13223318.398661543, 
O95140,17281009.363829892, 
O95154,135337116.19033247, 
O95155,22292704.58626228, 
O95159,6461907.760361392, 
O95163,9449300.359994259, 
O95168,50936445.652459726, 
O95169,42071381.92797983, 
O95171,3131323.177564265, 
O95178,7183198.028592589, 
O95182,18022121.90101091, 
O95185,7091447.487433736, 
O95197,24602002.122250684, 
O95198,2111424.573826929, 
O95202,29371921.624056723, 
O95210,18343328.20808796, 
O95218,11400846.320568863, 
O95219,19569119.1970141, 
O95229,1022738.6032937282, 
O95232,15737469.719613757, 
O95235,1761782.8987002238, 
O95239,9352172.607442621, 
O95243,6887777.557738285, 
O95248,12839484.477996022, 
O95249,10031888.848279372, 
O95251,37189642.199048616, 
O95255,8921198.871097539, 
O95271,6572830.719167999, 
O95292,32351545.21720612, 
O95294,4951199.0291268565, 
O95295,19013940.3475023, 
O95297,2935503.843009362, 
O95298,42813227.50209039, 
O95299,62104275.190828696, 
O95302,28891257.748021096, 
O95319,5282751.273490362, 
O95336,116306963.3564015, 
O95340,33408021.403743073, 
O95342,2215813.9713236736, 
O95347,49102440.78385494, 
O95352,17946510.494486667, 
O95359,19556151.24710039, 
O95361,670825.2742157949, 
O95363,6055720.64940458, 
O95372,40064768.5816006, 
O95373,32112177.5480287, 
O95379,647036.1897380464, 
O95391,8275143.7072923025, 
O95394,157770533.96891022, 
O95396,2832728.4438434746, 
O95400,12703601.59473705, 
O95409,2072916.7037642796, 
O95425,596536609.3999993, 
O95428,553344.2875948725, 
O95433,22744581.94359015, 
O95453,6739093.924022421, 
O95456,8868002.366895068, 
O95460,325652.00988160126, 
O95466,7948926.234308158, 
O95470,20660763.383436624, 
O95477,12194160.718918165, 
O95478,2233966.4635254275, 
O95479,42125604.910819344, 
O95486,33901616.069361106, 
O95487,17414648.413958482, 
O95490,3938499.4895838667, 
O95497,125420650.73488286, 
O95502,1688915.5858436567, 
