Protein,Protein_quant,ProteinName
O00533,9978043.15009743, 
O00534,104272399.23484114, 
O00541,43670230.72326043, 
O00555,4088573.3250929336, 
O00560,2914826.0506184683, 
O00562,5191732.836209149, 
O00566,8502466.728981975, 
O00567,86470108.64211759, 
O00571,188523936.65512344, 
O00584,149941255.1939103, 
O00602,1469649.1569700686, 
O00625,7338047.724158217, 
O00629,47812229.9038078, 
O00635,21221744.45868565, 
O00712,15873685.934888866, 
O00743,21939548.51680001, 
O00748,71402471.0456651, 
O00750,31832161.799413793, 
O00754,45411095.6549523, 
O00757,6915633.610310813, 
O00762,3272623.3880067803, 
O00763,9726717.94034984, 
O00764,180887525.77692237, 
O14497,206344535.41220516, 
O14498,43803052.01258567, 
O14524,6731100.679023011, 
O14526,3606689.2140981546, 
O14530,1932485.0104448241, 
O14531,97268987.67426617, 
O14544,948369.6629239311, 
O14545,1206231.7488562376, 
O14548,15487759.8323902, 
O14558,105406849.8426179, 
O14561,16605925.365438964, 
O14562,17057586.954037193, 
O14576,69936514.74127287, 
O14578,10022066.989032578, 
O14579,122089349.91777359, 
O14593,2241395.4578756527, 
O14594,7384765.8650580365, 
O14617,55614294.86815601, 
O14618,41767109.100110136, 
O14639,41417972.85729436, 
O14641,1532684.945287069, 
O14646,11279025.59821881, 
O14647,7321072.384079706, 
O14649,3165297.8397470056, 
O14653,5356664.225915355, 
O14656,9684763.836170869, 
O14657,6986608.185127689, 
O14662,7111554.509085443, 
O14672,23083828.345585592, 
O14682,870725.0679434967, 
O14683,8137566.716735135, 
O14684,3306814.214666687, 
O14686,2725478.509487846, 
O14727,3083538.4131686497, 
O14730,7418001.8304418465, 
O14732,32646646.877612017, 
O14733,1058497.0525715048, 
O14734,10660111.216002975, 
O14735,17488741.11802887, 
O14737,73625504.72519451, 
O14744,50755000.37612844, 
O14745,229659000.73419237, 
O14756,7295882.044150247, 
O14757,6236916.323567998, 
O14764,12323191.433343053, 
O14772,6573585.456173163, 
O14773,180676223.2643845, 
O14775,6770699.905422714, 
O14776,45988435.596719496, 
O14777,8045885.866424495, 
O14786,9017880.371282138, 
O14787,31589805.365563475, 
O14791,51679622.23548804, 
O14795,10517517.738511635, 
O14802,3245726.1534370673, 
O14807,10731692.618922632, 
O14810,5326529.945363571, 
O14815,11961728.374583103, 
O14818,156951610.4081436, 
O14827,5311181.992717929, 
O14828,57658657.121458426, 
O14832,1721709.9515529352, 
O14841,32609017.227075763, 
O14867,4210985.394760948, 
O14874,16457322.09940084, 
O14879,16667689.036869545, 
O14896,14327388.92736759, 
O14907,25821689.694834277, 
O14908,41035803.78240578, 
O14910,18299126.64011484, 
O14920,51590566.259713456, 
O14924,12970280.283220476, 
O14925,5991155.585490642, 
O14929,23073854.631135367, 
O14933,17435834.557840582, 
O14936,31302665.039737556, 
O14939,32059687.33828415, 
O14949,55908441.40432004, 
O14950,1103515884.01519, 
O14964,38343342.17425535, 
O14972,12148610.613221154, 
O14974,47801694.81432162, 
O14975,8983253.434765639, 
O14976,20352175.083434884, 
O14979,191519693.55755377, 
O14980,103081994.22152579, 
O14981,13429825.496096807, 
O14983,17423614.92419429, 
O14994,4509353.94412948, 
O15013,1542191.5139732165, 
O15018,753545.6604240282, 
O15020,17918530.789243087, 
O15027,49567806.85769596, 
O15031,25609097.740296245, 
O15037,8699311.792816784, 
O15040,11920379.41478039, 
O15041,1553211.6780652, 
O15042,54867962.452289745, 
O15047,5508693.15764419, 
O15049,524397.2958530211, 
O15056,28560291.00614752, 
O15061,28702405.598187085, 
O15063,11375574.745924808, 
O15066,890877140.2701323, 
O15067,23362193.29396317, 
O15068,3556702.041284553, 
O15069,5205975.738412899, 
O15075,4786779.711868845, 
O15078,20967892.655565836, 
O15083,2153240.058758322, 
O15084,12467060.689305138, 
O15085,25253109.446523402, 
O15111,8752952.524334263, 
O15116,18119793.9864146, 
O15117,2444123.2325490904, 
O15118,7912907.47016279, 
O15119,1062530.6894731072, 
O15120,8774328.56588607, 
O15121,1765005.031099637, 
O15126,38419199.93057605, 
O15127,39753326.57520279, 
O15143,137317472.14547604, 
O15144,198512592.32632238, 
O15145,286226541.3468845, 
O15155,5602052.799600115, 
O15160,26034242.6411325, 
O15162,3680408.94424365, 
O15164,13584917.06448175, 
O15169,1015231.4848977559, 
O15173,92219278.12965323, 
O15195,96531366.05448383, 
O15197,1748536.4543857279, 
O15211,2769063.3136797613, 
O15212,52217465.53879366, 
O15213,11190509.476205068, 
O15226,5967537.002532168, 
O15228,6339481.169133849, 
O15229,2192599.6460846723, 
O15230,96645855.82942712, 
O15231,32078086.54374827, 
O15234,5241891.2144015655, 
O15239,10943589.649303123, 
O15247,13433530.15995536, 
O15254,501892.78283994173, 
O15258,35568806.20450532, 
O15260,44016070.068278536, 
O15264,29082231.403632816, 
O15269,27874910.08786356, 
O15270,11462828.938103586, 
O15273,597343.5900911336, 
O15294,27017184.52395694, 
O15296,6364546.284638782, 
O15297,101543990.80669902, 
O15305,114843167.15416259, 
O15321,22151979.796572383, 
O15327,1352059.9273120814, 
O15344,5713856.434293089, 
O15347,41392575.79794308, 
O15355,41653553.76263726, 
O15357,23083953.609657526, 
O15360,1678252.3946234218, 
O15371,76238857.06997547, 
O15372,40755904.161886245, 
O15379,9490410.23458693, 
O15382,21948255.36939051, 
O15394,2309605.227171555, 
O15397,10210187.206582695, 
O15400,73872063.24649055, 
O15417,5600215.6687909495, 
O15427,17910356.113273486, 
O15438,23807005.02354023, 
O15439,7450734.545824369, 
O15446,3128290.2771788766, 
O15455,2349352.620923068, 
O15460,54907167.906433344, 
O15479,882964.9462739053, 
O15484,40209231.00615105, 
O15498,35006491.812023684, 
O15504,46098609.50372324, 
O15511,240986907.16120398, 
O15514,3286629.5023503634, 
O15516,70774819.44641098, 
O15523,15861803.459164465, 
O15530,5737072.2580332, 
O15533,102642501.67408167, 
O15540,51991154.322174855, 
O15541,6970618.995066585, 
O15550,1985110.4542770556, 
O15551,4387207.682361929, 
O43143,122429855.06977636, 
O43148,13692637.0522573, 
O43149,19251562.22426094, 
O43150,3578367.0705732536, 
O43157,1906917.1584638578, 
O43159,1764961.2607061018, 
O43164,11051502.586896414, 
O43166,10706306.424993727, 
O43169,66206186.52644479, 
O43172,33295063.46618767, 
O43175,128024264.05626541, 
O43181,30301401.225587085, 
O43182,3917234.265057592, 
O43187,6417302.7524000285, 
O43189,2127665.42863379, 
O43194,3204415.024034589, 
O43236,10140098.896316253, 
O43237,61048156.055912636, 
O43240,10350274.239684785, 
O43242,64351764.984538555, 
O43251,18777990.455829713, 
O43252,38562277.543467514, 
O43264,16211408.1628236, 
O43272,10915226.22121989, 
O43278,11289090.179494018, 
O43283,17053700.930764172, 
O43290,77023061.46515147, 
O43291,18394549.56450352, 
O43292,20993448.79900387, 
O43293,6794507.483019881, 
O43294,37658622.302980416, 
O43295,11572278.576876987, 
O43299,830051.3031226994, 
O43301,49954201.185066946, 
O43306,461606.1010743347, 
O43310,895033.9355363391, 
O43314,8863578.44324309, 
O43318,4604317.451075723, 
O43324,29432994.270636454, 
O43325,6498489.456322325, 
O43347,14476976.457273394, 
O43353,60801189.34786511, 
O43390,397950886.9463947, 
O43395,46268109.12171729, 
O43396,37028062.76772119, 
O43399,129506767.4893114, 
O43402,22767993.31195841, 
O43405,12991896.130403213, 
O43414,12944517.694668867, 
O43424,1418659.6305813019, 
O43426,10462415.619077224, 
O43427,13496007.901336938, 
O43432,29304529.824871406, 
O43447,34562101.39186932, 
O43448,1664041.3376833764, 
O43451,663729.841681308, 
O43463,2288208.0823379345, 
O43464,16922251.926928733, 
O43488,166237104.87254465, 
O43490,425861.3825699977, 
O43491,63830638.26134242, 
O43493,10994867.406072024, 
O43497,8695970.018919418, 
O43505,2588095.4933376885, 
O43516,7810479.893280787, 
O43520,14923737.101446223, 
O43526,10429640.87288921, 
O43548,1844346.6981376004, 
O43556,1972427.9001157556, 
O43566,1327119.3146508464, 
O43570,22158424.437167197, 
O43583,16689494.182773896, 
O43586,441011.017871247, 
O43592,51075016.99478955, 
O43598,74373186.80324, 
O43615,18076427.592175454, 
O43617,50915862.87502631, 
O43633,34058591.91910388, 
O43639,12849879.43666515, 
O43660,21245510.751237463, 
O43663,2580707.3759706635, 
O43665,11446848.18802256, 
O43670,49470832.79078609, 
O43674,24848414.47553113, 
O43676,19264759.38514448, 
O43677,12500076.503436454, 
O43678,43851612.77328855, 
O43681,58817362.21037162, 
O43683,2539660.651740979, 
O43684,129222378.16141231, 
O43688,3152565.081821623, 
O43704,26881877.41154854, 
O43707,1282447167.4736726, 
O43708,12730775.884852938, 
O43709,2259344.345299211, 
O43715,2097655.356746393, 
O43716,5877862.1806061985, 
O43719,39988266.24270151, 
O43731,989392.2308745623, 
O43734,1091217.5044574388, 
O43741,9203531.057947189, 
O43747,69435354.452239, 
O43752,13851861.992683455, 
O43759,3575735.887319549, 
O43760,39124442.79974823, 
O43765,48349132.02618898, 
O43768,34035652.688588634, 
O43772,17926103.793897737, 
O43776,85548321.80989069, 
O43790,3110295.9393264805, 
O43795,60469162.78274596, 
O43805,5085713.457605117, 
O43809,127586305.92512041, 
O43813,71998768.413014, 
O43815,28370521.187205795, 
O43818,22482697.01340444, 
O43819,4855766.17313409, 
O43823,9751054.4740071, 
O43824,5901346.8355838545, 
O43826,4778824.471958535, 
O43837,47763638.647620454, 
O43847,402979065.8996091, 
O43852,227414819.74960858, 
O43865,99148177.54857518, 
O43866,5326660.790353134, 
O43896,5359557.335520614, 
O43909,1724368.8216642782, 
O43920,12782133.183980726, 
O43924,15012746.921239171, 
O43929,2633951.2622870104, 
O43933,19324919.74344779, 
O60216,29592101.938087136, 
O60218,65635688.34016425, 
O60220,21379341.419499587, 
O60229,793568.8289934522, 
O60231,14738931.169696208, 
O60232,22142570.317569043, 
O60234,39905179.6707317, 
O60237,19756087.055238213, 
O60238,930502.5601235727, 
O60240,1772556.9209778416, 
O60241,42778177.681795835, 
O60242,12889878.28404231, 
O60244,70226799.70926927, 
O60245,2048271.4821852176, 
O60256,28038045.212389562, 
O60260,2962221.0306908744, 
O60264,67040012.85444592, 
O60268,3667637.3588998746, 
O60271,35891900.55024958, 
O60282,9474637.627571784, 
O60284,1948699.596583027, 
O60285,9153771.728104115, 
O60287,7417659.45625433, 
O60293,12533241.998700298, 
O60296,374477535.7232351, 
O60303,468822.5485236945, 
O60306,26709996.109850727, 
O60307,748111.5728975956, 
O60313,177298531.01477733, 
O60318,5128481.832882535, 
O60331,3664410.5751972403, 
O60333,18187779.732958697, 
O60336,9916670.41564334, 
O60341,17773256.294433605, 
O60343,8099593.577024058, 
O60346,6567312.993472083, 
O60356,329985.92758714064, 
O60437,303714093.68919927, 
O60443,11829593.032110527, 
O60447,5151654.175974532, 
O60449,18111912.83820954, 
O60462,5567767.723398747, 
O60476,12477900.759096248, 
O60477,3739285.45443803, 
O60486,4031116.887314795, 
O60487,7505951.065712024, 
O60488,23440099.754614107, 
O60493,84754267.54499981, 
O60496,7287958.408091018, 
O60499,13003680.973148098, 
O60502,7001408.9292988945, 
O60503,2338619.1600431674, 
O60504,39292397.1037689, 
O60506,187832560.70925096, 
O60508,14863087.170184307, 
O60513,16450361.325162645, 
O60518,20863197.579278264, 
O60524,23986939.308326006, 
O60547,78836043.87128389, 
O60551,2074151.3830805554, 
O60563,6449950.601322809, 
O60565,990394.6196181109, 
O60566,96216.68406132003, 
O60568,47954383.30915481, 
O60573,12663726.356128328, 
O60583,1697747.3411745913, 
O60603,1005251.0645064769, 
O60610,122111062.60215908, 
O60613,14798682.380109657, 
O60637,4109988.117313566, 
O60641,1238008.095183043, 
O60645,16942057.967201024, 
O60656,2207683.027969429, 
O60658,1062273.746977537, 
O60662,7067999.048744805, 
O60664,197026209.75264093, 
O60675,2794043.030577434, 
O60678,46486184.71363804, 
O60684,37079308.68601995, 
O60687,11581722.521189513, 
O60701,141073231.46041375, 
O60704,2715050.5037071262, 
O60711,3967011.151261352, 
O60716,130724462.492829, 
O60725,2632290.4096952723, 
O60733,2080157.1170681114, 
O60749,140367894.52700552, 
O60762,46453433.91985011, 
O60763,119486527.27321115, 
O60783,23866578.29775311, 
O60784,31441507.35260183, 
O60825,43583154.64862665, 
O60826,17970500.821263105, 
O60828,12069871.783495676, 
O60831,14429981.278431278, 
O60832,66804691.29278611, 
O60841,38394253.307352774, 
O60844,785465.9057312649, 
O60858,3168853.663725162, 
O60861,2469194.7538426523, 
O60869,37093476.12960142, 
O60870,1475714.3795826775, 
O60879,21016527.51058734, 
O60884,30760155.220526487, 
O60885,22473002.365912672, 
O60888,33942754.231004715, 
O60890,12511111.690630836, 
O60925,57802340.242414646, 
O60934,17561532.933460232, 
O60936,5626802.474900551, 
O60939,3314289.6563551314, 
O60941,83985089.82705876, 
O60942,5219440.436246403, 
O75027,12815741.276645236, 
O75037,1229081.484805467, 
O75038,2798485.0332524446, 
O75051,3278099.372236645, 
O75052,14609875.292531691, 
O75054,2782416.1223184736, 
O75061,7677034.057896655, 
O75063,13615225.511486864, 
O75064,6023759.351924932, 
O75069,18610074.220021307, 
O75072,9255158.860480411, 
O75077,19320958.513482478, 
O75081,5857608.034447905, 
O75083,319734940.353912, 
O75093,10804293.036793638, 
O75094,77862879.55228604, 
O75096,5979332.197218228, 
O75110,13852336.037391935, 
O75112,8855384.552302634, 
O75113,21917702.398511708, 
O75116,34808524.83641754, 
O75122,16400128.839695062, 
O75127,23963907.53117798, 
O75128,1703017.847571373, 
O75131,68585775.38588972, 
O75140,2735643.6090421476, 
O75143,279345.7266788874, 
O75144,665702.6761920472, 
O75145,25698675.89551965, 
O75146,196838245.1194156, 
O75150,19729342.19134583, 
O75151,10814614.91665328, 
O75152,34416072.048903346, 
O75153,19768528.878221743, 
O75154,4875468.179813496, 
O75164,8946074.233413137, 
O75165,51402860.75114232, 
O75167,1526802.1932420873, 
O75170,12393754.209384339, 
O75175,18868757.891489126, 
O75179,4120566.18999639, 
O75182,10260870.99011194, 
O75190,15722707.863720851, 
O75191,18994143.106420133, 
O75208,17603906.408593826, 
O75223,48728719.269324996, 
O75251,40053820.58364192, 
O75298,2667122.7394710025, 
O75306,64290445.595459834, 
O75311,5329121.624161647, 
O75312,21862383.15842485, 
O75319,2105796.416001875, 
O75323,69875598.59470485, 
O75326,830261.1743935698, 
O75330,960437.8983065425, 
O75334,16271541.715746617, 
O75335,1832633.059337295, 
O75339,5070507.741577664, 
O75340,158859740.26930463, 
O75347,143911918.39569104, 
O75348,62899230.103707716, 
O75351,47452402.546039015, 
O75354,373889.3270942657, 
O75356,9446256.638236484, 
O75362,3332488.887802402, 
O75363,1284147.870283808, 
O75366,66954238.469249, 
O75367,350725025.97607946, 
O75368,58261866.078996755, 
O75369,285726300.7477234, 
O75376,16624830.032963563, 
O75379,3955552.88759927, 
O75380,12073026.893229518, 
O75381,9888730.092473116, 
O75382,12337135.940758932, 
O75385,1499974.0447724704, 
O75386,6224008.198320505, 
O75390,320862509.8460606, 
O75391,2596244.0032797987, 
O75394,2220491.4235062534, 
O75396,173347139.03518674, 
O75400,45190198.69912444, 
O75410,19915591.836622722, 
O75419,25412065.820487473, 
O75420,12174655.70614389, 
O75427,10027310.322007, 
O75431,21048119.21206201, 
O75436,93004079.55194572, 
O75438,30199959.871676605, 
O75439,25535667.93325185, 
O75446,2534743.0135110244, 
O75448,1589286.3031756312, 
O75449,8545032.729635019, 
O75452,1914322.9546574736, 
O75467,50818009.19455847, 
O75473,1367154.2327123831, 
O75475,30866250.884526037, 
O75477,7215836.816733351, 
O75486,42058987.42490436, 
O75487,26565239.438375387, 
O75489,74624194.99547313, 
O75494,75301347.96544187, 
O75506,44309583.51547852, 
O75521,18325795.2973689, 
O75525,2912572.668454115, 
O75526,2617501.3585393927, 
O75528,4590234.344272273, 
O75529,7007080.095127851, 
O75530,11281178.416457469, 
O75531,74549399.16715711, 
O75533,99307390.85123076, 
O75534,32363145.493065856, 
O75554,3634262.618848394, 
O75556,5123588.285333582, 
O75558,15203685.684401829, 
O75563,5149916.952604264, 
O75569,22378603.772683512, 
O75570,13776882.050324682, 
O75582,6244625.103375827, 
O75586,2062628.1305900263, 
O75592,11557745.999621069, 
O75600,4649017.137048813, 
O75607,5866269.68090692, 
O75608,67151699.09784724, 
O75610,2324063.849812196, 
O75616,5513994.291498497, 
O75631,2361285.291037527, 
O75635,2219185.0347981234, 
O75636,10356073.731216522, 
O75643,75202197.8755543, 
O75663,19089171.973579153, 
O75674,4097454.988115645, 
O75676,34180128.13495132, 
O75683,7694135.024458723, 
O75688,60495492.23551233, 
O75689,3028256.9401530847, 
O75691,9613920.770480344, 
O75694,24654249.36606231, 
O75695,12742694.308252584, 
O75715,1223497.0053906816, 
O75718,19531191.377255335, 
O75746,31637550.14971586, 
O75747,20664871.271288864, 
O75764,16398110.659492686, 
O75781,11769679.471349051, 
O75787,4768020.045833861, 
O75791,12998581.204060115, 
O75792,4334160.323711305, 
O75794,503672.4410315022, 
O75818,2385753.751808319, 
O75821,53072753.34087784, 
O75822,48399908.9087521, 
O75828,6234909.437743444, 
O75830,4453035.194405071, 
O75832,30635028.309843037, 
O75843,35013766.28767168, 
O75844,28463497.723238107, 
O75864,1021408.6857193189, 
O75874,928390538.863662, 
O75879,15591340.543717876, 
O75880,18785785.95131039, 
O75881,1448399.5020540901, 
O75882,6377321.665244308, 
O75884,15678826.15990571, 
O75886,5981934.238001798, 
O75888,5010040.655718139, 
O75891,53167237.50096526, 
O75896,3662650.0538411024, 
O75899,4733807.868237815, 
O75907,1017780.0479911078, 
O75909,9158218.470129784, 
O75911,3665847.7744456274, 
O75915,73190582.77151044, 
O75923,24491585.363413062, 
O75934,29550162.30328702, 
O75935,42338343.77369972, 
O75936,4992364.014985101, 
O75937,43711314.86961554, 
O75940,8460532.581160478, 
O75947,95908726.70138928, 
O75955,92221366.35594553, 
O75962,14139595.11096244, 
O75964,20473744.995549724, 
O75970,36043196.68473143, 
O75971,4019812.2598614553, 
O75976,8861250.930378374, 
O76003,37323998.43109487, 
O76011,13337830.971434476, 
O76015,606448654.6331248, 
O76021,47631998.03898195, 
O76024,16354812.093484268, 
O76027,40774413.74319734, 
O76031,12802158.353444114, 
O76039,2496119.915030044, 
O76041,29107522.24362601, 
O76054,26764376.621479206, 
O76070,10260906.307932748, 
O76071,6923196.078765651, 
O76074,19331426.156591326, 
O76075,1311143.6431223967, 
O76094,39368426.28851822, 
O76095,16318122.336001497, 
O94760,116923957.10528764, 
O94761,1878107.5845717685, 
O94762,21441068.441157877, 
O94763,2514242.1178731597, 
O94766,9918601.59659757, 
O94768,362801.96105463034, 
O94769,2386425.209503265, 
O94776,63837712.91199937, 
O94779,7180042.787306151, 
O94788,21686336.786217004, 
O94804,8876806.60106665, 
O94808,48741555.23311105, 
O94811,2527415.9224704565, 
O94812,535897.8224230777, 
O94817,1016565.5599471516, 
O94819,10461764.710273704, 
O94822,9561886.974097146, 
O94826,34998162.51139014, 
O94827,304934.2820549784, 
O94829,15864195.000092661, 
O94830,6303633.268648902, 
O94832,106929130.09888333, 
O94842,4730726.466902777, 
O94850,30886165.445241608, 
O94851,2290484.8093437697, 
O94855,58198709.20733942, 
O94856,16118002.455585584, 
O94874,85991119.01557869, 
O94875,49390267.14520246, 
O94876,1912362.0732873443, 
O94880,3781270.231984213, 
O94885,3285627.914905112, 
O94886,223918901.60993272, 
O94887,29500848.810050312, 
O94888,6539328.2245563, 
O94898,2793390.2266132105, 
O94901,22435419.340808235, 
O94903,44797161.73589614, 
O94905,47453518.15010367, 
O94906,33319058.84994515, 
O94913,4758060.960069117, 
O94915,11042849.734270848, 
O94919,30769918.929442246, 
O94921,1037811.0944785756, 
O94923,9641861.00330842, 
O94925,93487121.0811206, 
O94929,1014488.7366341511, 
O94953,3485998.591522852, 
O94956,3346222.5563954115, 
O94966,16910411.05729152, 
O94967,1924025.069099354, 
O94972,29240856.800135326, 
O94973,26874749.032805048, 
O94979,183819925.37720758, 
O94985,10849674.759482438, 
O94986,2522338.3401788273, 
O94988,12714133.212103408, 
O94991,4841614.712019524, 
O94992,17626364.098517604, 
O95049,39345227.022719346, 
O95059,1442756.8009210594, 
O95071,32722939.856416743, 
O95081,4057261.967725784, 
O95084,4625613.662270848, 
O95104,9386885.42957822, 
O95139,16974538.3191194, 
O95140,21546634.403653476, 
O95153,2089220.2862704054, 
O95154,475020618.22147065, 
O95155,19862509.47330198, 
O95159,12352793.10720554, 
O95163,11712375.527257951, 
O95167,3594669.187587597, 
O95168,60920825.50412635, 
O95169,20621964.168168075, 
O95171,822388.5870639695, 
O95178,3666023.470702556, 
O95182,9750138.333652616, 
O95185,4968545.163683772, 
O95197,9506911.642926682, 
O95198,2567316.7756757922, 
O95202,84041832.52301088, 
O95206,1838716.2995120394, 
O95210,24335629.166584563, 
O95218,21241500.99296801, 
O95219,59123051.84263419, 
O95232,34816311.87832388, 
O95235,1543016.0466462693, 
O95239,11335465.598347, 
O95243,1249112.6975766055, 
O95248,10398474.235405294, 
O95249,14720819.668136638, 
O95251,5914322.369460564, 
O95255,2858731.741761231, 
O95292,25546104.621286005, 
O95294,9077622.46973736, 
O95295,10833797.158322718, 
O95297,29053208.2017946, 
O95298,34806782.56524427, 
O95299,64472540.618805826, 
O95302,55981584.51046681, 
O95319,5503275.563751443, 
O95336,159493525.03270638, 
O95340,39775574.055634886, 
O95342,2974149.0464747082, 
O95347,13512989.74370238, 
O95352,25320309.742766425, 
O95359,7862962.109201856, 
O95361,2510115.928930989, 
O95363,4615442.299270496, 
