Protein,Protein_quant,ProteinName
A6NM28,1192082.1649357737, 
A6NMZ7,23507558.412624806, 
A6ZKI3,3710617.4321853356, 
A7E2V4,5266822.143533545, 
A8K2U0,23033988.328067772, 
A8K7I4,4557851.9862071425, 
A8MPS7,2829323.8452559295, 
A8MTJ3,2613093.1144387885, 
A8MXV4,1735808.4681697246, 
A9UHW6,466292.3523205881, 
B0I1T2,11179044.677287636, 
B1AJZ9,48378074.26187149, 
B1AK53,4472474.947294313, 
B2RTY4,4967476.048868494, 
B4DXR9,3746731.9019080442, 
B7ZAP0,5104840.315049428, 
B9A064,15315767.135854902, 
C4AMC7,24994337.52312614, 
C9J069,12564811.516225599, 
C9J7I0,12691106.158979118, 
C9JJH3,161941364.78367046, 
C9JLR9,13941885.901053026, 
C9JLW8,19988223.12499425, 
C9JRZ8,162964502.09504652, 
C9JTQ0,2287751.772148437, 
DECOY_O60939,5135730.776695722,
DECOY_P10645,1447999.3658132625,
DECOY_P51580,3682297.121834807,
DECOY_P78330,553553.4916477633,
DECOY_Q9UPY6,4036790.6518991785,
E9PAV3,199378452.44851577, 
E9PRG8,7104131.779308036, 
L0R6Q1,3869765.509457775, 
L0R819,8853726.104750294, 
O00116,30394047.958927274, 
O00124,3966002.9177185735, 
O00139,28814253.97999821, 
O00142,7123405.848778997, 
O00148,68341432.92815478, 
O00151,52540090.797131665, 
O00154,3518664.6419108063, 
O00159,261751994.9861234, 
O00160,59182189.75944975, 
O00161,44496394.49351658, 
O00165,4039621.5238867295, 
O00170,35000467.82876836, 
O00178,14485784.333147109, 
O00180,1662184.2976626551, 
O00182,33411358.4461177, 
O00186,35225345.950059965, 
O00189,9026763.655709967, 
O00192,5569617.74120789, 
O00193,7766183.251824582, 
O00203,78021292.23982868, 
O00213,10918091.493445765, 
O00214,19181002.64270573, 
O00217,22390345.034892906, 
O00231,123447441.41254258, 
O00232,68516357.28222701, 
O00233,36415616.14992501, 
O00264,136931171.63344136, 
O00267,34527242.069124125, 
O00268,3374309.0856316886, 
O00273,21932851.729649685, 
O00291,10297803.2501982, 
O00299,376307173.77873653, 
O00303,106283311.07265504, 
O00308,18263793.54629657, 
O00327,2209139.590841919, 
O00330,23158225.918300603, 
O00339,266459692.4302687, 
O00391,51080092.75284636, 
O00399,13483115.158457132, 
O00400,9295593.128383426, 
O00401,14406269.806720883, 
O00410,92057543.66905478, 
O00411,5505813.145007197, 
O00418,12827916.703964923, 
O00422,1745864.3624653143, 
O00423,25373817.545868836, 
O00425,3554023.4684437118, 
O00429,67905946.58957867, 
O00442,7993415.007581881, 
O00443,174078765.30532336, 
O00458,15677010.052905994, 
O00459,5056500.8970231, 
O00461,11561816.36432323, 
O00462,11876755.355748653, 
O00468,48912514.43444685, 
O00469,12678575.443051761, 
O00470,37043464.04278181, 
O00471,19007748.426466588, 
O00478,3614182.065375625, 
O00479,3835687.307153819, 
O00483,17257743.86865507, 
O00487,127497161.25511149, 
O00488,6481016.676238102, 
O00499,10980892.469731364, 
O00505,10617152.696027404, 
O00506,3214032.7239827747, 
O00515,3290049.3038567994, 
O00519,996677.1073480775, 
O00522,449896556.0969787, 
O00533,1228428.6066727277, 
O00534,26927527.04486254, 
O00541,15279332.372616615, 
O00560,13189747.039948044, 
O00562,9429530.966171635, 
O00566,4584998.615668644, 
O00567,56507781.28235953, 
O00571,235879013.04683098, 
O00584,14106517.053339701, 
O00592,14189905.405263582, 
O00602,849579.2173565952, 
O00625,1519686.6466456598, 
O00629,36421969.594694465, 
O00635,8545841.745659199, 
O00743,25791643.87437993, 
O00748,7265770.554438618, 
O00750,12868635.027902886, 
O00754,33706263.95002351, 
O00762,1744900.641257088, 
O00763,14987674.188969303, 
O00764,89554272.71470961, 
O14497,23134639.690619808, 
O14498,59936651.37207255, 
O14514,2040545.1306356096, 
O14522,5776903.583780657, 
O14524,3054886.3216545912, 
O14525,4065234.43647948, 
O14526,11287826.351009592, 
O14530,10226074.08095884, 
O14531,22083127.045145575, 
O14544,6054742.613653737, 
O14545,8548584.325012159, 
O14558,699084014.4811567, 
O14561,12196608.83964586, 
O14562,24513515.89613274, 
O14576,14052838.05631252, 
O14578,1711253.222010076, 
O14579,95474394.59267329, 
O14593,1329484.687413383, 
O14594,8106109.4836047385, 
O14613,7311848.792737758, 
O14617,48116661.7178164, 
O14618,46535657.78830476, 
O14638,33377545.521280557, 
O14639,13039232.082085501, 
O14641,26985294.769946743, 
O14646,11819844.042312369, 
O14647,52158373.24325752, 
O14653,20692623.805532284, 
O14656,21609910.781087227, 
O14657,5818671.545797145, 
O14662,4195584.160761621, 
O14672,18961352.546257503, 
O14681,8627396.658857504, 
O14682,431497.65488900937, 
O14683,19045015.27070568, 
O14684,4596918.917238048, 
O14727,17364266.871221554, 
O14732,17926047.22689159, 
O14733,5031749.807466299, 
O14734,1375692.8952206152, 
O14735,44849265.85495005, 
O14737,58069527.68942852, 
O14744,52078794.95596648, 
O14745,4140995.057490566, 
O14756,36259718.2203234, 
O14764,8790977.465330549, 
O14772,6323400.474344224, 
O14773,281780522.29902846, 
O14775,4315717.480667106, 
O14776,27851347.396966122, 
O14777,8237742.700596923, 
O14786,30091168.721820176, 
O14787,26204232.67973102, 
O14791,69431665.73703234, 
O14795,4837452.736261232, 
O14802,2207619.4483030797, 
O14807,3355995.939308116, 
O14815,8361643.748746881, 
O14818,95239163.0094144, 
O14827,1516787.7481046678, 
O14828,18275007.84762123, 
O14829,8380842.856533306, 
O14841,20336336.335088044, 
O14867,4189718.3027377226, 
O14874,21837210.188572843, 
O14879,55818459.5928056, 
O14896,18731028.606823858, 
O14907,91371874.73286593, 
O14908,35326130.435422674, 
O14910,12470926.119593224, 
O14920,24580120.15594724, 
O14924,207396666.889775, 
O14925,22423255.93064407, 
O14929,44373034.51010037, 
O14933,10970720.352794887, 
O14936,23876552.75003541, 
O14939,2305766.6949019427, 
O14949,45322323.73870195, 
O14950,3957451483.9480186, 
O14958,2446096.4502972155, 
O14964,48392219.678931564, 
O14972,6153228.407623526, 
O14974,153407849.13214853, 
O14975,7906687.17291413, 
O14976,11106772.501185521, 
O14979,148641163.90656382, 
O14980,78030544.26094836, 
O14981,12835623.89469179, 
O14983,8270354.242855535, 
O14994,22680789.610342685, 
O15013,25447914.47944735, 
O15014,17088050.18996678, 
O15018,32004598.450879697, 
O15020,118786935.42314059, 
O15021,4135721.957094163, 
O15027,41926672.40520635, 
O15031,47543957.790600866, 
O15037,1063785.6985243466, 
O15040,1320287.6978392398, 
O15041,1318389.12621288, 
O15042,40942307.287554264, 
O15049,2850189.12564632, 
O15054,9228692.936783666, 
O15056,38877552.327526316, 
O15061,118292715.2935473, 
O15063,9827097.142272664, 
O15066,2465119455.1073866, 
O15067,39459790.53879222, 
O15068,858931.9417380684, 
O15069,10297513.834668819, 
O15075,23450678.60094144, 
O15078,37696309.45643531, 
O15084,19665170.626336697, 
O15085,16299983.036525989, 
O15111,17298183.242572594, 
O15116,48393108.51461703, 
O15118,18892326.121883564, 
O15119,3317282.851226232, 
O15120,3137797.5608030558, 
O15121,4999607.490042222, 
O15126,15722431.670944287, 
O15127,34718337.61083705, 
O15143,136082476.92015773, 
O15144,303311294.2049716, 
O15145,390896108.4802064, 
O15155,2800601.6992496154, 
O15160,34642758.06686314, 
O15162,1323128.305239553, 
O15164,4542219.33153392, 
O15169,1785589.9806195367, 
O15173,73077806.74813966, 
O15195,826767074.9047219, 
O15211,3589084.7840015553, 
O15212,49170756.264173284, 
O15213,19250506.71423771, 
O15226,5066914.37397759, 
O15228,8326458.685807137, 
O15229,6913477.721084342, 
O15230,153668256.00731713, 
O15231,1954537.9655943047, 
O15234,9490315.576078977, 
O15239,13849900.399890982, 
O15254,9086589.382937998, 
O15258,19502181.298038434, 
O15260,76574781.4143948, 
O15264,16029603.646204678, 
O15269,8683168.678127266, 
O15270,11010555.00975759, 
O15294,15068800.849033814, 
O15296,5657934.404525546, 
O15297,87371577.19053496, 
O15305,29785020.49654488, 
O15318,3088746.389007737, 
O15321,5584212.037740876, 
O15327,1357356.873806984, 
O15344,51857818.0537234, 
O15347,20477947.777570173, 
O15355,23769848.688801527, 
O15357,21960608.525557056, 
O15360,249502.3767797609, 
O15371,75689073.47617158, 
O15372,52025197.67481487, 
O15379,10503040.769073777, 
O15381,2081251.8687288775, 
O15382,15159985.811636657, 
O15393,13353698.858429046, 
O15394,4317637.290052389, 
O15397,23802126.186807107, 
O15400,31872644.22078895, 
O15417,10798587.467566082, 
O15427,1793274.8240993794, 
O15438,5749297.798047804, 
O15439,6364745.988661093, 
O15446,4371263.423377545, 
O15460,43879545.296167634, 
O15479,3423785.9487809185, 
O15484,28367407.055677257, 
O15498,50050102.54389864, 
O15511,252891569.2885329, 
O15514,1511038.0787777752, 
O15516,2002334149.390807, 
O15530,10871224.83419222, 
O15533,51170515.7990859, 
O15540,46201136.1498134, 
O15541,1991152.7611800048, 
O15550,21368841.645530913, 
O15554,2590704.5090321456, 
O43143,62823762.59815025, 
O43148,25509950.85756136, 
O43149,24864390.554812852, 
O43157,7810320.654821777, 
O43166,1472670.1727446397, 
O43169,36817651.1159342, 
O43172,20564962.598055873, 
O43174,999503.402225803, 
O43175,126792099.97538406, 
O43181,26371901.120361663, 
O43182,11646051.468974292, 
O43187,6264811.545006944, 
O43189,2708205.2858850486, 
O43236,23054669.03472818, 
O43237,66880958.83923005, 
O43242,88932532.89270467, 
O43251,38330969.31036901, 
O43252,18311779.554782204, 
O43264,20518355.818492718, 
O43272,13789507.156118497, 
O43283,12415421.74373365, 
O43290,22496901.10457316, 
O43291,2141310.301424771, 
O43292,20247651.688010205, 
O43293,30019523.839422967, 
O43294,126786190.06666896, 
O43295,21989684.70799368, 
O43299,3641721.469946758, 
O43301,63344713.6176867, 
O43306,1678844.5832631118, 
O43310,2105403.623225133, 
O43314,16516212.192802679, 
O43318,9516289.989233393, 
O43324,40635617.295337096, 
O43325,5483614.508519866, 
O43347,6166565.226323964, 
O43353,56187158.52414847, 
O43374,4829524.719841222, 
O43390,252439153.72068822, 
O43395,7943169.649199467, 
O43396,154412089.125904, 
O43399,103853956.3862359, 
O43402,29116375.49453258, 
O43405,7105329.9898988325, 
O43414,124314125.94005226, 
O43422,7713675.880620686, 
O43424,2414816.3311943975, 
O43426,7459319.381765643, 
O43427,7641739.40085888, 
O43432,17845694.582609154, 
O43447,33403810.090509944, 
O43448,864927.7101474134, 
O43463,1223306.8929819693, 
O43464,5356454.175328203, 
O43488,143768137.2548115, 
O43490,3261013.9294728558, 
O43491,44997267.72552184, 
O43493,4520320.493996086, 
O43497,3557060.72523633, 
O43504,28834508.24799102, 
O43505,5717885.418221861, 
O43516,2386720.709641548, 
O43520,7915485.496362412, 
O43556,40620459.86696796, 
O43566,1220839.0740059994, 
O43570,1317056.23524385, 
O43572,3788377.6585704177, 
O43583,30575283.263188157, 
O43586,1636302.7159396547, 
O43592,21864195.971241795, 
O43598,69949164.07976653, 
O43615,32785884.531910907, 
O43617,59928175.0096484, 
O43633,42371609.64463725, 
O43639,15269375.208569812, 
O43660,13062561.492924089, 
O43663,3174321.335667556, 
O43665,28762516.24740009, 
O43670,35796776.19959982, 
O43674,21424538.1122041, 
O43676,13630300.330397913, 
O43677,13486092.060266979, 
O43678,24603730.36940593, 
O43681,98820467.6895584, 
O43683,1789146.3411426898, 
O43684,121033844.36667497, 
O43692,18228405.61534115, 
O43704,6255923.548999849, 
O43707,2226122480.3818464, 
O43708,14033976.880394207, 
O43709,7951332.2245828025, 
O43716,5933381.625953498, 
O43719,21253094.548870567, 
O43734,2238552.8802264947, 
O43741,24968080.24722304, 
O43747,42963284.982984915, 
O43752,7897070.892574062, 
O43759,6574048.726033372, 
O43760,7991658.426038617, 
O43765,31650656.156182162, 
O43772,10026837.984271316, 
O43776,124703104.68800855, 
O43795,24384221.420318395, 
O43809,85239440.99063787, 
O43813,100601764.35362609, 
O43815,33411445.18652896, 
O43818,29583270.517961364, 
O43823,7250273.033554592, 
O43824,5982632.8410974, 
O43826,9032895.7664285, 
O43837,59982698.303348154, 
O43847,25055768.721349746, 
O43852,495673960.0620107, 
O43854,5976653.762663944, 
O43861,4221282.675210022, 
O43865,117072071.68124047, 
O43866,20052144.458519608, 
O43896,5896370.332262808, 
O43903,1431322.9795257899, 
O43920,13650290.250815436, 
O43924,20744790.664309476, 
O43929,2504119.11956521, 
O43933,123965977.11182041, 
O60216,15208145.50537023, 
O60218,5435495.08329423, 
O60220,9291880.403016904, 
O60229,6653213.017794969, 
O60231,15638756.370576002, 
O60232,20937795.82640595, 
O60234,29109446.316447165, 
O60237,98513734.538584, 
O60238,998823.082014106, 
O60240,652256.857069901, 
O60241,49401804.15680915, 
O60242,4688390.140661485, 
O60244,31733095.939132016, 
O60245,15301922.928225752, 
O60248,3244847.253073753, 
O60256,23519133.892385945, 
O60260,7203791.957847714, 
O60262,2784927.277868064, 
O60264,32105827.098276842, 
O60266,277566151.08588076, 
O60268,16110455.942703433, 
O60271,79734433.39044878, 
O60282,9388463.658552047, 
O60285,11273639.792992406, 
O60287,3462403.5623294045, 
O60292,10239081.610383946, 
O60303,29268097.757494584, 
O60306,22894683.36963306, 
O60307,54853259.93723164, 
O60313,54739527.72446989, 
O60318,205438.2383905528, 
O60331,20810675.233934686, 
O60333,21435116.98879109, 
O60336,8258190.806600604, 
O60341,16874283.569653034, 
O60343,16540459.527784985, 
O60346,6517462.582735792, 
O60427,3515789.398687036, 
O60437,1616644665.587768, 
O60443,38472505.693892814, 
O60447,12835225.677404134, 
O60449,2736074.201000366, 
O60462,40831596.32045342, 
O60476,40769651.7084051, 
O60477,4379715.614209621, 
O60486,7122419.1243403815, 
O60488,20144684.108307406, 
O60493,159957532.90695354, 
O60496,8233428.368054344, 
O60499,7601093.965987853, 
O60502,21565047.27603476, 
O60504,66019788.737909175, 
O60506,211874270.14833242, 
O60507,2381939.363198257, 
O60508,7165786.635144496, 
O60513,6426839.290819801, 
O60518,14638071.829508739, 
O60524,28006771.920020532, 
O60547,18412295.952098675, 
O60551,1220455.3084030696, 
O60563,4267532.5484681865, 
O60566,244522.4097752457, 
O60568,88807324.74449335, 
O60573,2980450.9091670313, 
O60583,28008577.020144023, 
O60603,2544801.011225584, 
O60610,377199259.5283668, 
O60613,19399350.650118515, 
O60635,1847506.5790078612, 
O60637,5001042.660144367, 
O60641,806781.4805350928, 
O60645,28020147.50645241, 
O60656,2626626.2542705727, 
O60658,21592020.0911345, 
O60662,14068520.322702125, 
O60664,114379024.4582851, 
O60675,2979261.8775355304, 
O60678,45786121.43454848, 
O60682,3765999.234320724, 
O60684,43242624.425012834, 
O60687,21261843.857798297, 
O60701,125332231.27428992, 
O60706,2069072.3884968418, 
O60711,22104225.7387475, 
O60716,112485497.02407427, 
O60725,711989.524880321, 
O60749,124335349.40018967, 
O60760,4466632.785005186, 
O60762,41387452.8918237, 
O60763,88980301.43170986, 
O60765,22736028.45837699, 
O60783,10000045.333630435, 
O60784,22339165.473060198, 
O60825,12172840.75263613, 
O60826,19549963.746430807, 
O60829,39470257.43977765, 
O60831,41783989.70519289, 
O60832,43507149.09234899, 
O60841,47050887.48784017, 
O60844,3250710.383792896, 
O60861,8449329.136408249, 
O60869,28060500.113386948, 
O60870,1616144.756573739, 
O60879,5312811.8343721405, 
O60884,35070770.27822748, 
O60885,24735475.53641186, 
O60888,6758702.821399203, 
O60890,16402132.840615127, 
O60902,7387297.406167188, 
O60907,5257241.906179207, 
O60925,37251269.74232857, 
O60927,8349422.294198066, 
O60934,26619708.52401683, 
O60942,3395132.0963796047, 
O75023,1399794.4866686142, 
O75027,4097595.343077552, 
O75030,3293919.64336465, 
O75037,19160096.320921995, 
O75038,1371958.7494006238, 
O75044,11748361.065459954, 
O75051,13761630.446526147, 
O75052,28598103.89122913, 
O75054,3268983.070606646, 
O75061,10047474.027785318, 
O75064,7314400.532492192, 
O75069,2456927.7122789905, 
O75071,1669716.6846399815, 
O75072,7420609.887376507, 
O75077,20823574.592783593, 
O75081,11336114.785311813, 
O75083,702193540.3608656, 
O75084,6482144.049044152, 
O75094,497996146.55375755, 
O75096,3682291.7678144434, 
O75110,3625115.300270927, 
O75112,16908379.736360252, 
O75116,71506919.79264247, 
O75122,15327718.593461193, 
O75127,13781934.835088821, 
O75128,3493977.944666285, 
O75129,2700755.4039803324, 
O75131,126688026.34014007, 
O75143,3864833.120800541, 
O75145,28763333.10192634, 
O75146,100293040.55176558, 
O75147,16008285.811155137, 
O75150,21404353.093388833, 
O75151,13331457.413232874, 
O75152,4563654.144811899, 
O75153,14987129.167180246, 
O75155,6403998.904917661, 
O75164,2631224.6609348296, 
O75165,64826243.55690001, 
O75167,2302520.3398730615, 
O75170,20148273.745051257, 
O75175,25084466.885173447, 
O75179,5264238.120262135, 
O75182,11766654.106638595, 
O75190,8870914.114708848, 
O75208,9795665.345588094, 
O75223,12391965.93776703, 
O75251,60867993.38511679, 
O75298,11255572.29545175, 
O75306,58490846.300901, 
O75312,34429293.06891591, 
O75319,6979515.6494185915, 
O75323,128996781.88786264, 
O75326,1809695.664539712, 
O75330,1460661.1107956285, 
O75334,6934772.296261703, 
O75335,3505478.9585835394, 
O75339,21069056.12086791, 
O75340,152286546.16678423, 
O75347,81367656.29340667, 
O75348,54662379.226836964, 
O75351,149388994.06502482, 
O75354,387072.0107549725, 
O75356,6989355.2524999585, 
O75362,3312057.565174024, 
O75363,3865880.54439604, 
O75365,1954055.1476174097, 
O75366,40786972.58259351, 
O75367,383943322.49513483, 
O75368,421798272.8376626, 
O75369,388730088.8078733, 
O75376,46980118.42795502, 
O75379,1185823.0952250296, 
O75380,8910227.250059169, 
O75382,27798841.328472633, 
O75386,4469397.758491933, 
O75390,170868649.68521795, 
O75391,14482065.442087108, 
O75396,331524645.38792944, 
O75400,27698754.910177484, 
O75410,41814280.528558224, 
O75419,15551793.96017427, 
O75427,7984432.303534256, 
O75431,16378248.980414739, 
O75436,162514663.88768664, 
O75438,30875834.06337515, 
O75439,48996319.969909415, 
O75446,1690814.0660955475, 
O75448,4190815.3949649213, 
O75449,20772104.993189435, 
O75467,68898026.64503315, 
O75473,2590300.483501425, 
O75475,16061120.787877226, 
O75477,24773175.92389835, 
O75478,162059.90163630852, 
O75486,27177285.215992264, 
O75487,5095388.462520521, 
O75489,105183901.31922768, 
O75494,52103127.183941774, 
O75503,2059260.72507338, 
O75506,30804279.882188834, 
O75521,16275707.746503346, 
O75525,6604964.285063126, 
O75526,2212354.637487446, 
O75528,117736005.14881282, 
O75529,9411776.956326025, 
O75530,11260146.441870304, 
O75531,113600309.02244723, 
O75533,57414774.79079617, 
O75534,61746229.34960048, 
O75558,13509969.299233012, 
O75563,6791797.309856079, 
O75569,30552016.94752709, 
O75570,22658940.63190642, 
O75581,5408375.356564313, 
O75582,5459370.3901830735, 
O75586,5018503.890056225, 
O75592,15178826.391902333, 
O75600,3077147.067912252, 
O75607,9738480.676009145, 
O75610,5989283.779375762, 
O75616,3061189.7319403165, 
O75631,23703357.46243948, 
O75636,11014224.942350525, 
O75643,56627423.97385888, 
O75663,45169762.721761316, 
O75665,20205472.50031811, 
O75674,11555339.061098661, 
O75676,5218682.564834833, 
O75683,5924816.336210808, 
O75688,26687063.634442188, 
O75691,14718181.144650206, 
O75694,19123748.116034158, 
O75695,21632269.53331521, 
O75715,79394561.40379241, 
O75717,3346748.1002553566, 
O75718,87284623.13392141, 
O75746,58268973.947491445, 
O75781,33877456.786682874, 
O75791,8444942.747612229, 
O75792,5385819.987293026, 
O75794,1603321.7892175182, 
O75808,1606946.5313787272, 
O75821,110823439.02034223, 
O75822,32266402.36327878, 
O75828,10771852.646896183, 
O75832,63808299.28032951, 
O75843,6009560.455924079, 
O75844,21037550.706106726, 
O75845,2893925.124885907, 
O75874,117967456.89637607, 
O75880,20933212.588779077, 
O75881,6006452.758648973, 
O75882,5701945.375779126, 
O75884,34583745.898840785, 
O75891,11190840.817651603, 
O75896,3282366.418587366, 
O75899,5744820.047380688, 
O75909,6035557.1793463435, 
O75911,1578320.698099608, 
O75912,3679245.118526227, 
O75914,5513354.6807766715, 
O75915,68110071.60591641, 
O75923,66044114.81469165, 
O75934,27271771.032995805, 
O75935,36342420.8544273, 
O75936,6392232.113620264, 
O75937,31027684.760805722, 
O75947,72110266.27924898, 
O75955,52061997.394422755, 
O75962,67505232.33674324, 
O75964,11666143.451359272, 
O75970,17459805.38539713, 
O75976,14249200.57885784, 
O76003,37733123.3239577, 
O76011,18813540.270508163, 
O76015,10630694.283875449, 
O76021,8968546.831639733, 
O76024,16339525.100716755, 
O76027,12096646.261393378, 
O76031,3267558.1833801, 
O76039,2726113.23830666, 
O76041,18272331.53768614, 
O76054,15594008.959627602, 
O76061,4058345.7373248907, 
O76071,24496331.106868327, 
O76074,12596931.86630679, 
O76094,33592100.316354066, 
O76095,14352848.88166158, 
O77932,2161150.598173015, 
O94760,47968288.8285357, 
O94761,5226331.32686112, 
O94762,20732538.25400734, 
O94769,11244865.72684414, 
O94776,57086042.57921928, 
O94788,109218861.58549428, 
O94804,11452450.691286055, 
O94808,1185255.1777683652, 
O94819,5270476.155375707, 
O94822,15340685.608168319, 
O94823,4493338.799808984, 
O94826,34167763.250156835, 
O94829,5554293.131068485, 
O94830,7926140.540001191, 
O94832,54177329.52194838, 
O94850,135426644.84072855, 
O94851,22961815.857920665, 
O94855,49164047.066533014, 
O94856,20060563.70277638, 
O94874,113062246.43476057, 
O94875,55952235.89760616, 
O94876,27392055.12221471, 
O94880,5773473.4279596945, 
O94885,3927898.2733851173, 
O94886,431549331.39460015, 
O94887,4347676.070440562, 
O94888,11973048.546950735, 
O94898,6658828.831520565, 
O94901,32549314.138413597, 
O94903,32389047.076682806, 
O94905,46622312.82873181, 
O94906,24564835.459564827, 
O94910,2965824.3811924905, 
O94913,9764383.020289533, 
O94915,11031001.307045264, 
O94919,68341691.46243075, 
O94925,22559765.147294566, 
O94929,27522677.830671646, 
O94953,7757201.039832377, 
O94955,1100101.9318713953, 
O94956,1399434.1309633856, 
O94966,11857875.641236298, 
O94967,1525093.39387349, 
O94972,26595546.119026076, 
O94973,55657003.05974831, 
O94979,181888589.89808252, 
O94985,3835381.735725524, 
O94988,723577.5900619741, 
O94991,5525340.987940257, 
O94992,9353893.445396176, 
O95025,167790886.1133411, 
O95059,11006916.21919234, 
O95067,3085554.0406975253, 
O95070,3647344.192101963, 
O95071,52010118.358001456, 
O95084,8133810.937428565, 
O95104,4498613.434279893, 
O95139,17227752.884074997, 
O95140,11869506.009897094, 
O95154,4182161.4640151453, 
O95155,16121657.931189224, 
O95159,4789658.32255094, 
O95163,18945067.939376928, 
O95167,2391813.731431559, 
O95168,49732160.296389826, 
O95169,9338699.218211763, 
O95171,2352409.349913157, 
O95178,1897969.2162673995, 
O95182,11186884.748759348, 
O95197,25617229.131629333, 
O95198,4453560.3252472, 
O95202,22789352.265847012, 
O95210,22681317.427373026, 
O95218,21123530.37586321, 
O95219,44862504.917608134, 
O95229,4164958.8982753553, 
O95232,34118547.18299055, 
O95235,22038613.167751886, 
O95236,3900147.7950111665, 
O95239,11343044.006363997, 
O95243,1050175.3715021966, 
O95248,2089071353.7314203, 
O95249,29646448.369417645, 
O95251,10626842.334107704, 
O95255,7738067.628557637, 
O95260,14111832.940892654, 
O95278,44230453.376467355, 
O95292,35050641.75567568, 
O95294,7885767.445587352, 
O95295,9621443.852575943, 
O95297,4487488.282091852, 
O95298,18372344.3089106, 
O95299,35984937.94187036, 
O95302,68895135.32028943, 
O95319,21457751.785915747, 
O95336,81669649.37128563, 
O95340,7753080.340905434, 
O95342,4525384.767803024, 
O95347,16464790.86024341, 
O95352,31186290.171701778, 
O95359,10634426.674602445, 
O95361,10248808.311830558, 
O95363,980611.3737060977, 
O95365,5978961.055668169, 
O95372,18408190.623987585, 
O95373,51795151.35507717, 
O95379,3536702.4691552734, 
O95394,46066543.63555717, 
O95396,13030259.548128814, 
O95400,18519891.787001047, 
O95425,97096816.78699954, 
O95428,9140581.882910581, 
O95433,87103356.82993302, 
O95445,21833528.800516266, 
O95450,1357573.505677679, 
O95453,8989797.869918033, 
O95456,19745148.717653543, 
O95460,15936502.689670444, 
O95466,15332756.773719523, 
O95470,3179481.640155891, 
O95477,5890013.612352962, 
O95478,7104718.716444103, 
O95479,29466719.669628777, 
O95486,19902096.87809035, 
O95487,25942008.845484637, 
O95490,13182195.191929363, 
O95497,20015350.984915648, 
O95544,1590145.2104579217, 
O95571,39158814.14357341, 
O95573,15806418.106145412, 
O95602,19873088.896477047, 
O95613,24523316.456299614, 
O95619,15542749.03134744, 
O95622,1092925.1668800318, 
O95630,13478888.840179998, 
O95644,2046401.9494021873, 
O95670,18602771.58761333, 
O95671,23461100.450549472, 
O95672,1611959.0311402439, 
O95674,414081.00835914613, 
O95678,5899452.981141078, 
O95684,2518420.222788754, 
O95696,3271263.2018978195, 
O95707,5988695.841219523, 
O95714,16552486.43540959, 
O95716,5961791.824656226, 
O95721,31659333.022791672, 
O95741,1176252.5116613626, 
O95747,58745657.52946835, 
O95749,3626311.870487812, 
O95757,37155483.6137843, 
O95758,4970904.921366151, 
O95759,2982954.0189288165, 
O95777,34973076.797475345, 
O95782,128739368.89350131, 
