Protein,Protein_quant,ProteinName
A6NI86,1256451.1139195163, 
A6NIH7,7056404.331360774, 
A6NJ78,796335.1603552554, 
A6NK89,718361.1493356619, 
A6NKD2,606990.7355884853, 
A6NKD9,1895865.674890141, 
A6NKF1,1539241.5922486964, 
A6NKG5,190144.7573760972, 
A6NKN8,224013.0632334538, 
A6NKT7,219657.56872036587, 
A6NL88,1410210.990847984, 
A6NLP5,548530.9678378501, 
A6NMB1,31046555.72393782, 
A6NMZ7,8944865.134559218, 
A6NNA2,1475929.8166151652, 
A6QL63,2209010.6536410446, 
A6ZKI3,2718625.8449387792, 
A7E2V4,2792836.226648866, 
A7E2Y1,5297218.110709644, 
A7KAX9,2875073.9370533964, 
A7MBM2,478826.70474465896, 
A7MCY6,1016154.8202986906, 
A8CG34,4552365.38543706, 
A8K2U0,54388315.078512855, 
A8K7I4,1205534.43298583, 
A8K855,197966.57598562646, 
A8MU46,572121.9741271597, 
A8MVW0,3038913.9617867237, 
A8MVX0,2902371.9274561047, 
A8MXV4,12373685.236796329, 
A8MZF0,1285983.2771025766, 
A8TX70,668045.2412217759, 
B0FP48,1143900.2245675582, 
B0I1T2,19256937.27206844, 
B1AK53,333553.1309189488, 
B2RBV5,351815.8230840924, 
B2RTY4,6207755.609108023, 
B2RUZ4,754786.9730115008, 
B4DXR9,2060597.8202755118, 
B7ZAP0,968806.681375753, 
B7ZAQ6,2860465.161601825, 
B9A064,12097425.753244314, 
C4AMC7,10904283.022438407, 
C9J069,3857652.4098793915, 
C9JJH3,920414134.3669261, 
C9JLW8,11846874.780691568, 
C9JRZ8,507262.49552526424, 
C9JTQ0,2748016.1763013625, 
DECOY_P02689,9745882.92339831,
DECOY_Q86UB9,3316573.5807211422,
DECOY_Q9Y3T6,689675.0415547789,
E9PAV3,42608724.12800552, 
E9PRG8,9606849.206368087, 
L0R6Q1,3918305.4843257284, 
L0R819,2331451.2755866596, 
L0R8F8,2344657.0090192147, 
O00115,19738915.95387987, 
O00116,11004688.864554528, 
O00139,12116341.581985652, 
O00142,7013290.601777585, 
O00148,24709311.116341326, 
O00151,136387396.34962094, 
O00154,27120119.78407377, 
O00159,71656912.24437526, 
O00160,16542147.214373872, 
O00161,30130908.18656778, 
O00165,1542532.000939207, 
O00167,364410.0368640036, 
O00168,237757.6216252126, 
O00170,21556525.42201586, 
O00178,8373570.416718539, 
O00180,289876.9985470256, 
O00182,43550521.88634775, 
O00186,8970130.61677463, 
O00189,4122397.870179487, 
O00192,2027592.941451977, 
O00193,3225177.586201469, 
O00194,5884502.81081195, 
O00203,29494734.604273163, 
O00204,5342708.387260747, 
O00213,1400635.5971094526, 
O00214,5466073.395386297, 
O00217,9775607.562916977, 
O00221,529742.250944711, 
O00231,52463368.48745198, 
O00232,24850814.95791129, 
O00233,26326466.886223298, 
O00244,7947952.645704601, 
O00255,6610567.32735417, 
O00264,105873107.99013704, 
O00267,13906068.451662568, 
O00268,3017427.344413076, 
O00273,9781355.592774436, 
O00291,9035168.291693771, 
O00292,515182.2502432744, 
O00299,195394914.47148877, 
O00303,24699502.180951092, 
O00308,3014457.5655833534, 
O00327,616850.0386815808, 
O00329,842560.696939205, 
O00330,10671803.62779156, 
O00338,623129.3139011707, 
O00339,19045615.043202974, 
O00391,5154725.148355871, 
O00399,3593630.24018468, 
O00400,757042.1630552361, 
O00401,13073917.947580898, 
O00410,18445057.49366937, 
O00411,2640649.9020183184, 
O00418,12146435.067294538, 
O00422,15757945.65362186, 
O00423,6861140.211219514, 
O00425,3270103.380657026, 
O00429,33104742.48097995, 
O00442,14197386.881380202, 
O00443,7723073.6894341055, 
O00458,3100578.517255073, 
O00459,3100544.420367184, 
O00461,7553973.4266650565, 
O00462,3543412.165681117, 
O00463,963171.5942040931, 
O00468,13078219.530040644, 
O00469,2233220.3938946673, 
O00470,9214333.179859485, 
O00471,9678580.45713638, 
O00478,2591721.5169771975, 
O00479,33948342.880074024, 
O00483,7171943.034359974, 
O00487,38451991.6789666, 
O00488,1734420.543666887, 
O00499,10021156.72220027, 
O00505,10538115.032486985, 
O00506,528430.4012940795, 
O00515,33630050.03116857, 
O00519,1018316.3852606821, 
O00522,5068352.179748648, 
O00533,301624.8210381614, 
O00534,18005263.126432966, 
O00541,19829698.63346805, 
O00559,936416.4434557279, 
O00562,3858629.6327363406, 
O00566,4141614.118969459, 
O00567,31313640.643425472, 
O00571,110165312.82946311, 
O00584,6001340.792470671, 
O00592,1719196.576354579, 
O00602,246502.63916589183, 
O00625,16787961.12766061, 
O00629,15311640.538216872, 
O00635,3281375.754181905, 
O00712,572065.8431454999, 
O00743,8372921.482241489, 
O00746,648946.3627221581, 
O00748,8207605.795618735, 
O00750,2707842.6478562476, 
O00754,19191803.868234783, 
O00762,3385762.7922171513, 
O00763,2727124.999148183, 
O00764,40644125.65499416, 
O14497,126695092.68861897, 
O14498,23491651.89474921, 
O14513,3004847.7253484223, 
O14519,245672.76423733402, 
O14523,110984.99707814406, 
O14524,2466133.4837259096, 
O14525,383263.73902788776, 
O14526,3615550.8302681884, 
O14530,1675895.3453681536, 
O14531,43287752.624271974, 
O14544,355673.0909229474, 
O14545,5879163.0827282425, 
O14548,3385451.564645713, 
O14558,36843146.04248451, 
O14561,12056904.807294691, 
O14562,5500061.441828003, 
O14576,2135207.2056497727, 
O14578,4148530.4447787884, 
O14579,37137911.330727965, 
O14593,381016.1571717051, 
O14594,1531182.1060991827, 
O14613,1832246.8703324897, 
O14617,17816992.867392898, 
O14618,15116979.34936997, 
O14639,12126063.94324713, 
O14640,389459.68797515356, 
O14641,5103417.220101093, 
O14646,8209637.990315457, 
O14647,3012426.1159474095, 
O14653,4448483.202529773, 
O14656,4239793.031494051, 
O14657,5704115.868225273, 
O14662,1128435.9194213732, 
O14672,7260110.275471092, 
O14678,403653.4466845088, 
O14681,619034.1889808148, 
O14682,352119.1126989858, 
O14683,3270852.488146681, 
O14684,1660487.3126910029, 
O14686,667559.5048421221, 
O14727,8303956.124585671, 
O14730,1476107.1595788684, 
O14732,9676393.104028001, 
O14733,3781722.2481560335, 
O14734,571837.9249997677, 
O14735,8787154.221885499, 
O14737,31845520.351740025, 
O14744,13342584.88669027, 
O14745,52066577.759331726, 
O14756,283189.4319989336, 
O14757,2055477.2682373787, 
O14764,1533609.4803226362, 
O14772,2891100.4125134884, 
O14773,51301411.274199404, 
O14775,83731.25391479627, 
O14776,19207054.26426616, 
O14777,2226515.3004223537, 
O14782,894235.1989212914, 
O14786,10138001.986937292, 
O14787,2232046.907508003, 
O14791,3717821.4388873065, 
O14795,2174155.4460454974, 
O14802,5329959.945904884, 
O14807,157739.67022650788, 
O14810,426572.2702639878, 
O14815,1112861.3551507087, 
O14818,102317503.65230271, 
O14827,420483.0465524944, 
O14828,10671485.962717954, 
O14829,1023420.9400469456, 
O14832,648831.4620974751, 
O14841,7298334.476821972, 
O14867,1012302.7101961928, 
O14874,8944485.254197596, 
O14879,5678633.31497898, 
O14896,8648867.370375039, 
O14907,11853357.918856379, 
O14908,18947463.2169652, 
O14910,13604295.3063013, 
O14920,12109789.580288887, 
O14924,2048416.779244673, 
O14929,22137325.88876181, 
O14933,9335472.534122907, 
O14936,11894750.312773418, 
O14939,2557992.144243636, 
O14949,22413823.651617493, 
O14950,215613787.24086905, 
O14964,20595046.358360894, 
O14965,374848.0935541144, 
O14966,3278594.0342502324, 
O14972,2648365.2791468655, 
O14974,31156664.21994178, 
O14975,217555.6799115605, 
O14976,11363906.015084079, 
O14979,89106030.69884291, 
O14980,71144488.82294895, 
O14981,4388114.209400936, 
O14983,668927.4714396794, 
O14994,3313643.5279565766, 
O15013,14919484.89621555, 
O15018,783615.5181509476, 
O15020,22297254.472737115, 
O15021,2250565.0218738406, 
O15027,13931760.309561275, 
O15031,21845413.118109282, 
O15037,892295.6611702128, 
O15040,3513465.36885549, 
O15041,141748.47752346104, 
O15042,21262975.065540366, 
O15047,2381103.975488147, 
O15049,800923.1544451021, 
O15056,4149205.200565712, 
O15061,13971150.388787897, 
O15066,2186342.740111034, 
O15067,19887752.447382405, 
O15068,887128.808700922, 
O15069,831948.3178488693, 
O15075,7870204.155640425, 
O15078,2638684.238226601, 
O15084,1118289.3963324653, 
O15085,3594782.210539477, 
O15091,3486151.1461707084, 
O15111,4717073.336058238, 
O15116,13677242.303244643, 
O15117,5818422.382102209, 
O15118,4505192.230135638, 
O15119,155460.69110583854, 
O15120,1589786.024618387, 
O15121,2296470.0402201014, 
O15126,6174911.356062403, 
O15127,14296573.998544747, 
O15143,82086406.44261733, 
O15144,95347701.72471993, 
O15145,176263034.61401907, 
O15155,2985341.2495796243, 
O15160,21640853.931794353, 
O15162,3981174.786020209, 
O15164,1736523.3760688803, 
O15173,41224747.0718901, 
O15195,4788379.2143007275, 
O15204,940261.9670236984, 
O15211,1529997.6653766483, 
O15212,19769887.398573022, 
O15213,7678342.820259549, 
O15217,2056023.8366300927, 
O15226,5137522.57718594, 
O15228,4762942.710982925, 
O15229,842852.3316731919, 
O15230,164234935.6378268, 
O15231,50828905.80869285, 
O15234,4267920.235220948, 
O15235,1716741.9937024585, 
O15239,5876156.028761661, 
O15240,214215.67835085068, 
O15247,3522969.9864974255, 
O15254,2431592.34838275, 
O15258,2639290.9402531865, 
O15260,8860309.278680375, 
O15264,12584398.98817169, 
O15269,5785333.010115113, 
O15270,3831020.667239887, 
O15294,10326740.173918316, 
O15296,1091114.9257014128, 
O15305,28271324.7787587, 
O15318,3429765.2986054556, 
O15321,3978479.735945507, 
O15327,3190554.698824931, 
O15344,5064278.9245033655, 
O15347,40280313.45913459, 
O15355,36472811.28375123, 
O15357,5992523.363798583, 
O15360,43185.918554011594, 
O15371,35999476.48258046, 
O15372,23328703.983266607, 
O15379,4512901.854629032, 
O15381,657294.002521483, 
O15382,12993506.831930742, 
O15394,614296.4251807714, 
O15397,6040655.0514231995, 
O15400,21992814.19848171, 
O15417,521410.3512374619, 
O15427,2372874.390079822, 
O15438,1357703.595669064, 
O15439,6092791.606390769, 
O15440,977020.4028029673, 
O15446,3091424.6440498503, 
O15455,2380428.117871009, 
O15460,9204905.311344044, 
O15479,126159.24021788604, 
O15484,3073896.214381519, 
O15498,116167698.21717307, 
O15511,39218077.67433176, 
O15514,3051930.3839664687, 
O15516,16347704.664947607, 
O15530,2128432.958407515, 
O15533,42542718.40989184, 
O15541,6240917.13431173, 
O15550,2293567.986923135, 
O15551,609349.8561571843, 
O15553,2872184.077056182, 
O43143,63852575.29104125, 
O43148,9586734.88686217, 
O43149,9355853.916535683, 
O43150,4796930.915826922, 
O43157,5970829.906191189, 
O43159,4208466.116019489, 
O43166,1350153.2131260145, 
O43169,12753396.985366633, 
O43172,14610841.679407295, 
O43175,129853388.38953233, 
O43181,13018606.143973133, 
O43182,358626.1888226743, 
O43189,1959599.5215367447, 
O43236,3344332.071037321, 
O43237,27028686.858591154, 
O43240,1751753.1785092915, 
O43242,52710671.61298415, 
O43251,13466567.658105297, 
O43252,12807726.976970356, 
O43264,3048388.9287030315, 
O43272,1655638.7478963996, 
O43278,11695578.043578403, 
O43281,3697892.5225594314, 
O43283,1778227.1922909704, 
O43290,19299081.16205294, 
O43291,8680053.490270417, 
O43292,11035585.467459328, 
O43293,9663530.428497892, 
O43294,22491715.235976864, 
O43295,3010783.438176846, 
O43299,1450277.534346895, 
O43300,1350309.855610752, 
O43301,37581617.21674882, 
O43303,2152542.4477087925, 
O43306,2227319.571713192, 
O43310,732036.8472045648, 
O43312,63677.19704332786, 
O43314,3596025.0622080434, 
O43318,3643352.5002520843, 
O43324,15631976.199330533, 
O43325,3304352.4102000594, 
O43347,1944402.4963460488, 
O43353,18839609.943883028, 
O43374,2073501.1872578552, 
O43390,245590418.0731544, 
O43395,16835045.697497975, 
O43396,59902862.6962599, 
O43399,43017716.31224668, 
O43402,5745159.168737046, 
O43405,6851454.814628148, 
O43414,7592306.556549101, 
O43424,292711.03295402555, 
O43426,2597331.5298564513, 
O43427,5451721.4054951295, 
O43432,13815072.79240129, 
O43439,598048.1794246964, 
O43447,19261473.063863162, 
O43451,1360996.0330848515, 
O43463,676291.8996644192, 
O43464,15110915.677817043, 
O43488,99098941.29339229, 
O43490,166300.65052781976, 
O43491,33895956.35782341, 
O43493,2845283.6209101817, 
O43497,2181828.100977601, 
O43504,6740059.53003033, 
O43505,512826.33214924415, 
O43516,18374705.141477242, 
O43520,2832234.8811370404, 
O43521,1225089.6489379848, 
O43524,2290065.770655152, 
O43548,253116.89826776704, 
O43566,1643676.8181797853, 
O43570,2950805.710267221, 
O43572,2505253.478411101, 
O43581,6296933.066862658, 
O43583,12698980.947795205, 
O43586,1302913.6315680079, 
O43592,15384863.332399862, 
O43598,36610554.47309936, 
O43615,7897295.057511427, 
O43617,22434636.294992004, 
O43633,33122851.444990337, 
O43639,6491631.464876516, 
O43660,12588663.656066395, 
O43663,593930.0482576923, 
O43665,16508788.339994648, 
O43670,13989029.917339498, 
O43674,10776068.140284402, 
O43676,5317948.0264481995, 
O43677,1819944.582690902, 
O43678,15421126.339225763, 
O43681,24201105.765156325, 
O43683,362338.69815474295, 
O43684,68727600.64939651, 
O43692,1634187.7712329945, 
O43704,4174951.401453689, 
O43707,967065792.6297565, 
O43708,2581707.7085988587, 
O43709,14165495.447239581, 
O43715,541432.4524579194, 
O43716,4643347.397706867, 
O43719,9655569.987161815, 
O43734,441620.17248360155, 
O43739,3840942.0997687406, 
O43747,17092804.381578512, 
O43752,3371937.9362892434, 
O43759,993936.8453919563, 
O43760,1287348.0649460736, 
O43765,22409508.32705779, 
O43768,27013377.139438514, 
O43772,1725375.2021280313, 
O43776,41411674.89716976, 
O43790,13168070.382330734, 
O43795,25147404.79371248, 
O43805,859373.3317839435, 
O43808,109560.90943590413, 
O43809,31244264.71432908, 
O43813,22661533.721898492, 
O43815,10434448.080312202, 
O43818,8336971.999087946, 
O43819,5993463.764137538, 
O43822,933908.1813368802, 
O43823,7635244.572689121, 
O43824,2172355.188256554, 
O43826,562370.2199085584, 
O43837,26820137.769527454, 
O43847,7100928.473157801, 
O43852,86736644.00015813, 
O43854,380230.5530885576, 
O43865,39770777.380845815, 
O43866,2461682.5107973497, 
O43896,3777565.534325842, 
O43909,565103.0530716728, 
O43913,876135.5172377599, 
O43920,3725156.645195277, 
O43924,6260962.1169287935, 
O43929,3935407.6312990566, 
O43933,184536476.42668718, 
O60216,17742068.10341773, 
O60218,52373601.94221328, 
O60220,3501602.8175684, 
O60229,2041826.1776288988, 
O60231,16426452.608183675, 
O60232,4403295.993762239, 
O60234,37284052.751481615, 
O60235,10216395.135674164, 
O60237,7930727.421217098, 
O60238,1083297.3878742827, 
O60240,6477273.610086204, 
O60241,30739969.67740859, 
O60242,637916.3265001283, 
O60244,4878552.247698103, 
O60245,2108394.6168981832, 
O60248,1031103.9251759552, 
O60256,35813523.403557666, 
O60260,1099625.646997955, 
O60262,916153.2872139722, 
O60264,42763983.25435239, 
O60268,1959439.7456219534, 
O60269,312733.03031981335, 
O60271,20650103.308993205, 
O60281,899110.0678159613, 
O60282,5072922.713382405, 
O60285,227337.50944873405, 
O60287,3611527.6089677415, 
O60292,2331441.7461110195, 
O60293,1001327.871575893, 
O60296,134402703.0740018, 
O60299,429976.29280859954, 
O60306,11801550.718577102, 
O60307,829262.5337752973, 
O60313,26951312.78482963, 
O60315,328550.85096709954, 
O60318,2098076.8660947317, 
O60331,2598174.8366288864, 
O60333,7547827.420655101, 
O60336,1103698.2295462606, 
O60341,9875589.972601296, 
O60343,5655787.695535809, 
O60346,226642.54991782282, 
O60347,330275.67957434675, 
O60353,1623826.6182141334, 
O60427,453548.81968127174, 
O60437,133164676.02987891, 
O60443,7165763.2765995, 
O60447,4055661.594948165, 
O60449,2663016.8315500454, 
O60462,4533767.923868451, 
O60476,1798265.1468473147, 
O60477,523569.6191501799, 
O60486,2836320.2639331073, 
O60487,532834.0002602396, 
O60488,9733736.66714696, 
O60493,62318669.81887776, 
O60496,5620920.940308616, 
O60499,3203658.218557089, 
O60502,6086103.618896188, 
O60503,967920.772831585, 
O60504,22340164.331025876, 
O60506,121062859.18803895, 
O60507,368823.4811883506, 
O60508,9425939.399947502, 
O60513,482242.5876982799, 
O60518,2682101.63753214, 
O60524,8760203.294052297, 
O60547,14136250.70068853, 
O60551,1822318.30505754, 
O60563,3126890.913530591, 
O60565,1103309.7217038462, 
O60566,999409.0072207297, 
O60568,19238629.423023697, 
O60573,9457684.931798797, 
O60583,895086.9062157744, 
O60602,1043720.1107511799, 
O60610,25413043.15248248, 
O60613,2678964.7724848273, 
O60645,41266956.76617859, 
O60656,553729.6724331524, 
O60658,1055429.1325335398, 
O60662,2384708.0884885, 
O60664,63023182.574605145, 
O60674,675142.1620302028, 
O60675,1417888.2198252096, 
O60678,16277602.365809286, 
O60684,8653344.191093342, 
O60687,1870366.4944533878, 
O60701,78347282.30244672, 
O60704,958721.7587972325, 
O60711,9717295.199371397, 
O60716,95717863.89908782, 
O60725,1187178.9890458349, 
O60749,37905247.94726748, 
O60760,1676293.0979546516, 
O60762,13082747.707534814, 
O60763,47738819.75165161, 
O60765,10212207.339570228, 
O60783,7110243.487745264, 
O60784,17575208.454502743, 
O60825,5624145.411561211, 
O60826,9749253.538820716, 
O60828,8573448.874271223, 
O60831,17401523.58592459, 
O60832,51705028.403459266, 
O60841,16093676.875424905, 
O60844,541752.7736061618, 
O60858,291693.71363069076, 
O60861,6017310.720302228, 
O60869,43592527.14000484, 
O60870,2171977.475697356, 
O60879,2429320.286524538, 
O60884,30099257.18972277, 
O60885,10185930.790270653, 
O60888,7309940.357861758, 
O60890,2898228.376034393, 
O60902,3607196.963816219, 
O60925,20238696.740534667, 
O60930,1499978.9770832544, 
O60934,10140943.135885824, 
O60936,4432251.117726706, 
O60938,12858509.518216643, 
O60941,2446564.8181852945, 
O60942,2628904.900623216, 
O75027,2039226.6457170323, 
O75037,7893974.883371107, 
O75038,230947.88714893148, 
O75044,2897095.351332086, 
O75051,6066728.926672344, 
O75052,11294806.190066984, 
O75054,9941265.620933067, 
O75061,1314293.025480228, 
O75064,1874699.0493441543, 
O75069,318570.9843759209, 
O75072,3077812.258350036, 
O75077,1235356.8820108161, 
O75078,514976.758377391, 
O75081,1439729.2897437299, 
O75083,183790315.07744858, 
O75084,573623.3653253436, 
O75096,1167976.80217337, 
O75110,1571264.2813422955, 
O75112,6036593.998561433, 
O75113,3599573.357010673, 
O75116,20105483.905026145, 
O75122,14026177.51648147, 
O75127,16861929.168548614, 
O75129,874542.873020799, 
O75131,60297591.31012179, 
O75144,918154.8961830679, 
O75145,27633432.821439948, 
O75146,75956028.91295226, 
O75147,8596095.019714173, 
O75150,6526116.860489174, 
O75151,7831848.122922841, 
O75152,11804746.662154134, 
O75153,28691543.787906453, 
O75154,1035453.6240564311, 
O75161,783379.421058699, 
O75164,1786629.1735096362, 
O75165,9422599.299499672, 
O75167,1142718.5623147127, 
O75170,3701470.0575261125, 
O75175,52333764.75787862, 
O75179,2744528.3755259523, 
O75182,1167075.4639775788, 
O75185,1677062.4218943408, 
O75190,8908982.292386344, 
O75191,1209488.1656389437, 
O75208,6298540.248796159, 
O75223,15404040.731602792, 
O75251,14526995.311708268, 
O75298,400080.78694930277, 
O75306,18538292.39413976, 
O75309,732163.7073491844, 
O75312,7890442.087098357, 
O75319,2373962.3730758773, 
O75323,26658256.293117017, 
O75324,826343.3306623949, 
O75330,7750338.5284958575, 
O75334,1609653.6382348533, 
O75335,481658.55438316625, 
O75339,4791422.052931563, 
O75340,55528333.576945156, 
O75347,35711088.919109985, 
O75348,10291139.986636475, 
O75351,53354536.66122474, 
O75352,341654.59614109114, 
O75354,469359.01701033104, 
O75356,1911106.5907354117, 
O75362,1421027.7714656536, 
O75365,699291.644833184, 
O75366,34676179.274325706, 
O75367,55261451.16923717, 
O75368,53234775.62017705, 
O75369,103715136.02515952, 
O75376,13642106.882799705, 
O75379,400443.31993932615, 
O75380,7164410.7155342745, 
O75381,3136848.747647971, 
O75382,3923827.2686739685, 
O75385,3761854.2955923695, 
O75386,1160689.7935776522, 
O75387,124743.94503695892, 
O75390,119959088.5705054, 
O75391,5865928.504474881, 
O75396,46788321.26727144, 
O75400,20559906.199541602, 
O75410,9867550.836393178, 
O75419,2052686.9629534846, 
O75420,1182524.5251566838, 
O75427,2372712.159179085, 
O75431,4279687.134948168, 
O75436,43649998.083152086, 
O75438,10483830.87806717, 
O75439,15015801.263999645, 
O75446,21149556.339856826, 
O75448,2178292.7516902573, 
O75449,4417269.995838627, 
O75452,1392478.7971144412, 
O75467,35154503.67844435, 
O75473,185536.6283680304, 
O75475,26522755.608772714, 
O75477,8803545.601801109, 
O75478,143617.92971465754, 
O75487,1557546.462633963, 
O75489,22403218.424480323, 
O75494,26483201.45763158, 
O75503,7834864.052103693, 
O75506,21337228.451484215, 
O75509,4250852.766209474, 
O75521,11480691.001808524, 
O75525,6219131.732665941, 
O75528,19483338.848656837, 
O75529,343624.6142645835, 
O75530,4725888.368122745, 
O75531,40157375.58136153, 
O75533,56085254.750835836, 
O75534,28991789.318928413, 
O75554,829257.6101684743, 
O75556,412096.206158922, 
O75558,7677906.974167685, 
O75563,2825865.497886954, 
O75569,13175479.37076907, 
O75570,2561140.892630494, 
O75581,1129923.2328530631, 
O75582,2504546.296669904, 
O75586,1060279.5578338238, 
O75592,6546499.845122609, 
O75607,6722072.038264624, 
O75608,26914731.141788673, 
O75610,4301581.597837618, 
O75616,1672640.835425109, 
O75628,631127.2962076187, 
O75629,5519736.0974650765, 
O75631,522467.1375118758, 
O75635,2572532.248805941, 
O75636,907996.1761360854, 
O75643,50352270.02708049, 
O75663,13081938.630790893, 
O75674,1509607.591171776, 
O75676,8506962.169164767, 
O75683,8636983.465345647, 
O75688,8241840.070866792, 
O75689,2336859.3027706672, 
O75691,7611552.507880208, 
O75694,14060839.415593507, 
O75695,4263547.694902362, 
O75715,15198607.540799504, 
O75717,15343375.241240462, 
O75718,22229942.276957564, 
O75746,15038789.50977514, 
O75747,1435336.1848247503, 
O75781,12147839.596714117, 
O75787,1894708.126186263, 
O75791,7661995.835058433, 
O75792,3966144.7015580675, 
O75794,1438396.210052706, 
O75808,3309975.463442241, 
O75821,35960175.14271331, 
O75822,24107458.974754218, 
O75828,20983005.09061344, 
O75832,9978899.465829417, 
O75843,2367919.431352554, 
O75844,5610635.821136104, 
O75874,74373527.82699831, 
O75880,14640833.755470976, 
O75881,4945970.55382065, 
O75882,2777139.5900404495, 
O75884,12654335.890233804, 
O75886,9121835.547014285, 
O75888,359421.7912610861, 
O75891,6832728.520101294, 
O75896,2819694.6396993613, 
O75899,2989710.232741181, 
O75900,638755.2074394511, 
O75907,829392.5054379108, 
O75909,3344731.336763035, 
O75911,401931.0962901931, 
O75912,3977580.758713443, 
O75915,36480488.06850475, 
O75923,4161932.8686741143, 
O75925,617979.6090527615, 
O75934,12380739.001157816, 
O75935,17017859.188875183, 
O75936,2847526.045846611, 
O75937,34196125.00952319, 
O75940,5774169.477407769, 
O75947,50557260.30441489, 
O75954,657799.5606994439, 
O75955,25302969.083291292, 
O75962,5280558.3966734605, 
O75964,4725273.178584678, 
O75969,26838880.454484303, 
O75970,12568203.159703596, 
O75971,1887589.5966623132, 
O75976,5634681.431097638, 
O75995,8074889.681144387, 
O76003,30141384.75760091, 
O76011,8801333.379810486, 
O76015,236475436.75694662, 
O76021,31444198.274255455, 
O76024,5535294.573120966, 
O76027,1384424.9193997057, 
O76031,5329049.381357941, 
O76038,629146.7539838643, 
O76039,2883778.140135706, 
O76041,6534399.406778349, 
O76054,1307736.4695899335, 
O76061,1747582.63142206, 
O76062,1263413.2236521707, 
O76070,18917177.561918337, 
O76071,6665273.471320335, 
O76074,2179087.673940902, 
O76076,620562.9497521332, 
O76094,17545877.49357092, 
O76095,6756833.359335351, 
O77932,255418.2720477837, 
O94759,1752971.8634874397, 
O94760,12149920.949126542, 
O94762,3527885.08169409, 
O94763,768391.0540264513, 
O94766,4111568.668153096, 
O94776,31499505.82085481, 
O94782,12488364.465347165, 
O94788,8911496.945519231, 
O94804,9092152.327175736, 
O94808,1505313.0645624832, 
O94811,957075.5483318614, 
O94819,233126.13644599257, 
O94822,2987398.514417717, 
O94823,160551802.5722034, 
O94826,18257872.17182865, 
O94827,195147.45534340673, 
O94829,466509.492543216, 
O94830,12960833.438138302, 
O94832,29534403.346837763, 
O94842,2456414.1147981836, 
O94850,45517659.59719024, 
O94851,3488254.9141495577, 
O94855,22634982.713552553, 
O94856,2776567.4137723157, 
O94868,2462248.801837845, 
O94874,46990401.86492759, 
O94875,21501877.03684936, 
O94876,2084525.0110467225, 
O94880,5459072.200851574, 
O94885,591704.0784816131, 
