Protein,Protein_quant,ProteinName
E9PRG8,10192944.105454462, 
H7BZ55,4819118.75434413, 
L0R6Q1,8331338.971994857, 
L0R819,3888593.9209417873, 
L0R8F8,1924321.5136269114, 
O00115,25233820.630726587, 
O00116,7846173.806503984, 
O00124,3742598.9457209725, 
O00139,85909059.3088241, 
O00142,35375923.43395542, 
O00148,3042602.784260767, 
O00151,105703952.37125733, 
O00154,20408920.685540013, 
O00159,185898901.2446539, 
O00160,21620620.533685766, 
O00161,49599817.16884041, 
O00165,8873729.685434144, 
O00168,4067522.763616863, 
O00170,26255824.87127249, 
O00178,16961980.781184494, 
O00180,4776851.796517284, 
O00182,5375950.882007302, 
O00186,18814251.282254327, 
O00189,1219351.7797253332, 
O00192,13030750.289895568, 
O00193,9121761.571642963, 
O00194,7302513.30346678, 
O00203,78664105.11114281, 
O00204,18237872.552384157, 
O00213,7182528.482540669, 
O00214,4908508.575370172, 
O00217,29179892.50016198, 
O00231,87864336.34937021, 
O00232,42287550.91811924, 
O00233,101442288.31288433, 
O00244,2302122.278656175, 
O00264,179385424.0754332, 
O00267,19812140.963409435, 
O00268,1083813.370878275, 
O00273,30493919.664225843, 
O00291,17131323.322652284, 
O00299,171035373.19033834, 
O00303,141396634.77203608, 
O00305,2604335.2061207066, 
O00308,10878715.75464852, 
O00327,1708733.1421003868, 
O00329,4065198.555938001, 
O00330,23778520.647662915, 
O00338,2806075.289335039, 
O00339,29939346.93588749, 
O00391,38251242.29660636, 
O00399,4999747.836861472, 
O00400,2557223.941322017, 
O00401,15990462.48126819, 
O00410,75500595.02197564, 
O00411,3795441.48326294, 
O00418,12665586.436328158, 
O00422,2223375.562137051, 
O00423,11910922.834892891, 
O00429,42446273.790128425, 
O00442,28924619.73498304, 
O00443,6988617.081578245, 
O00458,3745488.7292392896, 
O00459,10738666.237123676, 
O00461,16928613.904184237, 
O00462,8516934.571523694, 
O00468,134834531.68241084, 
O00469,9686764.997454721, 
O00470,12439388.634528792, 
O00471,15781893.636498224, 
O00478,1415807.526398069, 
O00479,1607470.1195334732, 
O00483,65651228.40933863, 
O00487,90903304.50984833, 
O00499,14190152.6428222, 
O00505,5746199.796617834, 
O00507,58772161.66504387, 
O00515,36061698.86607413, 
O00519,8268509.542619181, 
O00522,5762684.160026527, 
O00533,9699670.964508753, 
O00534,46718602.30896639, 
O00541,9359802.16221723, 
O00559,3415169.622262692, 
O00560,3150598.2217597985, 
O00562,2652403.295523877, 
O00566,4229420.566911424, 
O00567,91472755.3372755, 
O00571,183396402.6568426, 
O00584,16577853.162393749, 
O00592,3269510.408862463, 
O00602,3163408.7087983005, 
O00625,16752955.96622703, 
O00628,2445255.0894013373, 
O00629,23398636.89031749, 
O00635,1320459.5649471139, 
O00712,15156146.226713916, 
O00743,7969766.965011967, 
O00746,2015928.5725756355, 
O00748,5674780.475598, 
O00750,9167543.626620933, 
O00754,55749353.80096076, 
O00757,15340446.52243185, 
O00762,1628866.2499368496, 
O00763,22496390.97747364, 
O00764,108876751.69448125, 
O14497,46077453.98051622, 
O14498,33265744.325975135, 
O14514,2217892.423996378, 
O14526,6394560.989608243, 
O14530,3301098.3543727295, 
O14531,68420402.06613201, 
O14544,1639144.8431439677, 
O14548,12580887.440647092, 
O14558,264796492.34080294, 
O14561,21626930.64865269, 
O14562,14789675.527747199, 
O14576,3899858.6222879263, 
O14578,1049569.7158785237, 
O14579,123809242.7193762, 
O14593,3037186.1780270063, 
O14594,4017137.2785549574, 
O14613,4990559.791057284, 
O14617,47740429.40803639, 
O14618,32975550.748362225, 
O14638,8357801.532261125, 
O14639,16837578.740085304, 
O14641,5529204.886664249, 
O14646,4623671.466143671, 
O14647,13119603.965553703, 
O14653,22107687.504365534, 
O14656,6538591.852693783, 
O14657,8990799.122418564, 
O14662,6017784.673187511, 
O14672,28385201.386035245, 
O14681,6043239.242784469, 
O14682,1204213.2636407467, 
O14683,4754669.74135085, 
O14686,63688418.30530609, 
O14727,12167480.05928757, 
O14730,2095570.6862587978, 
O14732,240883556.1460516, 
O14734,1762938.0099025888, 
O14735,42827010.73072362, 
O14737,81089589.4640088, 
O14744,45152216.84717051, 
O14745,78188745.16271149, 
O14756,10353967.223783141, 
O14757,2524176.5643383376, 
O14764,3829861.868014696, 
O14772,8549227.171518875, 
O14773,149851922.7411017, 
O14775,2539361.7420915253, 
O14776,36821161.355089486, 
O14777,2538508.540847297, 
O14782,2348245.787312497, 
O14786,14734063.60690483, 
O14787,20367922.265087076, 
O14791,795356.6830739408, 
O14795,2324446.441932988, 
O14802,6446372.194660772, 
O14807,4782740.583177334, 
O14810,1540065.5710986939, 
O14818,205240027.9527446, 
O14827,3156733.510860284, 
O14828,46199264.70311248, 
O14829,1796423.950324208, 
O14832,5197240.144458855, 
O14841,44436633.03139339, 
O14867,5230579.307241469, 
O14874,48162017.45695867, 
O14879,12499505.634786073, 
O14896,19436628.830210447, 
O14907,36375455.074973986, 
O14908,11067085.630890252, 
O14910,21638836.42368422, 
O14920,15177659.667422898, 
O14924,2208998.129137526, 
O14929,14029560.369424162, 
O14933,2906462.811256864, 
O14936,43948791.64404553, 
O14939,4133200.2405760186, 
O14949,106339479.03506774, 
O14950,1288591972.0462923, 
O14960,1862112.6971405393, 
O14964,41962893.064797, 
O14967,1107779.5860267337, 
O14972,14084140.479089314, 
O14974,69008285.2439244, 
O14975,7458793.181530509, 
O14976,27141050.140705794, 
O14979,63532652.43955605, 
O14980,62141262.804937825, 
O14981,17913878.592498686, 
O14983,12198951.425704885, 
O14994,1842029.056715383, 
O15013,2124540.0726435683, 
O15018,1699853.8950234978, 
O15020,62982664.07308209, 
O15021,5818317.178678105, 
O15027,48666875.881287545, 
O15031,32409011.909303844, 
O15037,17377094.253396098, 
O15040,20220272.377877336, 
O15041,1562684.1774568239, 
O15042,41213393.15914973, 
O15049,1165953.0004702602, 
O15056,7696185.811579382, 
O15061,267292175.0075809, 
O15066,1044604913.3824155, 
O15067,43645140.47400846, 
O15068,2332750.1896824515, 
O15069,2561294.1095451126, 
O15075,4289714.98331701, 
O15078,22300558.63133572, 
O15084,9554436.28992858, 
O15085,21505915.830406673, 
O15091,596223.2215550077, 
O15111,9163043.143723851, 
O15116,8473062.558201902, 
O15118,7707800.535735302, 
O15120,24780882.426237755, 
O15126,47773354.11439916, 
O15127,45867319.72624424, 
O15143,76928708.11021686, 
O15144,151507263.08522412, 
O15145,215678183.50894263, 
O15155,7681162.579033658, 
O15160,18785000.31509838, 
O15162,2281568.404746315, 
O15164,12008985.551180732, 
O15169,2885573.3533209804, 
O15173,255901041.6923033, 
O15195,58141043.27032497, 
O15204,2910483.1169686057, 
O15211,10525000.816499464, 
O15212,15408485.996217785, 
O15213,6705421.241331895, 
O15217,15323511.145474195, 
O15226,26594176.4389937, 
O15228,21124189.84914632, 
O15229,4347922.602464696, 
O15230,203698458.39758816, 
O15231,17489320.30570819, 
O15234,11786319.774397802, 
O15235,2577629.0097181583, 
O15239,20500048.252034515, 
O15240,19682964.72514025, 
O15247,9697025.034517827, 
O15254,754966.7953475736, 
O15258,38082644.23788299, 
O15260,135044448.4204059, 
O15264,28672115.327349067, 
O15269,10612534.783814361, 
O15270,5954080.166681154, 
O15294,12231225.839721695, 
O15296,2860502.0376237473, 
O15305,110842742.65631792, 
O15321,24583524.58125262, 
O15327,2576808.497407798, 
O15344,3963414.001612257, 
O15347,2751957.439668126, 
O15355,10286026.356584359, 
O15357,16604614.548517443, 
O15360,3157181.0630170032, 
O15371,119296134.89675519, 
O15372,54855386.396927476, 
O15379,1845876.6204363282, 
O15382,167911264.60462978, 
O15397,21834771.18149752, 
O15400,77497666.47282054, 
O15417,3801172.1742411535, 
O15427,2140605.286804885, 
O15438,9835773.333515951, 
O15439,14626950.827371787, 
O15446,6460273.862882656, 
O15460,8970351.48702815, 
O15484,11317221.429484013, 
O15498,193440417.75232, 
O15511,149974519.20257962, 
O15514,1346695.7057176225, 
O15516,73352215.27679513, 
O15523,16989985.466833726, 
O15530,7075746.341042687, 
O15533,75922658.62781778, 
O15534,10122632.166504351, 
O15540,60786707.10311794, 
O15541,3178059.6476186016, 
O15550,3488912.201029612, 
O15551,17768844.92602706, 
O43143,77576728.64043956, 
O43148,10123752.862181807, 
O43149,10813824.138336811, 
O43155,7851753.932338245, 
O43157,1725320.1785040426, 
O43159,1197946.2802790848, 
O43169,42347889.162638076, 
O43172,16260012.8041473, 
O43175,619775287.111898, 
O43181,46679610.092842594, 
O43182,3534161.2482295446, 
O43189,1235072.5745501847, 
O43194,3961363.9591508135, 
O43236,30109159.08431358, 
O43237,65642545.22273789, 
O43242,79623409.22608022, 
O43251,3905906.2948002624, 
O43252,40754634.751125604, 
O43264,25288267.26160236, 
O43272,13016339.351159563, 
O43278,2726109.7256563827, 
O43283,5999231.415159977, 
O43290,25198002.59448617, 
O43291,4284179.070197279, 
O43292,11994903.745119575, 
O43293,2791368.914316817, 
O43294,50428640.23148111, 
O43295,44102435.89124112, 
O43301,45860314.78159733, 
O43306,4251716.207664994, 
O43310,3721450.401515415, 
O43314,6042942.849914084, 
O43318,1502149.604614897, 
O43324,76037742.31785783, 
O43325,10627974.966411928, 
O43347,12380719.54983736, 
O43353,1593310.0896412593, 
O43374,44195891.94424856, 
O43390,349422900.6976106, 
O43395,13054150.861520756, 
O43396,53053807.21949524, 
O43399,114405730.98500432, 
O43402,30717850.901845176, 
O43405,1464870.9503612511, 
O43414,24791441.505242962, 
O43422,37394895.67725708, 
O43424,2452378.711646252, 
O43426,11999533.68030709, 
O43427,20250297.21383676, 
O43432,15072414.894905645, 
O43447,20009930.77803948, 
O43463,1122501.9806483914, 
O43464,19419497.144311037, 
O43482,1527406.1031122943, 
O43488,209716835.0950821, 
O43490,3439683.2444607383, 
O43491,91455461.02695492, 
O43493,559101.9201375825, 
O43497,2074881.396358316, 
O43504,12981533.447716875, 
O43505,11953131.535854436, 
O43516,7557319.516704162, 
O43520,13993484.421656225, 
O43524,3557651.4649800393, 
O43526,1087029.712693528, 
O43548,1883587.2605823767, 
O43566,2501785.8450773736, 
O43570,37647061.919670664, 
O43572,7148444.399857517, 
O43583,42264390.44007219, 
O43586,6225280.275805328, 
O43592,31600661.897882536, 
O43598,151180024.6554076, 
O43615,17042018.81446244, 
O43617,32971708.33890236, 
O43633,26750614.641006302, 
O43639,13262561.63801422, 
O43660,16307081.779232759, 
O43663,2238426.592900747, 
O43665,16141739.195910612, 
O43670,29857860.63766686, 
O43674,38057001.337404974, 
O43676,17069399.927674495, 
O43677,5643794.207585081, 
O43678,40480507.29563213, 
O43681,45909581.07048659, 
O43683,6645317.035622606, 
O43684,87423530.08587134, 
O43704,6549187.461792825, 
O43707,977993933.7033783, 
O43708,10921488.676643847, 
O43709,1370407.6894561888, 
O43715,4633776.978560989, 
O43716,11574968.902392996, 
O43719,12823206.0830349, 
O43734,2507567.2089901296, 
O43741,5691690.204524333, 
O43747,93900497.8499359, 
O43752,12927141.34216426, 
O43759,2793979.3524241596, 
O43760,21396528.309458997, 
O43765,34571931.41108199, 
O43768,19481103.969290867, 
O43772,42064185.93165743, 
O43776,157774500.03143626, 
O43790,53058914.919461615, 
O43795,57250416.42525378, 
O43808,2629558.8549523414, 
O43809,66496680.44847227, 
O43813,97684704.69555214, 
O43815,21557027.1045515, 
O43818,6566979.761123249, 
O43819,1796349.471909238, 
O43822,2522183.805456754, 
O43823,3677469.86637562, 
O43824,5277273.281055938, 
O43826,7046687.455651007, 
O43837,59079923.5999278, 
O43847,434306776.39952207, 
O43852,162226139.9861533, 
O43854,1618540.5587123544, 
O43865,139709449.2219742, 
O43896,5434345.320805324, 
O43903,15216373.569453333, 
O43909,1352372.6646619288, 
O43913,3398288.210119516, 
O43920,21666566.675174907, 
O43924,6793089.445673129, 
O43929,13007530.189806107, 
O43933,158257133.6346597, 
O60216,29495835.4851346, 
O60218,9806577.069416111, 
O60220,40016394.085980296, 
O60229,3556581.889534414, 
O60231,9159182.737087514, 
O60232,25361600.099734433, 
O60234,11236783.345467528, 
O60237,15187946.82900665, 
O60238,8766575.13052358, 
O60240,44261656.02889622, 
O60241,44845327.383554116, 
O60242,8775625.133877266, 
O60243,32311836.95147974, 
O60244,9205305.670995777, 
O60256,72279059.00109237, 
O60260,5470851.784143364, 
O60262,3169669.2386109536, 
O60264,26994902.389264748, 
O60268,13197939.904448839, 
O60271,40977380.78414752, 
O60281,1840442.6902456416, 
O60282,7346857.531404502, 
O60284,3373594.170240968, 
O60285,9167482.120071426, 
O60287,33856136.39590034, 
O60291,844090.8152093544, 
O60292,1389246.2239083804, 
O60293,4778964.911748915, 
O60296,356761674.5990795, 
O60299,1485174.7953451104, 
O60306,12819399.880330965, 
O60307,6595018.422811396, 
O60313,48135385.76601976, 
O60318,10395752.447629925, 
O60331,2044326.0120484203, 
O60333,22961090.769759137, 
O60336,1587688.7148635348, 
O60341,28278231.86266647, 
O60343,18208682.1055443, 
O60346,5469941.963839649, 
O60427,4416061.597078361, 
O60437,93341362.07551716, 
O60443,36960500.92728275, 
O60447,4485918.565081735, 
O60449,966162.010787309, 
O60462,37964463.3566243, 
O60476,22322823.544552, 
O60477,6254513.352455495, 
O60486,6738096.575989431, 
O60488,5338464.704241083, 
O60493,66398808.68546237, 
O60496,6321697.834021407, 
O60499,15689617.454690631, 
O60502,7559398.143341438, 
O60503,1705415.44035918, 
O60504,65545566.78052238, 
O60506,162110487.78027585, 
O60508,16912546.587113623, 
O60513,2504922.468638244, 
O60518,9934406.20481501, 
O60524,22516192.51768325, 
O60547,115019273.78157067, 
O60551,18477094.83416003, 
O60563,7996107.366244305, 
O60566,72474.83739585758, 
O60568,125055677.93237868, 
O60573,17887576.882037528, 
O60583,6219740.765450681, 
O60603,9379584.294172712, 
O60610,55597751.75657255, 
O60613,3733991.9460329204, 
O60641,4519643.614560127, 
O60645,22274481.553738385, 
O60658,2595240.5106409923, 
O60662,5450283.483123394, 
O60664,128362808.78293821, 
O60675,4899333.166281625, 
O60678,120523730.15748446, 
O60684,24474035.808209963, 
O60687,15166750.712908048, 
O60701,177126019.8657372, 
O60704,128837173.90295649, 
O60706,1735269.7148293725, 
O60711,6313869.032847835, 
O60716,155230321.76162398, 
O60725,1048408.701287134, 
O60749,87916653.98261298, 
O60762,113875692.52342087, 
O60763,246142707.6081949, 
O60774,13153198.906263845, 
O60783,20808941.5450141, 
O60784,16309736.62104043, 
O60825,38465419.08354897, 
O60826,25696291.879567172, 
O60828,4960676.263397156, 
O60831,17820117.26818588, 
O60832,49363887.248056166, 
O60841,59768442.70742981, 
O60844,4576255.5113349315, 
O60861,3331773.9312033467, 
O60869,32709285.306215584, 
O60870,3509377.096153349, 
O60879,18062087.734733805, 
O60884,32198155.24045738, 
O60885,10032537.687876977, 
O60888,50279409.41817269, 
O60890,10814748.903956702, 
O60925,75686588.1461853, 
O60927,3329368.427465832, 
O60934,10543134.64436244, 
O60936,2239503.26768326, 
O60942,3935646.7602502163, 
O75027,7068753.598443928, 
O75037,330651851.3971446, 
O75038,5175338.703348918, 
O75044,4050728.06370869, 
O75051,14516433.623171657, 
O75052,6242743.616042723, 
O75061,5240551.291092603, 
O75063,2445206.6285350486, 
O75064,6419619.934543069, 
O75069,2806649.483568339, 
O75077,3869289.183729225, 
O75081,8456422.156895505, 
O75083,198210334.17543653, 
O75093,3360881.183881478, 
O75094,17907030.810947966, 
O75096,4685740.420563348, 
O75110,12825225.910263134, 
O75112,21889842.24015527, 
O75116,33282995.59392094, 
O75122,16126826.38979045, 
O75127,17533023.369454943, 
O75131,122098534.36695871, 
O75140,2596402.681920423, 
O75145,22909875.362302177, 
O75146,95226241.12358074, 
O75147,11629188.44736582, 
O75150,6060137.419493306, 
O75151,7418765.191181694, 
O75152,35218831.20704338, 
O75153,22930099.14736113, 
O75164,5634458.3102316875, 
O75165,23793945.8990503, 
O75167,21442096.01746997, 
O75170,29532045.45886728, 
O75175,65474675.19543315, 
O75179,2416064.114912626, 
O75182,3183245.1099156197, 
O75190,9716507.435562802, 
O75191,9517451.354200227, 
O75208,28148838.79847118, 
O75223,6123734.130765178, 
O75251,34333802.62049757, 
O75298,3733382.564916129, 
O75306,93395487.23100987, 
O75312,15417781.296122815, 
O75319,4153796.0014994415, 
O75323,115935264.02671148, 
O75326,3013903.9302458186, 
O75330,720439.3059347788, 
O75334,5607931.8267252445, 
O75335,2713354.752136328, 
O75339,8160562.511991749, 
O75340,135127842.88843638, 
O75347,98704962.51968919, 
O75348,60373476.76936581, 
O75351,51538341.5911401, 
O75352,799938.298432339, 
O75354,704512.1362375934, 
O75356,2150825.350928147, 
O75362,2101376.59085761, 
O75363,7154380.013920378, 
O75365,1197889.2292486585, 
O75366,20026051.88173129, 
O75367,311617040.52607894, 
O75368,116435391.78099132, 
O75369,166156937.2954254, 
O75376,32814298.437434178, 
O75379,1535703.856715882, 
O75380,9634212.749693913, 
O75382,16126456.520261275, 
O75385,5234029.171580389, 
O75386,3784256.3814069675, 
O75387,16672370.465021143, 
O75390,262438796.74235636, 
O75391,5421994.92921375, 
O75396,392024677.4341474, 
O75400,28135931.55970642, 
O75410,24667168.01217921, 
O75419,43782379.29042458, 
O75420,5642342.544503695, 
O75427,3318956.009117322, 
O75431,21152864.306295317, 
O75436,90671309.30201882, 
O75438,51201567.4584867, 
O75439,23261680.474376597, 
O75446,2350217.328052307, 
O75449,14120018.667154644, 
O75452,21741100.456772126, 
O75460,1236195.8293945051, 
O75467,63423102.12443095, 
O75473,1563664.2557739983, 
O75475,25911271.995936725, 
O75477,12612781.825611804, 
O75478,253949.04342098854, 
O75486,35107762.59243489, 
O75487,7904153.418837523, 
O75489,191271348.31787172, 
O75494,67098810.85708156, 
O75506,24019017.718940116, 
O75509,4700283.815692019, 
O75521,43988806.3294028, 
O75526,1414132.8723546963, 
O75528,3844281.435642847, 
O75529,4149722.483525078, 
O75530,11417581.752816524, 
O75531,64921306.72273941, 
O75533,50486294.401418135, 
O75534,33708342.17945711, 
O75558,3848967.5688913367, 
O75563,2343677.586757971, 
O75569,33658618.73161697, 
O75570,900625.7671462304, 
O75582,4806556.479487602, 
O75592,16154059.146162681, 
O75600,73898966.37629731, 
O75607,4704253.807874701, 
O75608,45461714.82962104, 
O75610,6513931.661967231, 
O75616,2952321.7749228976, 
O75628,10968266.43649653, 
O75631,1104596.7935453288, 
O75636,5101108.195827447, 
O75643,52725383.25050531, 
O75648,1712275.4039288661, 
O75663,6270579.877657138, 
O75665,15236380.882987421, 
O75674,7129528.53058568, 
O75676,10304426.760548728, 
O75683,15909571.02694654, 
O75688,29731060.930270173, 
O75691,7428009.009166445, 
O75694,32858254.680735327, 
O75695,4780945.723045279, 
O75715,91102264.3407096, 
O75717,3973236.6977085294, 
O75718,8060592.555501452, 
O75746,32316187.493297946, 
O75747,18777875.27590491, 
O75764,25070699.71803857, 
O75771,273113.75186463876, 
O75781,23337958.35452055, 
O75787,10239917.53675542, 
O75791,3678626.46586736, 
O75792,6222822.988286106, 
O75794,3005104.8986513307, 
O75818,2007633.2640039197, 
O75821,118084181.7978673, 
O75822,61463818.02082035, 
O75828,4659587.346493462, 
O75830,207365995.2607424, 
O75832,21382039.4140279, 
O75843,5026317.228138578, 
O75844,20907728.39324485, 
O75874,253165554.0637049, 
O75879,2423099.8917689263, 
O75880,24329475.36171127, 
O75881,15017937.46504918, 
O75882,19811581.43428031, 
O75884,27938835.27300727, 
O75886,5787293.859044668, 
O75891,415360773.64248973, 
O75896,2635817.5549778603, 
O75899,9976857.231172102, 
O75907,3536182.9863610854, 
O75909,15060282.33330061, 
O75911,6011257.821612188, 
O75915,83083519.53089975, 
O75923,17585061.848443855, 
O75934,36331969.919162825, 
O75935,38549047.00087352, 
O75936,11691366.03000403, 
O75937,20630124.80944884, 
O75947,122538113.57228053, 
O75955,49105305.0821525, 
O75962,23038418.781970892, 
O75964,22851904.65998124, 
O75970,16068229.268629814, 
O75971,4153351.048216652, 
O75976,37169839.614340745, 
O76003,38120790.87671496, 
O76011,15885889.951788027, 
O76013,9882488.951195715, 
O76015,128254898.18083927, 
O76021,7200978.245025314, 
O76024,9428230.842282282, 
O76027,12541313.746106096, 
O76031,21360848.23430312, 
O76038,24506823.965725854, 
O76039,2948090.3147086157, 
O76041,29063306.064154994, 
O76054,36653368.907320134, 
O76061,1342555.1161452816, 
O76070,35580348.63514869, 
O76071,5569643.842837345, 
O76074,12384083.340031752, 
O76075,747844.844865625, 
O76094,120228844.46994756, 
O77932,44013286.7237051, 
O94759,225869866.94544306, 
O94760,163024364.5151796, 
O94761,4591803.621294817, 
O94762,14065734.26186321, 
O94766,1134248.6302146108, 
O94769,401102.63130279904, 
O94776,26285336.99561696, 
O94782,1640652.8136673574, 
O94788,12396583.294013321, 
O94804,10211719.03197059, 
O94808,2934702.50713871, 
O94813,1807075.5442070465, 
O94819,25487992.953066826, 
O94822,8363313.46889066, 
O94823,13558977.786754, 
O94826,43773085.60191852, 
O94829,2586431.879055159, 
O94830,7369682.764034256, 
O94832,84829661.93743086, 
O94850,27634199.914605852, 
O94851,5278874.173929578, 
O94855,110661494.50772189, 
O94856,17297296.15310742, 
O94874,169074863.77244356, 
O94875,110895540.93571845, 
O94876,1668351.140843389, 
O94880,748302.0787581247, 
O94885,5440303.219419134, 
O94886,115940919.62141845, 
O94887,11017182.626371369, 
O94888,13964909.937325444, 
O94898,4355412.781487412, 
O94901,18388662.163398817, 
O94903,87159017.08598147, 
O94905,44367458.10267763, 
O94906,34106932.26175358, 
O94910,5661070.217668438, 
O94911,17745973.134698458, 
O94913,3318433.9182092827, 
O94915,9240148.682258856, 
O94919,27761429.231706172, 
O94923,7444859.647105268, 
O94925,58318898.53686762, 
O94953,1278901.306120047, 
O94956,847699.2836508405, 
O94964,2418099.8140737535, 
O94966,10424419.911023406, 
O94967,1321421.357121648, 
O94972,17498077.998433467, 
O94973,59795376.476259276, 
O94979,292406818.181641, 
O94985,13112935.20177973, 
O94991,1296430.2750089283, 
O94992,15166253.175443916, 
O95049,8425820.696251161, 
O95059,5524100.608227093, 
O95067,826783.26334955, 
O95071,20198410.5032541, 
O95084,2994278.1884736116, 
O95104,4486335.301276543, 
O95139,13704275.17255432, 
O95140,24327670.428542055, 
O95149,8872942.919562433, 
O95154,428571834.3746498, 
O95155,30825741.00791219, 
O95159,9976697.064231956, 
O95163,13743430.71622505, 
O95168,87766148.6927565, 
O95169,54500049.8726905, 
O95171,4849505.118243057, 
O95178,3036125.5188043592, 
O95182,20663550.88242715, 
O95185,930998.4583219538, 
O95197,12995935.512566227, 
O95198,3084751.6884626863, 
O95202,37591244.35453461, 
O95206,2086742.6563629026, 
O95210,10873201.976775143, 
O95218,7238760.257706789, 
O95219,15319255.46147947, 
O95232,17000590.400707193, 
O95236,4690244.3824772965, 
O95239,32360014.98411975, 
O95243,3542258.4036152107, 
O95248,17013459.209924884, 
O95249,10570672.676920889, 
O95251,38330675.32406291, 
O95260,6422879.647204557, 
O95292,46331120.11760472, 
O95294,8231096.270327236, 
O95295,13046002.855253588, 
O95297,9344886.297014434, 
O95298,21570544.74817097, 
O95299,84948901.08852556, 
O95302,44507895.60034057, 
O95319,10835881.552312758, 
O95336,163482820.46705058, 
O95340,49864921.2566424, 
O95342,12884809.856329609, 
O95347,22442730.188310836, 
O95352,14867323.707402343, 
O95359,17552537.722918272, 
O95363,10029999.169823881, 
O95365,7779535.969810789, 
O95372,33528772.080587305, 
O95373,40006928.22547734, 
O95379,3405926.4409800335, 
O95391,3777948.3236652915, 
O95394,153824243.3298484, 
O95396,1508877.228059551, 
O95400,16479623.560252875, 
O95409,2566399.4790622806, 
O95425,469695683.4886927, 
O95427,7097299.100636242, 
O95428,1032399.6469091942, 
O95433,40031666.38884865, 
O95445,3399074.868592193, 
O95453,9210891.936715087, 
O95456,9404785.08715269, 
O95460,2765760.3489044686, 
O95466,17374034.387279455, 
O95470,12718722.85974617, 
O95477,5317212.194686594, 
O95478,4622038.2271742765, 
O95479,44307635.66773367, 
O95486,44586188.40872924, 
O95487,18300031.935712516, 
