UniprotID,ProteinName,quant
H2FLJ1,H2FLJ1_CAEEL,9605204.276929505
H2FLK8,H2FLK8_CAEEL,26084501.047873937
H2FLK9,H2FLK9_CAEEL,1220061.5525795256
H2KMJ3,H2KMJ3_CAEEL,5304307.625419468
H2KMK6,H2KMK6_CAEEL,3774432.802114699
H2KML7,H2KML7_CAEEL,284722.5281027147
H2KY88,H2KY88_CAEEL,854039.677618122
H2KYB8,H2KYB8_CAEEL,211275.1005384513
H2KYC4,H2KYC4_CAEEL,7339455.458787968
H2KYC9,H2KYC9_CAEEL,2274135.275519121
H2KYD7,H2KYD7_CAEEL,1940230.232151476
H2KYE0,H2KYE0_CAEEL,9083586.509393314
H2KYE1,H2KYE1_CAEEL,3303834.6415642505
H2KYG4,H2KYG4_CAEEL,1559693.3426114563
H2KYH5,H2KYH5_CAEEL,3539854.357182528
H2KYI5,H2KYI5_CAEEL,4877993.011091638
H2KYJ2,H2KYJ2_CAEEL,4169867.357851889
H2KYJ5,H2KYJ5_CAEEL,13010847.011022128
H2KYM1,H2KYM1_CAEEL,5399533.82114841
H2KYN3,H2KYN3_CAEEL,480242.7558146316
H2KYN5,H2KYN5_CAEEL,2794259.8050826816
H2KYN6,H2KYN6_CAEEL,875565.0381883867
H2KYP1,H2KYP1_CAEEL,1864988.5471571905
H2KYP2,H2KYP2_CAEEL,2062989.811923086
H2KYP3,H2KYP3_CAEEL,5797293.829867031
H2KYQ2,H2KYQ2_CAEEL,7265087.626408682
H2KYQ5,GYG1_CAEEL,16921400.9272486
H2KYR1,H2KYR1_CAEEL,21922954.222234324
H2KYS8,H2KYS8_CAEEL,970683.9361626288
H2KYU6,H2KYU6_CAEEL,5452458.2406326635
H2KYV1,H2KYV1_CAEEL,13314931.27596936
H2KYV3,H2KYV3_CAEEL,16344749.460761808
H2KYV8,H2KYV8_CAEEL,727906.9010046483
H2KYV9,H2KYV9_CAEEL,2012725.181132881
H2KYX4,H2KYX4_CAEEL,3187571.2295574583
H2KYX9,H2KYX9_CAEEL,3074547.5246383594
H2KYY4,H2KYY4_CAEEL,15638718.560657628
H2KYY8,H2KYY8_CAEEL,1564040.7583684493
H2KZ18,H2KZ18_CAEEL,6024417.510095013
H2KZ37,H2KZ37_CAEEL,2321322.569059157
H2KZ48,H2KZ48_CAEEL,1638323.484490993
H2KZ53,H2KZ53_CAEEL,1221997.9172285686
H2KZ73,H2KZ73_CAEEL,8321223.693112707
H2KZA2,H2KZA2_CAEEL,4434886.214371476
H2KZA5,H2KZA5_CAEEL,9636611.576962207
H2KZD5,H2KZD5_CAEEL,4083170.8200213495
H2KZG6,H2KZG6_CAEEL,137600034.67972982
H2KZI9,H2KZI9_CAEEL,191302.06092703837
H2KZJ5,H2KZJ5_CAEEL,16150564.89020168
H2KZJ7,H2KZJ7_CAEEL,1847667.5677695968
H2KZK7,H2KZK7_CAEEL,3736588.1053077457
H2KZL0,H2KZL0_CAEEL,1700603.5080694277
H2KZL7,H2KZL7_CAEEL,94148770.8000461
H2KZL8,H2KZL8_CAEEL,1137178.5536263809
H2KZN9,H2KZN9_CAEEL,2156980.0537992613
H2KZQ8,H2KZQ8_CAEEL,178524.75087522774
H2KZR3,H2KZR3_CAEEL,2009326.7340302526
H2KZS4,H2KZS4_CAEEL,3766864.901465839
H2KZV5,H2KZV5_CAEEL,18097918.33688596
H2KZV8,H2KZV8_CAEEL,17436120.334780242
H2KZX2,H2KZX2_CAEEL,195501.66903446484
H2KZX4,H2KZX4_CAEEL,3554381.2386710322
H2L003,H2L003_CAEEL,216829.89578747112
H2L034,H2L034_CAEEL,10248136.883084547
H2L045,H2L045_CAEEL,2270215.4844947355
H2L048,H2L048_CAEEL,10866993.27074371
H2L056,H2L056_CAEEL,2026583.9726291469
H2L064,H2L064_CAEEL,1929500.739058077
H2L099,H2L099_CAEEL,955315.9846397174
H2L0A8,H2L0A8_CAEEL,559230.8100683084
H2L0C0,H2L0C0_CAEEL,2909311.2794799125
H2L0D5,H2L0D5_CAEEL,4446176.642287908
H2L0E5,H2L0E5_CAEEL,896523.7133756884
H2L0G7,H2L0G7_CAEEL,5889881.923342523
