UniprotID,ProteinName,quant
A7DTF5,A7DTF5_CAEEL,4813753.041082344
A7LPE6,A7LPE6_CAEEL,7201417.068023201
A7LPF3,A7LPF3_CAEEL,3329646.906276002
A7LPG5,A7LPG5_CAEEL,10300664.444954237
A7LPH5,A7LPH5_CAEEL,1026886.6072160956
A7LPJ5,A7LPJ5_CAEEL,1152679.6069782116
A8CG34,P121C_HUMAN,778457.7172643665
A8MT69,CENPX_HUMAN,167834.8792731969
A8MT70,ZBBX_HUMAN,5990555.884302679
A8MWD9,RUXGL_HUMAN,140574204.021436
A8MXV4,NUD19_HUMAN,2144810.7492791335
A8WHR6,A8WHR6_CAEEL,12183363.080418458
A9CZN9,A9CZN9_CAEEL,2107227.8707244005
A9D0C6,A9D0C6_CAEEL,1798170.3323784391
A9D2X7,A9D2X7_CAEEL,1356319.493634866
A9UJN7,A9UJN7_CAEEL,7134994.779374406
B0I1T2,MYO1G_HUMAN,6519105.984785284
B0M0L8,B0M0L8_CAEEL,8863258.02810426
B1Q254,B1Q254_CAEEL,636999.9002880772
B2D6K7,B2D6K7_CAEEL,7822891.964576139
B2D6P1,B2D6P1_CAEEL,3407630.7992118364
B2FDA8,SMC3_CAEEL,690826.3279959209
B3CJ34,B3CJ34_CAEEL,4016691.4564314745
B3GWA1,B3GWA1_CAEEL,3377043.256074656
B3WFT8,B3WFT8_CAEEL,5896120.453809215
B3WFV9,B3WFV9_CAEEL,4618137.256863717
B3WFW9,B3WFW9_CAEEL,4471957.325104149
B3WFY7,B3WFY7_CAEEL,472644.4897335776
B3WFZ3,B3WFZ3_CAEEL,979271.3186047024
B4E3X6,B4E3X6_CAEEL,2962834.7217762535
B5BM23,B5BM23_CAEEL,4802198.669775268
B5BM32,B5BM32_CAEEL,586068.1967159564
B5U8N2,B5U8N2_CAEEL,699458.5229506718
B5WWL2,B5WWL2_CAEEL,373497.6652462746
B6VQ41,B6VQ41_CAEEL,1654099.6041133166
B6VQ59,B6VQ59_CAEEL,2048986.777206262
B7FAR9,B7FAR9_CAEEL,4241270.823015527
B7WN92,B7WN92_CAEEL,2117599.46569744
B7WN95,B7WN95_CAEEL,358554091.9403963
B7ZAQ6,GPHRA_HUMAN,2673789.3541800184
B9WRS6,B9WRS6_CAEEL,14521573.351987053
C0P278,C0P278_CAEEL,513393.45422925975
C0VXV6,C0VXV6_CAEEL,2180505.141637771
C0Z1Y9,C0Z1Y9_CAEEL,1790551.7137832209
C1P622,C1P622_CAEEL,11522979.56497751
C1P627,C1P627_CAEEL,1475612.6391054224
C1P629,C1P629_CAEEL,6025378.635096439
C1P636,C1P636_CAEEL,9792881.409031788
C2BR91,C2BR91_CAEEL,2821505.529887269
C2BR94,C2BR94_CAEEL,784495.9459158569
C4AMC7,WASH3_HUMAN,2051104.7658639448
C5VUK2,C5VUK2_CAEEL,1023231.0691070019
C6KRG1,C6KRG1_CAEEL,5369610.637016675
C6KRI9,C6KRI9_CAEEL,1500980.480540003
C6KRK8,C6KRK8_CAEEL,1591437.2798272287
C6KRN4,C6KRN4_CAEEL,2800182.6910854974
C6KRQ4,C6KRQ4_CAEEL,1187079.926696722
C7FZU3,C7FZU3_CAEEL,6085674.227827189
C9IY21,C9IY21_CAEEL,9128352.419032864
D0IMZ5,D0IMZ5_CAEEL,19050209.786983203
D0PV95,D0PV95_CAEEL,6469344.129076801
D0VWL6,D0VWL6_CAEEL,1992202.6266608278
D0VWM8,D0VWM8_CAEEL,752532.2949182576
D0Z5P0,D0Z5P0_CAEEL,490174.5167123303
D1MN80,D1MN80_CAEEL,585972.4036350449
D3NQA9,D3NQA9_CAEEL,822216.3790321114
D3YT36,D3YT36_CAEEL,2569755.9408798665
D3YT56,D3YT56_CAEEL,14269653.47678429
D4YWC3,D4YWC3_CAEEL,935153.2885933772
D5MCN2,LARP1_CAEEL,8748355.318629302
D5MCQ1,D5MCQ1_CAEEL,11445036.011406338
D6RYD3,D6RYD3_CAEEL,1632587.8161807794
D7SFI3,D7SFI3_CAEEL,8953813.390207749
D9N122,D9N122_CAEEL,1557553.093138937
D9PTP5,D9PTP5_CAEEL,3616099.630560208
E0AHA7,E0AHA7_CAEEL,1333316.4634320193
E0R7L2,E0R7L2_CAEEL,975172.1558822454
E1B6Q7,E1B6Q7_CAEEL,6211422.909861875
E2JKZ0,E2JKZ0_CAEEL,3155051.79663577
E2JL04,E2JL04_CAEEL,653846.1429283113
E3W741,E3W741_CAEEL,1470797.7033647709
E5QCF6,E5QCF6_CAEEL,704127.174585779
E5QCI8,E5QCI8_CAEEL,201403.1772065336
E9P883,E9P883_CAEEL,1216173.7697727126
E9PAV3,NACAM_HUMAN,43426033.17926794
E9RKC7,E9RKC7_CAEEL,994551.5452808714
F3Y5Q2,F3Y5Q2_CAEEL,204818.84624628752
F3Y5Q7,F3Y5Q7_CAEEL,676741.5689393133
F5GU60,F5GU60_CAEEL,2571957.854431569
F5GU86,F5GU86_CAEEL,1418661.1456542402
F5GUI0,F5GUI0_CAEEL,316695.3545433117
G1K0V8,G1K0V8_CAEEL,9079125.483248742
G1K0X0,G1K0X0_CAEEL,1701234.4351708358
G3MTW9,G3MTW9_CAEEL,175983.32774621318
G3MU08,G3MU08_CAEEL,2374061.707088116
G3MU14,G3MU14_CAEEL,839359.1824074711
G3MU28,G3MU28_CAEEL,460201.38996728905
G3MU38,G3MU38_CAEEL,13956595.569313843
G3MU56,G3MU56_CAEEL,2040321.4064115384
G3MU79,G3MU79_CAEEL,1897667.2410650158
G3MU88,G3MU88_CAEEL,21817945.987110917
G4RYA5,G4RYA5_CAEEL,486837.3540308185
G4S034,G4S034_CAEEL,12603444.386647224
G4SF15,G4SF15_CAEEL,2101956.339912413
G4SGU1,G4SGU1_CAEEL,2730108.4881002875
G4SI07,G4SI07_CAEEL,11383215.66464228
G4SL51,G4SL51_CAEEL,14363656.339663073
G4SLD6,G4SLD6_CAEEL,1488013.1840235577
G4SPY0,G4SPY0_CAEEL,20049700.46350965
G4SQY7,G4SQY7_CAEEL,1684117.1068096012
G4SRS5,G4SRS5_CAEEL,3277789.376769096
G5EBF3,G5EBF3_CAEEL,45736281.23414005
G5EBF4,G5EBF4_CAEEL,4248962.269124761
G5EBH3,G5EBH3_CAEEL,2366291.7605191586
G5EBH7,G5EBH7_CAEEL,36849495.28008504
G5EBI0,G5EBI0_CAEEL,10226389.554781627
G5EBJ7,G5EBJ7_CAEEL,12353976.38345752
G5EBJ8,G5EBJ8_CAEEL,62748921.70769417
G5EBK3,G5EBK3_CAEEL,17818416.032887623
G5EBP4,G5EBP4_CAEEL,4710421.479364468
G5EBP5,G5EBP5_CAEEL,20063981.330444895
G5EBR1,G5EBR1_CAEEL,12405064.631439937
G5EBT3,G5EBT3_CAEEL,1878586.3769717098
G5EBV4,G5EBV4_CAEEL,4232429.517225709
G5EBV6,G5EBV6_CAEEL,7780120.880321432
G5EBW5,G5EBW5_CAEEL,725196.7818761746
G5EBX6,G5EBX6_CAEEL,163057.11311685276
G5EBY3,G5EBY3_CAEEL,4653141.973431128
G5EBZ4,LE418_CAEEL,434823.5115192448
G5EC05,G5EC05_CAEEL,726209.0692291252
G5EC10,G5EC10_CAEEL,12025540.085190868
G5EC23,G5EC23_CAEEL,3645515.769765874
G5EC24,G5EC24_CAEEL,327601.8659500987
G5EC31,G5EC31_CAEEL,7727380.886289319
G5EC67,G5EC67_CAEEL,673697.6590070821
G5EC71,G5EC71_CAEEL,895080.7447244696
G5EC78,G5EC78_CAEEL,10885967.401130918
G5EC87,G5EC87_CAEEL,3051758.1982621048
G5EC91,G5EC91_CAEEL,16846962.051660582
G5EC98,G5EC98_CAEEL,3204314.157290179
G5ECA7,G5ECA7_CAEEL,11440651.08406592
G5ECB3,G5ECB3_CAEEL,2589072.9172760216
G5ECC1,G5ECC1_CAEEL,304559.86111293524
G5ECC9,G5ECC9_CAEEL,3162930.4848416205
G5ECD7,G5ECD7_CAEEL,107065.89102437095
G5ECE7,G5ECE7_CAEEL,8296655.026301498
G5ECF0,G5ECF0_CAEEL,1450505.0786953678
G5ECF8,G5ECF8_CAEEL,6901458.590664539
G5ECG0,G5ECG0_CAEEL,1787840.1594286775
G5ECG7,G5ECG7_CAEEL,5741627.6810860345
G5ECI8,G5ECI8_CAEEL,944671.871484848
G5ECK7,G5ECK7_CAEEL,1645486.3934019834
G5ECL3,G5ECL3_CAEEL,6839123.724518633
G5ECM6,G5ECM6_CAEEL,21900851.487285838
G5ECP9,G5ECP9_CAEEL,9068726.565638544
G5ECR0,G5ECR0_CAEEL,20552014.191527892
G5ECR5,G5ECR5_CAEEL,807889.8098904833
G5ECR7,G5ECR7_CAEEL,2962722.0237144125
G5ECS4,G5ECS4_CAEEL,596736.7251700803
G5ECS9,G5ECS9_CAEEL,4850729.909215748
G5ECT6,G5ECT6_CAEEL,23324135.291274883
G5ECU1,G5ECU1_CAEEL,11362902.166839518
G5ECU3,G5ECU3_CAEEL,31162799.49790465
G5ECV9,G5ECV9_CAEEL,9147414.188616022
G5ECW3,G5ECW3_CAEEL,1989722.4865864683
G5ECW7,G5ECW7_CAEEL,2581281.293410775
G5ECX8,G5ECX8_CAEEL,7259700.092362698
G5ECX9,G5ECX9_CAEEL,3943683.9487625314
G5ECY0,G5ECY0_CAEEL,12596568.265939087
G5ECZ0,G5ECZ0_CAEEL,1029701.9094155424
G5ECZ2,G5ECZ2_CAEEL,10956662.499212086
G5ED01,G5ED01_CAEEL,2873110.407930444
G5ED07,G5ED07_CAEEL,27127532.429121744
G5ED17,G5ED17_CAEEL,346739.8132963736
G5ED26,G5ED26_CAEEL,221006.2620996525
G5ED27,G5ED27_CAEEL,2091888.0574830389
G5ED31,G5ED31_CAEEL,20747425.834493287
G5ED33,G5ED33_CAEEL,6927316.480178079
G5ED36,G5ED36_CAEEL,575624.3028139286
G5ED39,G5ED39_CAEEL,417297.77313916245
G5ED41,CAND1_CAEEL,2116485.5209988724
G5ED75,G5ED75_CAEEL,1302865.0400706416
G5ED95,G5ED95_CAEEL,5567023.479487441
G5ED97,G5ED97_CAEEL,13145796.61154673
G5EDA8,G5EDA8_CAEEL,1555930.1178026844
G5EDC6,G5EDC6_CAEEL,582462.660422293
G5EDD3,G5EDD3_CAEEL,7981224.950103886
G5EDD4,G5EDD4_CAEEL,8924862.798298595
G5EDD8,G5EDD8_CAEEL,4057794.0988871483
G5EDE8,G5EDE8_CAEEL,12781307.018015765
G5EDF5,G5EDF5_CAEEL,985060.9157134384
G5EDJ3,G5EDJ3_CAEEL,497357.46282352105
G5EDL3,G5EDL3_CAEEL,179609.73242044734
G5EDL9,G5EDL9_CAEEL,12918073.246939916
G5EDM4,G5EDM4_CAEEL,20524960.34149874
G5EDN6,G5EDN6_CAEEL,1157199.0462545997
G5EDP0,G5EDP0_CAEEL,1455467.7640074012
G5EDP2,NLTP2_CAEEL,10037816.414791886
G5EDQ2,G5EDQ2_CAEEL,10697136.87229576
G5EDQ4,G5EDQ4_CAEEL,1639859.7894471523
G5EDR3,G5EDR3_CAEEL,5871350.905032424
G5EDS2,G5EDS2_CAEEL,14085394.813338311
G5EDT4,G5EDT4_CAEEL,1335550.298552538
G5EDT9,G5EDT9_CAEEL,936508.0991345833
G5EDV0,G5EDV0_CAEEL,1967290.3298230127
G5EDV3,G5EDV3_CAEEL,4256828.130279938
G5EDV7,G5EDV7_CAEEL,4394067.57991112
G5EDW1,G5EDW1_CAEEL,1073381.0494123995
G5EDW8,G5EDW8_CAEEL,12927650.286805369
G5EDY2,G5EDY2_CAEEL,11695147.096175212
G5EDY8,G5EDY8_CAEEL,2615010.443563577
G5EDZ2,G5EDZ2_CAEEL,6536197.482199162
G5EDZ5,G5EDZ5_CAEEL,10054566.486949334
G5EDZ7,G5EDZ7_CAEEL,1490624.9112646186
G5EDZ9,G5EDZ9_CAEEL,5788663.276259817
G5EE04,G5EE04_CAEEL,13876537.400545198
G5EE09,G5EE09_CAEEL,3580676.9175711647
G5EE11,G5EE11_CAEEL,7245253.9229287645
G5EE12,G5EE12_CAEEL,4551491.009160403
G5EE34,G5EE34_CAEEL,611060.4979968595
G5EE41,G5EE41_CAEEL,3829014.9458755376
G5EE42,G5EE42_CAEEL,1503014.2607220968
G5EE46,G5EE46_CAEEL,3154228.973314142
G5EE67,G5EE67_CAEEL,2073153.1256808015
G5EE74,G5EE74_CAEEL,6253158.409702556
G5EE80,G5EE80_CAEEL,5202992.966016784
G5EE96,G5EE96_CAEEL,461744.7326674275
G5EEA2,G5EEA2_CAEEL,3604262.947522577
G5EEA8,G5EEA8_CAEEL,9138409.579148352
G5EEE5,G5EEE5_CAEEL,8157471.181259248
G5EEG4,G5EEG4_CAEEL,24572460.580569044
G5EEG7,G5EEG7_CAEEL,441496.3137663494
G5EEH6,G5EEH6_CAEEL,9598181.353811506
G5EEH9,NUP98_CAEEL,3754196.1654534345
G5EEI4,G5EEI4_CAEEL,11122459.591018518
G5EEJ7,G5EEJ7_CAEEL,6493550.269502473
G5EEK2,G5EEK2_CAEEL,1639074.3903244587
G5EEK8,G5EEK8_CAEEL,23047099.333705105
G5EEK9,G5EEK9_CAEEL,1663964.522145108
G5EEM5,ZYG9_CAEEL,2437547.825308984
G5EEN7,G5EEN7_CAEEL,5827528.404469713
G5EEQ8,G5EEQ8_CAEEL,2223557.9765610695
G5EER7,G5EER7_CAEEL,348972.9925975885
G5EES3,G5EES3_CAEEL,429106.87815437577
G5EES6,G5EES6_CAEEL,2927981.1061925413
G5EES9,G5EES9_CAEEL,6957133.8278661305
G5EET2,G5EET2_CAEEL,2255140.579046402
G5EET3,G5EET3_CAEEL,2272392.6788868112
G5EET8,G5EET8_CAEEL,17686926.023021568
G5EEV5,G5EEV5_CAEEL,7763669.800734201
G5EEZ0,G5EEZ0_CAEEL,501003.2032662285
G5EEZ4,G5EEZ4_CAEEL,1110841.0577694168
G5EF01,G5EF01_CAEEL,1192135.456148914
G5EF05,G5EF05_CAEEL,4251012.262840189
G5EF32,G5EF32_CAEEL,8180841.226740776
G5EF37,G5EF37_CAEEL,16040266.847658278
G5EF39,G5EF39_CAEEL,617798.8446924593
G5EF43,G5EF43_CAEEL,2486400.2199933133
G5EF60,STIM1_CAEEL,1583613.833939307
G5EF86,G5EF86_CAEEL,3688902.2362659294
G5EF87,G5EF87_CAEEL,5616571.502929233
G5EF97,G5EF97_CAEEL,596505.4037398649
G5EF99,G5EF99_CAEEL,1765638.2273398573
G5EFB5,G5EFB5_CAEEL,7626175.7180596115
G5EFC1,G5EFC1_CAEEL,5608687.234816944
G5EFC4,G5EFC4_CAEEL,4341262.910612889
G5EFC8,G5EFC8_CAEEL,1396248.225259902
G5EFD1,G5EFD1_CAEEL,2117566.8150219438
G5EFD4,G5EFD4_CAEEL,893752.0543281251
G5EFE3,G5EFE3_CAEEL,18623134.245856028
G5EFF8,G5EFF8_CAEEL,4662618.480808793
G5EFF9,G5EFF9_CAEEL,551019.2996550798
G5EFG4,G5EFG4_CAEEL,4353729.595298361
G5EFH0,G5EFH0_CAEEL,2896532.769237439
G5EFH8,G5EFH8_CAEEL,3500796.071726128
G5EFI4,G5EFI4_CAEEL,21152131.929438397
G5EFJ0,G5EFJ0_CAEEL,1175398.4657957887
G5EFK4,G5EFK4_CAEEL,18007781.96844563
G5EFL5,G5EFL5_CAEEL,6909634.889917104
G5EFP4,G5EFP4_CAEEL,1352453.5623475623
G5EFR0,G5EFR0_CAEEL,5483458.764784394
G5EFS2,G5EFS2_CAEEL,3509418.17670163
G5EFS4,DCPS_CAEEL,787986.5002745247
G5EFS5,G5EFS5_CAEEL,46323626.19707066
G5EFV4,G5EFV4_CAEEL,22234886.565930925
G5EFX8,G5EFX8_CAEEL,1685999.240937806
G5EFY6,G5EFY6_CAEEL,1245402.763668378
G5EFZ1,GPMI_CAEEL,9054185.745307341
G5EFZ5,G5EFZ5_CAEEL,1954116.1050967977
G5EG03,G5EG03_CAEEL,869416.2246619018
G5EG13,G5EG13_CAEEL,7071667.033839797
G5EG18,G5EG18_CAEEL,907599.5940058192
G5EG26,G5EG26_CAEEL,924159.848523907
G5EG50,G5EG50_CAEEL,1448189.7609026362
G5EG58,G5EG58_CAEEL,735290.3221997743
G5EG62,G5EG62_CAEEL,4218417.934468138
G5EGA5,FAT2_CAEEL,11988750.829397721
G5EGA6,DHRS4_CAEEL,2663492.965835215
G5EGA7,G5EGA7_CAEEL,369284.22416221496
G5EGB1,G5EGB1_CAEEL,35470389.587765045
G5EGB3,G5EGB3_CAEEL,509699.5499842219
G5EGG0,G5EGG0_CAEEL,248238.53675264795
G5EGH7,G5EGH7_CAEEL,14944699.241470866
G5EGK1,G5EGK1_CAEEL,5577840.956366383
G5EGK8,G5EGK8_CAEEL,4343287.847376563
G5EGL2,G5EGL2_CAEEL,3801807.791230841
G5EGP4,G5EGP4_CAEEL,5110525.319473548
G5EGP8,G5EGP8_CAEEL,18649374.508945875
G5EGS9,G5EGS9_CAEEL,37986.99051076221
G5EGT6,G5EGT6_CAEEL,370269.6621628663
G5EGT7,G5EGT7_CAEEL,3168847.5921759577
G5EGU1,G5EGU1_CAEEL,3918586.4989261944
G8JY31,G8JY31_CAEEL,1405535.4509244873
G8JY38,G8JY38_CAEEL,9605113.044157833
G8JY40,G8JY40_CAEEL,10940733.064194955
G8JY63,G8JY63_CAEEL,334527.67857356113
G8JY83,G8JY83_CAEEL,6450323.1121175
G8JY94,G8JY94_CAEEL,46730792.24595896
G8JYE4,G8JYE4_CAEEL,1106496.1403172931
G8JYG1,G8JYG1_CAEEL,5842462.536506929
G8XYY4,G8XYY4_CAEEL,62666190.66742773
H1ZUV6,H1ZUV6_CAEEL,5658913.599569686
H2FLJ1,H2FLJ1_CAEEL,8131491.284826167
H2FLK8,H2FLK8_CAEEL,21119341.444260247
H2KMJ3,H2KMJ3_CAEEL,15090800.93672186
H2KMK6,H2KMK6_CAEEL,3188513.227939303
H2KY60,H2KY60_CAEEL,423818.7714137943
H2KYC4,H2KYC4_CAEEL,9055720.616762165
H2KYC9,H2KYC9_CAEEL,1792301.478579487
H2KYE0,H2KYE0_CAEEL,8908369.36855407
H2KYH5,H2KYH5_CAEEL,1927238.1795608522
H2KYI5,H2KYI5_CAEEL,8344736.873104104
H2KYJ2,H2KYJ2_CAEEL,2981854.050165266
H2KYJ5,H2KYJ5_CAEEL,8761617.102439202
H2KYM1,H2KYM1_CAEEL,4339749.999828185
H2KYN3,H2KYN3_CAEEL,349216.0870059201
H2KYN5,H2KYN5_CAEEL,2636826.906371449
H2KYN6,H2KYN6_CAEEL,156576.76982462034
H2KYP1,H2KYP1_CAEEL,430659.1399600609
H2KYP2,H2KYP2_CAEEL,1190089.9442770758
H2KYQ2,H2KYQ2_CAEEL,3589593.0645486563
H2KYQ5,GYG1_CAEEL,15846011.97006648
H2KYR1,H2KYR1_CAEEL,9541427.383891188
H2KYS8,H2KYS8_CAEEL,505684.0066709306
H2KYU6,H2KYU6_CAEEL,4241019.906141373
H2KYV1,H2KYV1_CAEEL,11130490.400225542
H2KYV3,H2KYV3_CAEEL,11479656.596775707
H2KYV8,H2KYV8_CAEEL,1001485.2547210468
H2KYV9,H2KYV9_CAEEL,1579050.86293589
H2KYX9,H2KYX9_CAEEL,931673.093892219
H2KYY4,H2KYY4_CAEEL,11232152.563389959
H2KZ18,H2KZ18_CAEEL,5289779.37576141
H2KZ37,H2KZ37_CAEEL,1818717.9551457055
H2KZ48,H2KZ48_CAEEL,1338657.6036637807
H2KZ73,H2KZ73_CAEEL,8223787.542594805
H2KZA2,H2KZA2_CAEEL,1541298.3879294572
H2KZA5,H2KZA5_CAEEL,6136210.058666831
H2KZA6,H2KZA6_CAEEL,1043602.8161698156
H2KZD5,H2KZD5_CAEEL,8112182.221747259
H2KZG6,H2KZG6_CAEEL,124894456.50302938
H2KZJ5,H2KZJ5_CAEEL,9754409.714840088
H2KZK7,H2KZK7_CAEEL,1824875.030519313
H2KZL0,H2KZL0_CAEEL,833627.7805354929
H2KZL7,H2KZL7_CAEEL,80718663.99732405
H2KZR3,H2KZR3_CAEEL,2008857.9039331158
H2KZS4,H2KZS4_CAEEL,4386838.128389641
H2KZV5,H2KZV5_CAEEL,17284188.94047199
H2KZV8,H2KZV8_CAEEL,11642283.582262315
H2KZX4,H2KZX4_CAEEL,4852450.535775792
H2L003,H2L003_CAEEL,352203.34086423146
H2L034,H2L034_CAEEL,7709207.952305059
H2L048,H2L048_CAEEL,6417756.869310118
H2L056,H2L056_CAEEL,1429636.4198378776
H2L064,H2L064_CAEEL,1812129.2438145068
H2L099,H2L099_CAEEL,770411.7722592885
H2L0C0,H2L0C0_CAEEL,964737.7900392576
H2L0D5,H2L0D5_CAEEL,2889159.965958575
H2L0G7,H2L0G7_CAEEL,5023230.209770061
H2L0I2,H2L0I2_CAEEL,8784639.365110315
H2L0M0,H2L0M0_CAEEL,5255844.117122347
H2L0N9,H2L0N9_CAEEL,14006396.368865965
H2L0Q1,H2L0Q1_CAEEL,3380134.1062755063
H2L0Q6,H2L0Q6_CAEEL,2010848.5687100647
H2L297,H2L297_CAEEL,1272869.396989374
H2L2E8,H2L2E8_CAEEL,24958646.9671485
H2L2J5,H2L2J5_CAEEL,4104493.3491272274
H8W3Y6,H8W3Y6_CAEEL,9648778.445408458
H9G2R0,H9G2R0_CAEEL,4839108.945728269
H9G2T4,H9G2T4_CAEEL,103933314.20693669
H9G2V4,H9G2V4_CAEEL,204836.81775322524
H9G340,H9G340_CAEEL,3269140.52572859
I2HA82,I2HA82_CAEEL,1186551.908186206
I2HA91,I2HA91_CAEEL,2054653.6432669442
I2HA94,I2HA94_CAEEL,221595.19985748973
I2HA98,I2HA98_CAEEL,5830668.959598528
I2HAF6,I2HAF6_CAEEL,4774703.194896706
I2HAG1,I2HAG1_CAEEL,19737912.089478426
I2HAL2,I2HAL2_CAEEL,1145118.020859626
K8ERV5,K8ERV5_CAEEL,9875927.21651946
K8ES47,K8ES47_CAEEL,730828.1570675533
K8ESC3,K8ESC3_CAEEL,1016937.0313023006
K8ESC5,K8ESC5_CAEEL,706970.3096527457
K8ESE2,K8ESE2_CAEEL,11426800.127704477
K8ESM2,K8ESM2_CAEEL,4046666.0653374083
K8FDY0,K8FDY0_CAEEL,4605382.344286369
K8FE02,K8FE02_CAEEL,8215943.76622447
L8E817,L8E817_CAEEL,1060629.4346954967
L8E951,L8E951_CAEEL,589337.0631665747
M1Z854,M1Z854_CAEEL,37537932.01820741
M1Z882,M1Z882_CAEEL,445838.3368084815
N1NTN5,N1NTN5_CAEEL,1725713.5232737763
O00115,DNS2A_HUMAN,10880727.484050812
O00116,ADAS_HUMAN,4618260.4661831595
O00139,KIF2A_HUMAN,6585044.563663204
O00148,DX39A_HUMAN,13285729.034711039
O00151,PDLI1_HUMAN,13962986.226587567
O00154,BACH_HUMAN,10871989.617453793
O00159,MYO1C_HUMAN,10271715.625777135
O00161,SNP23_HUMAN,5952457.158720264
O00165,HAX1_HUMAN,4882887.977336533
O00170,AIP_HUMAN,17197798.06371729
O00178,GTPB1_HUMAN,2465115.2492991285
O00180,KCNK1_HUMAN,807082.4316845668
O00186,STXB3_HUMAN,5471593.125570746
O00193,SMAP_HUMAN,40655748.68674266
O00194,RB27B_HUMAN,533597.9403244889
O00203,AP3B1_HUMAN,4667055.908377331
O00217,NDUS8_HUMAN,20735842.76018331
O00220,TR10A_HUMAN,334418.03477056586
O00221,IKBE_HUMAN,790578.1432651232
O00231,PSD11_HUMAN,15125030.988785006
O00232,PSD12_HUMAN,7536416.923827633
O00233,PSMD9_HUMAN,9457501.35950957
O00244,ATOX1_HUMAN,14859535.45165463
O00255,MEN1_HUMAN,2391738.610266392
O00257,CBX4_HUMAN,1145619.8334302392
O00258,WRB_HUMAN,255988.9078709857
O00264,PGRC1_HUMAN,12831188.928809013
O00267,SPT5H_HUMAN,11580376.979143513
O00268,TAF4_HUMAN,2435982.771897548
